Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
1272,150266,WP_011129820,26.79,10,10,1.08E7,1,1,1,,9431,hypothetical protein Prochlorococcus marinus
1273,150267,WP_038654852,26.78,4,4,6.67E6,1,1,1,,32150,formyltetrahydrofolate deformylase Prochlorococcus sp MIT 0801
1079,150241,WP_038651012,26.72,2,2,5.99E6,1,1,1,Methylation(KR),105684,ATPase AAA Prochlorococcus sp MIT 0801
1274,150270,ETNP_60,26.72,7,7,4.98E5,1,1,1,,21779,Cytosine deaminase
1274,150271,WP_042850858,26.72,3,3,4.98E5,1,1,1,,46638,cytosine deaminase Prochlorococcus sp MIT 0604
1275,150287,WP_038546438,26.49,12,12,2.85E6,1,1,1,,10843,chaperonin Synechococcus sp KORDI-100
1276,150300,XP_003061685,26.37,3,3,3.8E7,1,1,1,,48391,predicted protein  Micromonas pusilla CCMP1545
1279,150370,ETNP_160,26.30,2,2,2.17E7,1,1,1,,53515,hypothetical protein
1081,150293,ETNP14_68,26.26,5,5,5.34E5,1,1,1,,21211,Carboxy-terminal processing protease CtpA precursor
1277,150322,ETNP14_120,26.13,18,18,2.97E6,1,1,1,,5447,Photosystem II reaction center protein M
1080,150291,WP_038655291,26.04,2,2,5.51E5,1,1,1,,81523,alkaline phosphatase Prochlorococcus sp MIT 0801
999,150296,NP_30,25.93,5,5,3.92E6,1,1,1,,41680,Aminomethyltransferase
1278,150348,ETNP_90,25.76,8,8,7.23E6,1,1,1,,17543,Signal recognition particle receptor FtsY
1278,150349,ETNP14_120,25.76,5,5,7.23E6,1,1,1,,28539,Signal recognition particle receptor FtsY
1278,150350,ETNP14_68,25.76,4,4,7.23E6,1,1,1,,31992,Signal recognition particle receptor FtsY
1278,150351,ETNP_100,25.76,4,4,7.23E6,1,1,1,,31979,Signal recognition particle receptor FtsY
1278,150352,WP_005009030,25.76,4,4,7.23E6,1,1,1,,34839,signal recognition particle-docking protein FtsY Nitrospina gracilis
861,150341,ETNP_180,25.72,1,1,1.74E8,1,1,2,,137154,ATP-dependent RNA helicase DbpA
860,150299,ETNP_70,25.72,5,5,1.38E7,1,1,2,,23858,Magnesium and cobalt efflux protein CorC
1082,150331,ETNP_120,25.65,10,10,0E0,1,1,1,Carbamidomethylation,25039,Ketol-acid reductoisomerase
1082,150373,ETNP_120,25.65,13,13,0E0,1,1,1,Carbamidomethylation,20378,Ketol-acid reductoisomerase
863,150374,ETNP_90,25.64,4,4,6.77E6,1,1,2,,20297,Lysine--tRNA ligase
1280,150385,ETNP14_120,25.55,8,8,8.37E5,1,1,1,Deamidation (NQ),14446,hypothetical protein
1083,150398,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,11109,10 kDa chaperonin 5
1083,150399,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,10302,10 kDa chaperonin 1
1083,150400,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,10271,10 kDa chaperonin 1
1083,150401,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,10412,10 kDa chaperonin 1
1083,150402,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,10302,10 kDa chaperonin 1
1083,150403,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,10403,10 kDa chaperonin 1
1083,150404,NP_300,25.38,12,12,1.49E6,1,1,1,,10433,10 kDa chaperonin 1
1083,150405,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,10431,10 kDa chaperonin 1
1083,150406,NP_300,25.38,12,12,1.49E6,1,1,1,,10475,10 kDa chaperonin 1
1083,150407,ETNP14_68,25.38,11,11,1.49E6,1,1,1,,11434,10 kDa chaperonin 1
1083,150408,ETNP14_68,25.38,11,11,1.49E6,1,1,1,,11434,10 kDa chaperonin 1
1083,150409,ETNP14_68,25.38,13,13,1.49E6,1,1,1,,10188,10 kDa chaperonin 1
1083,150410,NP_100,25.38,13,13,1.49E6,1,1,1,,10467,10 kDa chaperonin 5
1083,150411,WP_006171952,25.38,12,12,1.49E6,1,1,1,,10815,molecular chaperone GroES Synechococcus sp WH 5701
1083,150412,ETNP14_68,25.38,12,12,1.49E6,1,1,1,,11242,10 kDa chaperonin 5
1083,150413,NP_125,25.38,12,12,1.49E6,1,1,1,,11429,10 kDa chaperonin 1
1083,150414,NP_300,25.38,12,12,1.49E6,1,1,1,,11429,10 kDa chaperonin 1
1083,150415,NP_100,25.38,12,12,1.49E6,1,1,1,,11429,10 kDa chaperonin 1
1083,150416,NP_85,25.38,12,12,1.49E6,1,1,1,,11429,10 kDa chaperonin 1
960,150417,ETNP_300,25.37,3,3,2.29E6,1,1,2,,41561,Histidine--tRNA ligase
591,150397,WP_049750222,25.36,1,1,4.18E8,1,1,4,,121707,hypothetical protein Thiobacillus denitrificans
726,150418,NP_30,25.35,11,11,3.03E8,1,1,3,,9109,Methionine gamma-lyase
1281,150419,WP_042850515,25.33,5,5,1.46E6,1,1,1,,32246,transglutaminase Prochlorococcus sp MIT 0604
1283,150422,WP_042849980,25.29,3,3,1.16E6,1,1,1,,26117,cobIalamin adenolsyltransferasecobinamide ATP-dependent adenolsyltransferase Prochlorococcus sp MIT 0604
865,150428,ETNP14_120,25.24,2,2,3.91E7,1,1,1,,30533,Enolase
865,150429,ETNP14_120,25.24,2,2,3.91E7,1,1,1,,41699,Enolase
865,150431,WP_005009577,25.24,1,1,3.91E7,1,1,1,,60681,putative Histidine kinase Nitrospina gracilis
1286,150436,ETNP14_120,25.10,13,13,1.38E6,1,1,1,,8186,Ribosomal RNA large subunit methyltransferase H
1286,150437,ETNP_90,25.10,11,11,1.38E6,1,1,1,,9688,Ribosomal RNA large subunit methyltransferase H
1286,150438,ETNP14_120,25.10,11,11,1.38E6,1,1,1,,9845,Ribosomal RNA large subunit methyltransferase H
1286,150439,ETNP14_120,25.10,11,11,1.38E6,1,1,1,,9908,Ribosomal RNA large subunit methyltransferase H
1286,150440,ETNP_70,25.10,8,8,1.38E6,1,1,1,,12292,Ribosomal RNA large subunit methyltransferase H
1286,150441,ETNP_140,25.10,7,7,1.38E6,1,1,1,,14553,Ribosomal RNA large subunit methyltransferase H
1286,150442,WP_042850316,25.10,7,7,1.38E6,1,1,1,,15934,50S rRNA methyltransferase Prochlorococcus sp MIT 0604
1286,150443,ETNP_120,25.10,6,6,1.38E6,1,1,1,,16242,Ribosomal RNA large subunit methyltransferase H
1286,150444,WP_038652460,25.10,6,6,1.38E6,1,1,1,,16447,50S rRNA methyltransferase Prochlorococcus sp MIT 0801
1286,150445,ETNP14_68,25.10,6,6,1.38E6,1,1,1,,16259,Ribosomal RNA large subunit methyltransferase H
1286,150446,AGL62254,25.10,6,6,1.38E6,1,1,1,,17107,Ribosomal RNA large subunit methyltransferase H Candidatus Saccharimonas aalborgensis
1286,150447,NP_30,25.10,6,6,1.38E6,1,1,1,,17553,Ribosomal RNA large subunit methyltransferase H
1286,150448,ETNP14_120,25.10,6,6,1.38E6,1,1,1,,18056,Ribosomal RNA large subunit methyltransferase H
1286,150449,ETNP14_120,25.10,6,6,1.38E6,1,1,1,,18150,Ribosomal RNA large subunit methyltransferase H
1286,150450,ETNP14_120,25.10,6,6,1.38E6,1,1,1,,18052,Ribosomal RNA large subunit methyltransferase H
1286,150451,ETNP14_68,25.10,6,6,1.38E6,1,1,1,,17999,Ribosomal RNA large subunit methyltransferase H
1286,150452,ETNP14_68,25.10,6,6,1.38E6,1,1,1,,18032,Ribosomal RNA large subunit methyltransferase H
1286,150453,NP_300,25.10,6,6,1.38E6,1,1,1,,18384,Ribosomal RNA large subunit methyltransferase H
1286,150454,WP_019307587,25.10,6,6,1.38E6,1,1,1,,18706,hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09
1286,150455,ETNP_110,25.10,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1286,150456,ETNP14_120,25.10,6,6,1.38E6,1,1,1,,18678,Ribosomal RNA large subunit methyltransferase H
1286,150457,NP_100,25.10,6,6,1.38E6,1,1,1,,18400,Ribosomal RNA large subunit methyltransferase H
1286,150458,ETNP14_120,25.10,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1286,150459,ETNP_90,25.10,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1286,150460,NP_85,25.10,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1286,150461,WP_000702193,25.10,6,6,1.38E6,1,1,1,,18063,ribosomal RNA large subunit methyltransferase H Acinetobacter baumannii
1286,150462,ETNP_120,25.10,6,6,1.38E6,1,1,1,,18048,Ribosomal RNA large subunit methyltransferase H
1286,150463,ETNP_100,25.10,6,6,1.38E6,1,1,1,,18048,Ribosomal RNA large subunit methyltransferase H
1286,150464,WP_012561777,25.10,6,6,1.38E6,1,1,1,,17670,ribosomal RNA large subunit methyltransferase H Oligotropha carboxidovorans
1084,150466,ETNP14_68,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10318,hypothetical protein
1084,150467,ETNP_100,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10466,hypothetical protein
1084,150468,NP_85,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10466,hypothetical protein
1084,150469,WP_036911119,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10367,hypothetical protein Prochlorococcus
1084,150470,ETNP_100,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10466,hypothetical protein
1084,150471,ETNP14_68,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10466,hypothetical protein
1084,150472,WP_011130468,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10472,hypothetical protein Prochlorococcus marinus
1084,150473,ETNP_110,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10466,hypothetical protein
1084,150474,ETNP_90,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10466,hypothetical protein
1084,150475,ETNP_120,25.05,17,17,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),10466,hypothetical protein
1084,150476,ETNP14_68,25.05,15,15,3.12E5,1,1,1,Carbamidomethylation; Methylation(KR),11444,hypothetical protein
1287,150488,WP_013260470,24.96,6,6,3.01E6,1,1,1,Deamidation (NQ),13904,30S ribosomal protein S8 gamma proteobacterium HdN1
1287,150489,WP_002650022,24.96,4,4,3.01E6,1,1,1,Deamidation (NQ),24636,transcriptional regulator  Blastopirellula marina
1288,150490,ETNP_120,24.91,11,11,3.12E6,1,1,1,,11893,Uroporphyrinogen decarboxylase
1288,150491,WP_036915646,24.91,3,3,3.12E6,1,1,1,,38926,uroporphyrinogen decarboxylase Prochlorococcus
866,150497,ETNP_120,24.74,1,1,3.97E6,1,1,1,,69835,hypothetical protein
1289,150512,ETNP_180,24.57,1,1,1.04E7,1,1,1,,70593,Ammonium transporter NrgA
1290,150524,ETNP14_120,24.49,1,1,1.43E7,1,1,1,,54604,Alginate biosynthesis protein AlgA
962,150511,WP_042849503,24.43,6,6,1.8E6,1,1,1,,18781,carboxylesterase Prochlorococcus sp MIT 0604
1291,150528,ETNP_100,24.19,16,16,7.27E6,1,1,1,,12609,Ribose-5-phosphate isomerase A
1291,150529,ETNP_120,24.19,8,8,7.27E6,1,1,1,,25111,Ribose-5-phosphate isomerase A
1291,150530,ETNP_90,24.19,8,8,7.27E6,1,1,1,,25111,Ribose-5-phosphate isomerase A
1291,150531,ETNP_120,24.19,8,8,7.27E6,1,1,1,,25111,Ribose-5-phosphate isomerase A
1085,150537,ADB27595,24.15,5,5,4.46E5,1,1,1,,13725,30S ribosomal protein S11 chloroplast  Thalassiosira oceanica CCMP1005
1085,150557,ETNP14_68,24.15,3,3,4.46E5,1,1,1,,31704,hypothetical protein
1292,150538,WP_041485977,24.10,3,3,6.18E6,1,1,1,Deamidation (NQ),41416,hypothetical protein gamma proteobacterium HdN1
790,150547,ETNP_70,24.07,9,9,3.01E7,1,1,2,,14088,hypothetical protein
827,150536,ETNP_120,24.04,4,4,9.99E7,1,1,2,Deamidation (NQ),35090,hypothetical protein
981,150556,ETNP_120,23.89,9,9,4.45E6,1,1,1,,22983,hypothetical protein
964,150560,ETNP_120,23.89,2,2,1.2E7,1,1,2,,36409,3-oxoacyl-[acyl-carrier-protein] synthase 3
1293,150561,ETNP14_68,23.83,4,4,4.13E5,1,1,1,,30074,Phosphate import ATP-binding protein PstB 3
1294,150580,WP_002807817,23.80,12,12,1.13E7,1,1,1,Carbamidomethylation,9626,hypothetical protein Prochlorococcus
965,150582,WP_042849576,23.74,21,21,1.74E7,1,1,2,,8508,hypothetical protein Prochlorococcus sp MIT 0604
1295,150583,WP_042849946,23.65,3,3,6.03E5,1,1,1,,44950,cobalamin biosynthesis protein CobW Prochlorococcus sp MIT 0604
1296,150589,XP_002178862,23.41,1,1,5.15E6,1,1,1,,104499,predicted protein  Phaeodactylum tricornutum CCAP 1055
1297,150590,ETNP_180,23.35,5,5,2.02E6,1,1,1,Carbamidomethylation,18965,N N'-diacetyllegionaminic acid synthase
1001,150603,ETNP_120,23.15,2,2,4.74E6,1,1,1,,57178,60 kDa chaperonin
727,150615,WP_038652097,23.13,10,10,7.38E6,1,1,1,,15302,hypothetical protein Prochlorococcus sp MIT 0801
1087,150620,ETNP14_68,23.09,4,4,4.95E6,1,1,1,Oxidation (M),24623,hypothetical protein
1300,150621,ETNP_160,23.09,8,8,2.42E7,1,1,1,Deamidation (NQ),15916,Glutathione import ATP-binding protein GsiA
1300,150622,ETNP_140,23.09,7,7,2.42E7,1,1,1,Deamidation (NQ),19636,Oligopeptide transport ATP-binding protein OppF
1300,150623,ETNP_300,23.09,5,5,2.42E7,1,1,1,Deamidation (NQ),24966,Oligopeptide transport ATP-binding protein OppF
1300,150624,ETNP_180,23.09,4,4,2.42E7,1,1,1,Deamidation (NQ),35220,Oligopeptide transport ATP-binding protein OppF
1300,150625,ETNP_120,23.09,4,4,2.42E7,1,1,1,Deamidation (NQ),35151,Oligopeptide transport ATP-binding protein OppF
1300,150626,ETNP_160,23.09,4,4,2.42E7,1,1,1,Deamidation (NQ),35250,Oligopeptide transport ATP-binding protein OppF
1300,150627,ETNP_140,23.09,4,4,2.42E7,1,1,1,Deamidation (NQ),35220,Oligopeptide transport ATP-binding protein OppF
966,150628,XP_002185688,23.08,3,3,3.53E6,1,1,2,,37275,predicted protein  Phaeodactylum tricornutum CCAP 1055
1003,150630,ETNP14_68,23.05,3,3,1.03E8,1,1,1,,35368,Ureidoglycolate lyase
867,150629,WP_037980860,23.03,2,2,1.32E7,1,1,2,,46332,histidinol dehydrogenase Synechococcus sp WH 5701
1301,150636,NP_300,23.03,1,1,2.1E6,1,1,1,,105672,hypothetical protein
1301,150637,ETNP_300,23.03,1,1,2.1E6,1,1,1,,138010,hypothetical protein
1301,150638,ETNP_160,23.03,1,1,2.1E6,1,1,1,,138010,hypothetical protein
1002,150619,EHR77059,23.03,2,2,5.77E5,1,1,1,,55577,cysteinyl-tRNA synthetase UW MGII
1002,150633,ETNP14_68,23.03,2,2,5.77E5,1,1,1,,55758,Cysteine--tRNA ligase
1002,150639,ETNP14_120,23.03,2,2,5.77E5,1,1,1,,51603,Cysteine--tRNA ligase
1002,150640,ETNP14_68,23.03,2,2,5.77E5,1,1,1,,52153,Cysteine--tRNA ligase
1002,150641,ETNP14_120,23.03,2,2,5.77E5,1,1,1,,52421,Cysteine--tRNA ligase
1002,150642,ETNP14_120,23.03,2,2,5.77E5,1,1,1,,52278,Cysteine--tRNA ligase
1002,150643,NP_30,23.03,2,2,5.77E5,1,1,1,,54715,Cysteine--tRNA ligase
1002,150644,WP_042850666,23.03,2,2,5.77E5,1,1,1,,56605,cysteinyl-tRNA synthetase Prochlorococcus sp MIT 0604
1002,150645,ETNP14_68,23.03,2,2,5.77E5,1,1,1,,55720,Cysteine--tRNA ligase
1002,150646,ETNP14_68,23.03,2,2,5.77E5,1,1,1,,56029,Cysteine--tRNA ligase
1002,150647,ETNP14_68,23.03,2,2,5.77E5,1,1,1,,56123,Cysteine--tRNA ligase
1002,150648,ETNP14_68,23.03,2,2,5.77E5,1,1,1,,56086,Cysteine--tRNA ligase
1002,150649,ETNP_90,23.03,2,2,5.77E5,1,1,1,,56083,Cysteine--tRNA ligase
967,150657,ETNP_70,23.00,5,5,2.26E6,1,1,2,,17708,hypothetical protein
1089,150685,WP_042850545,22.45,3,3,2.07E6,1,1,1,,32762,5 10-methylene-tetrahydrofolate cyclohydrolase Prochlorococcus sp MIT 0604
672,150698,WP_022734517,22.44,4,4,1.92E7,1,1,4,Oxidation (M); Deamidation (NQ),45786,enolase Candidatus Pelagibacter ubique
1304,150701,ETNP14_68,22.41,14,14,1.8E6,1,1,1,,7097,hypothetical protein
1304,150710,ETNP14_68,22.41,2,2,1.8E6,1,1,1,,46080,Chromosomal replication initiator protein DnaA
1304,150711,ETNP14_68,22.41,2,2,1.8E6,1,1,1,,49444,Chromosomal replication initiator protein DnaA
1305,150708,WP_011308781,22.40,6,6,6.94E6,1,1,1,,17504,iron hydrogenase Dehalococcoides mccartyi
1306,150718,ETNP_70,22.36,6,6,3.53E6,1,1,1,,21628,1-deoxy-D-xylulose 5-phosphate reductoisomerase
1306,150719,NP_30,22.36,4,4,3.53E6,1,1,1,,34340,1-deoxy-D-xylulose 5-phosphate reductoisomerase
1307,150730,ETNP14_68,22.33,3,3,3.3E6,1,1,1,,28607,Putative serine protease HhoA precursor
1309,150734,ETNP14_68,22.19,3,3,6.79E6,1,1,1,,39656,Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
968,150744,ETNP14_120,22.02,5,5,2.81E7,1,1,1,,21921,Adenosylhomocysteinase
969,150768,WP_011341049,21.96,4,4,5.93E6,1,1,1,,19867,orotate phosphoribosyltransferase Pelobacter carbinolicus
969,150770,ETNP_300,21.96,2,2,5.93E6,1,1,1,,32344,bifunctional phosphoglucose/phosphomannose isomerase
1312,150750,ETNP_120,21.94,10,10,1.81E8,1,1,1,,9341,50S ribosomal protein L27
1312,150751,ETNP_120,21.94,10,10,1.81E8,1,1,1,,9341,50S ribosomal protein L27
1312,150752,WP_038546353,21.94,10,10,1.81E8,1,1,1,,9440,50S ribosomal protein L27 Synechococcus sp KORDI-100
1004,150781,WP_038652600,21.91,1,1,2.98E6,1,1,1,,131131,methionine synthase Prochlorococcus sp MIT 0801
1091,150787,ETNP_90,21.77,5,5,1.24E6,1,1,1,,25617,hypothetical protein
1091,150788,ETNP_120,21.77,5,5,1.24E6,1,1,1,,25577,hypothetical protein
1315,150799,ETNP14_68,21.74,6,6,8.7E6,1,1,1,,17877,DNA polymerase III subunit alpha
1316,150811,ETNP_90,21.71,5,5,6.73E6,1,1,1,,22485,putative CtpA-like serine protease
1093,150804,ETNP_120,21.59,1,1,6.93E5,1,1,1,,118160,Carbamoyl-phosphate synthase large chain
1093,150806,ETNP_120,21.59,3,3,6.93E5,1,1,1,,56409,Carbamoyl-phosphate synthase large chain
1093,150807,ETNP_180,21.59,2,2,6.93E5,1,1,1,,89877,Carbamoyl-phosphate synthase large chain
1093,150808,ETNP_300,21.59,1,1,6.93E5,1,1,1,,114820,Carbamoyl-phosphate synthase large chain
1093,150809,ETNP_120,21.59,1,1,6.93E5,1,1,1,,116018,Carbamoyl-phosphate synthase large chain
1093,150810,ETNP_160,21.59,1,1,6.93E5,1,1,1,,116018,Carbamoyl-phosphate synthase large chain
511,150824,ETNP_120,21.55,2,2,5.07E8,1,1,5,Deamidation (NQ),51324,Sensor histidine kinase YycG
1318,150826,ETNP_120,21.52,4,4,4.74E6,1,1,1,Deamidation (NQ),43887,FemAB family protein
1094,150812,WP_042850292,21.50,2,2,5.05E5,1,1,1,,67074,glycosidase Prochlorococcus sp MIT 0604
1319,150838,ETNP_120,21.45,6,6,2.47E6,1,1,1,,31367,Protoheme IX farnesyltransferase
1329,150880,ETNP14_68,21.44,2,2,1.79E7,1,1,1,,34367,ADP-heptose:LPS heptosyltransferase II
983,150820,ETNP_120,21.43,4,4,4.57E6,1,1,1,Oxidation (M),28577,NAD(P) transhydrogenase subunit alpha part 1
983,150821,WP_036914509,21.43,3,3,4.57E6,1,1,1,Oxidation (M),38516,NADP transhydrogenase subunit alpha Prochlorococcus
983,150840,ETNP_120,21.43,4,4,4.57E6,1,1,1,Oxidation (M),31765,NAD(P) transhydrogenase subunit alpha part 1
983,150841,ETNP_100,21.43,3,3,4.57E6,1,1,1,Oxidation (M),33023,NAD(P) transhydrogenase subunit alpha part 1
983,150842,WP_041385094,21.43,3,3,4.57E6,1,1,1,Oxidation (M),38918,NADP transhydrogenase subunit alpha Prochlorococcus marinus
1095,150822,ETNP14_68,21.33,4,4,2.43E6,1,1,1,,31312,Ribosomal RNA small subunit methyltransferase A
1096,150839,ETNP14_68,21.27,8,8,3.63E5,1,1,1,,14759,hypothetical protein
1097,150845,WP_042849922,21.26,6,6,8.42E6,1,1,1,,18723,transcriptional regulator Prochlorococcus sp MIT 0604
1098,150846,WP_042849892,21.24,3,3,6.76E5,1,1,1,,49671,16S rRNA methyltransferase Prochlorococcus sp MIT 0604
1324,150866,ETNP_120,21.20,11,11,1.54E7,1,1,1,,8852,Alginate biosynthesis protein AlgA
1099,150863,ETNP_120,21.17,3,3,1.18E7,1,1,1,,43641,Beta-galactosidase trimerisation domain protein
1326,150870,ETNP_70,21.12,5,5,1.13E6,1,1,1,,23906,7-cyano-7-deazaguanine synthase
1326,150871,WP_042851233,21.12,4,4,1.13E6,1,1,1,,25006,7-cyano-7-deazaguanine synthase Prochlorococcus sp MIT 0604
1326,150872,NP_30,21.12,4,4,1.13E6,1,1,1,,24995,7-cyano-7-deazaguanine synthase
1328,150877,ETNP_120,21.09,5,5,1.16E6,1,1,1,,20599,Polyketide cyclase / dehydrase and lipid transport
1328,150878,ETNP_120,21.09,3,3,1.16E6,1,1,1,,35425,Peptidase M16 inactive domain protein
1102,150887,ETNP14_68,21.07,2,2,3.56E6,1,1,1,Deamidation (NQ),38045,Peptide chain release factor 2
1102,150891,ETNP14_68,21.07,1,1,3.56E6,1,1,1,Deamidation (NQ),95801,Negative regulator of genetic competence ClpC/MecB
1102,150892,ETNP_120,21.07,1,1,3.56E6,1,1,1,Deamidation (NQ),95824,Negative regulator of genetic competence ClpC/MecB
1101,150885,WP_042850298,21.03,3,3,4.43E6,1,1,1,,28076,peptide methionine sulfoxide reductase Prochlorococcus sp MIT 0604
982,150814,WP_042851085,20.92,5,5,0E0,1,1,1,,23243,50S ribosomal protein L3 Prochlorococcus sp MIT 0604
1333,150903,ETNP_300,20.63,5,5,7.07E6,1,1,1,,38508,Decarbamoylnovobiocin carbamoyltransferase
1334,150904,ETNP14_68,20.61,6,6,9.87E6,1,1,1,Carbamidomethylation,20683,ATP-dependent metalloprotease
1334,150905,ETNP14_68,20.61,5,5,9.87E6,1,1,1,Carbamidomethylation,24186,putative ATPase YjoB
1104,150926,ETNP_120,20.58,2,2,5.02E6,1,1,1,,45138,Transposase DDE domain protein
1335,150922,ETNP14_68,20.53,2,2,9.25E5,1,1,1,,48984,Adenylosuccinate lyase
1336,150924,WP_038654715,20.51,1,1,1.04E6,1,1,1,,71545,ribonuclease J Prochlorococcus sp MIT 0801
1007,150920,ETNP_120,20.48,8,8,6.6E4,1,1,1,Deamidation (NQ),24726,Alcohol dehydrogenase
1007,150921,ETNP_120,20.48,5,5,6.6E4,1,1,1,Deamidation (NQ),38381,Alcohol dehydrogenase
829,150923,WP_002655755,20.45,3,3,3.52E7,1,1,1,,54619,hypothetical protein  Blastopirellula marina
1109,150942,WP_042850897,20.45,4,4,5.76E7,1,1,1,,16909,50S ribosomal protein L21 Prochlorococcus sp MIT 0604
1105,150931,ETNP_180,20.44,3,3,1E7,1,1,1,,25668,ABC transporter permease YtrF precursor
1337,150925,ETNP_90,20.41,2,2,2.71E6,1,1,1,Deamidation (NQ),50250,hypothetical protein
830,150937,ETNP_70,20.40,3,3,1.23E6,1,1,1,,28654,Protein-L-isoaspartate O-methyltransferase
830,150940,ETNP14_120,20.40,2,2,1.23E6,1,1,1,,43601,Acyltransferase
830,150959,ETNP_120,20.40,0,0,1.23E6,1,1,1,,240713,Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
1008,150927,ETNP_120,20.36,5,5,9.04E5,1,1,1,Oxidation (M),29248,Cysteine synthase
1338,150929,ETNP14_68,20.35,34,34,1.69E7,1,1,1,Oxidation (M); Deamidation (NQ),8260,transcriptional regulator BolA
1106,150932,ETNP_70,20.32,4,4,9.72E6,1,1,1,,26757,MORN repeat variant
1340,150935,ETNP14_68,20.30,2,2,4.61E5,1,1,1,,43882,Arsenical pump-driving ATPase
1339,150933,ETNP_120,20.30,11,11,1.18E5,1,1,1,,10869,ADP-ribosylglycohydrolase
1339,150934,ETNP14_120,20.30,11,11,1.18E5,1,1,1,,10852,ADP-ribosylglycohydrolase
1342,150947,WP_042849668,20.17,4,4,3.41E6,1,1,1,,23320,adenylylsulfate kinase Prochlorococcus sp MIT 0604
1343,150951,WP_023559679,20.13,2,2,1.09E6,1,1,1,,98042,leucine--tRNA ligase Alteromonas mediterranea
1344,150953,ETNP_120,20.12,8,8,1.01E8,1,1,1,,14378,N-acetylmuramoyl-L-alanine amidase AmiA precursor
1112,150972,ETNP14_120,20.01,8,8,6.07E5,1,1,1,,11072,anaerobic benzoate catabolism transcriptional regulator
1112,150973,ETNP_300,20.01,7,7,6.07E5,1,1,1,,13153,anaerobic benzoate catabolism transcriptional regulator
1112,150974,ETNP_180,20.01,7,7,6.07E5,1,1,1,,13153,anaerobic benzoate catabolism transcriptional regulator
