Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 231_JA2_100m_0.3um_SKQ17_P2,Coverage (%) 233_JA4_265m_0.3_SKQ17_P2,Coverage (%) 243_JA14_965m_0.3um_SKQ17_P2,Coverage (%) 378_100m_trap_SKQ17_P2,Coverage (%) 278_265m_trap_SKQ17_P2,Coverage (%) 273_965m_trap_SKQ17_P2,Area 231_JA2_100m_0.3um_SKQ17_P2,Area 233_JA4_265m_0.3_SKQ17_P2,Area 243_JA14_965m_0.3um_SKQ17_P2,Area 378_100m_trap_SKQ17_P2,Area 278_265m_trap_SKQ17_P2,Area 273_965m_trap_SKQ17_P2,#Peptides,#Unique,#Spec 231_JA2_100m_0.3um_SKQ17_P2,#Spec 233_JA4_265m_0.3_SKQ17_P2,#Spec 243_JA14_965m_0.3um_SKQ17_P2,#Spec 378_100m_trap_SKQ17_P2,#Spec 278_265m_trap_SKQ17_P2,#Spec 273_965m_trap_SKQ17_P2,PTM,Avg. Mass,Description
913,20414,ETNP14_120,30.27,10,0,10,0,0,0,0,,3.05E5,,,,,1,1,0,1,0,0,0,0,,12506,Nitrogen regulatory protein P-II
913,20418,ETNP_120,30.27,10,0,10,0,0,0,0,,3.05E5,,,,,1,1,0,1,0,0,0,0,,12506,Nitrogen regulatory protein P-II
913,20417,ETNP14_120,30.27,10,0,10,0,0,0,0,,3.05E5,,,,,1,1,0,1,0,0,0,0,,12476,Nitrogen regulatory protein P-II
1133,104535,ETNP_120,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24218,Ribulose-phosphate 3-epimerase
1133,2430,ETNP_140,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24218,Ribulose-phosphate 3-epimerase
1133,2427,NP_85,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24218,Ribulose-phosphate 3-epimerase
1133,2428,ETNP_90,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24218,Ribulose-phosphate 3-epimerase
1133,104536,ETNP_100,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24218,Ribulose-phosphate 3-epimerase
1133,2426,WP_036915413,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24176,ribulose-phosphate 3-epimerase Prochlorococcus
1133,2431,WP_011129948,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24673,ribulose-phosphate 3-epimerase Prochlorococcus marinus
1133,2425,ETNP_100,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24259,Ribulose-phosphate 3-epimerase
1133,2429,ETNP_140,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24259,Ribulose-phosphate 3-epimerase
1133,2425,ETNP_100,30.23,8,8,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,24259,Ribulose-phosphate 3-epimerase
1133,2432,ETNP_120,30.23,7,7,0,0,0,0,0,1.25E6,,,,,,1,1,1,0,0,0,0,0,,26722,Ribulose-phosphate 3-epimerase
1131,1416,ETNP_100,30.21,9,9,0,0,0,0,0,8.6E5,,,,,,1,1,1,0,0,0,0,0,,15936,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1131,1419,ETNP_90,30.21,9,9,0,0,0,0,0,8.6E5,,,,,,1,1,1,0,0,0,0,0,,15890,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1131,1417,ETNP_140,30.21,9,9,0,0,0,0,0,8.6E5,,,,,,1,1,1,0,0,0,0,0,,15950,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1131,1418,ETNP_100,30.21,9,9,0,0,0,0,0,8.6E5,,,,,,1,1,1,0,0,0,0,0,,15964,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
488,20768,ETNP14_68,30.09,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,37743,General L-amino acid-binding periplasmic protein AapJ precursor
488,2781,NP_30,30.09,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,26253,General L-amino acid-binding periplasmic protein AapJ precursor
488,2782,ETNP14_68,30.09,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,30019,General L-amino acid-binding periplasmic protein AapJ precursor
464,104686,ABP87952.1,30.03,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,152563,internal virion protein [Synechococcus phage Syn5]
464,104687,YP_001285454.1,30.03,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,152563,internal virion protein [Synechococcus phage Syn5]
485,108224,ETNP_140,29.56,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,39642,Cyclic pyranopterin monophosphate synthase
556,20608,ETNP14_68,29.33,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,27234,taurine transporter substrate binding subunit
556,20609,ETNP_110,29.33,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,27234,taurine transporter substrate binding subunit
556,20602,ETNP_100,29.33,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,34624,Taurine-binding periplasmic protein precursor
556,20601,WP_019307649,29.33,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,34640,taurine ABC transporter substrate-binding protein SAR324 cluster bacterium SCGC AAA240-J09
556,20605,NP_85,29.33,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,34624,Taurine-binding periplasmic protein precursor
556,20603,WP_010510889,29.33,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,34638,taurine ABC transporter substrate-binding protein SAR324 cluster bacterium SCGC AAA001-C10
556,20598,ETNP_90,29.33,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,29102,Taurine-binding periplasmic protein precursor
505,2059,ETNP14_68,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27227,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
505,2549,ETNP_120,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,25938,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
505,1909,ETNP_110,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26762,Transcriptional regulatory protein SrrA
505,1910,ETNP_90,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26735,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
505,2551,ETNP14_68,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27165,Transcriptional regulatory protein SrrA
505,2561,ETNP_90,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26997,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
505,1825,WP_042849671,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27466,chemotaxis protein CheY Prochlorococcus sp MIT 0604
505,1870,WP_026853256,29.18,2,2,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,50822,Fis family transcriptional regulator Geothrix fermentans
505,2553,KHE93258,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27184,putative two-component response regulator protein Candidatus Scalindua brodae
505,2554,ETNP_100,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26651,Transcriptional regulatory protein SrrA
505,2556,WP_038650926,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27128,chemotaxis protein CheY Prochlorococcus sp MIT 0801
505,2558,ETNP_100,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27027,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
505,2559,ETNP_120,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27027,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
505,2558,ETNP_100,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27027,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
505,2550,WP_011131408,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26959,chemotaxis protein CheY Prochlorococcus marinus
505,2555,WP_036912975,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26973,chemotaxis protein CheY Prochlorococcus
505,2557,WP_038547160,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26927,chemotaxis protein CheY Synechococcus sp KORDI-100
505,2562,WP_011129142,29.18,4,4,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,27269,chemotaxis protein CheY Synechococcus sp WH 8102
505,2552,ETNP_90,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,26973,Transcriptional regulatory protein SrrA
505,1908,ETNP_140,29.18,18,18,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,6454,hypothetical protein
505,2548,WP_037981677,29.18,5,5,0,0,0,0,0,1.64E6,,,,,,1,1,2,0,0,0,0,0,,25814,chemotaxis protein CheY Synechococcus sp WH 5701
524,20928,ETNP_120,29.18,2,0,2,0,0,0,0,,7.59E4,,,,,1,1,0,1,0,0,0,0,,44813,Glutathione-binding protein GsiB precursor
524,20931,ETNP_120,29.18,2,0,2,0,0,0,0,,7.59E4,,,,,1,1,0,1,0,0,0,0,,57160,Glutathione-binding protein GsiB precursor
977,82684,WP_012624320,29.14,6,0,0,0,0,0,6,,,,,,6.95E5,1,1,0,0,0,0,0,1,,18735,50S ribosomal protein L17 Desulfovibrio desulfuricans
977,82689,ETNP_100,29.14,8,0,0,0,0,0,8,,,,,,6.95E5,1,1,0,0,0,0,0,1,,14454,50S ribosomal protein L17
977,82690,ETNP_120,29.14,8,0,0,0,0,0,8,,,,,,6.95E5,1,1,0,0,0,0,0,1,,14454,50S ribosomal protein L17
977,82690,ETNP_120,29.14,8,0,0,0,0,0,8,,,,,,6.95E5,1,1,0,0,0,0,0,1,,14454,50S ribosomal protein L17
618,105360,XP_003054878,29.08,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,73460,set domain protein  Micromonas pusilla CCMP1545
660,1088,WP_011131116,29.01,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,16132,50S ribosomal protein L15 Prochlorococcus marinus
660,1087,ETNP_160,29.01,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,10071,50S ribosomal protein L15
660,1710,ETNP_140,29.01,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,10083,50S ribosomal protein L15
660,1711,ETNP14_68,29.01,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,16113,50S ribosomal protein L15
660,1712,NP_85,29.01,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,16113,50S ribosomal protein L15
660,1714,ETNP_100,29.01,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,16113,50S ribosomal protein L15
660,1713,ETNP_110,29.01,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,16113,50S ribosomal protein L15
659,2449,ETNP_100,28.96,35,0,0,0,0,0,35,,,,,,2.25E6,1,1,0,0,0,0,0,1,,3855,hypothetical protein
659,2450,ETNP_100,28.96,26,0,0,0,0,0,26,,,,,,2.25E6,1,1,0,0,0,0,0,1,,5311,hypothetical protein
557,106017,ETNP14_120,28.95,7,0,0,0,0,0,7,,,,,,0E0,1,1,0,0,0,0,0,2,,16723,dihydroxyacetone kinase subunit DhaL
1043,1597,ETNP14_68,28.93,7,7,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,14408,ATP synthase subunit b precursor
1043,1599,ETNP_100,28.93,6,6,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,16546,ATP synthase subunit b
1043,1601,ETNP_110,28.93,6,6,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,16546,ATP synthase subunit b
1043,1600,ETNP_160,28.93,6,6,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,16546,ATP synthase subunit b
1043,1603,ETNP_120,28.93,6,6,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,16546,ATP synthase subunit b
1043,1604,ETNP_90,28.93,6,6,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,16546,ATP synthase subunit b
1043,1598,ETNP_120,28.93,6,6,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,16650,ATP synthase subunit b
1043,1602,ETNP_90,28.93,6,6,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,16650,ATP synthase subunit b
1043,1596,ETNP_110,28.93,13,13,0,0,0,0,0,4.02E5,,,,,,1,1,1,0,0,0,0,0,,7667,F0F1 ATP synthase subunit B'
663,104611,WP_011311618,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15141,rubrerythrin Thiobacillus denitrificans
663,104613,NP_85,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15226,Rubrerythrin
663,104635,ETNP14_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15277,Rubrerythrin
663,104614,NP_30,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15148,Rubrerythrin
663,104615,ETNP14_68,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15226,Rubrerythrin
663,104636,ETNP_160,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15277,Rubrerythrin
663,104616,ETNP_300,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15152,Rubrerythrin
663,104637,ETNP_140,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15277,Rubrerythrin
663,104617,ETNP_180,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15261,Rubrerythrin
663,104618,ETNP_180,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15152,Rubrerythrin
663,104619,ETNP_90,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15164,Rubrerythrin
663,104620,ETNP14_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15221,Rubrerythrin
663,104621,ETNP_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15279,Rubrerythrin
663,104622,ETNP_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15152,Rubrerythrin
663,104623,ETNP14_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15226,Rubrerythrin
663,104624,ETNP_160,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15152,Rubrerythrin
663,104625,ETNP_180,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15231,Rubrerythrin
663,104626,ETNP_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15166,Rubrerythrin
663,104638,ETNP_300,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15277,Rubrerythrin
663,104627,ETNP_300,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15261,Rubrerythrin
663,104628,ETNP_160,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15261,Rubrerythrin
663,104629,ETNP_110,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15226,Rubrerythrin
663,104630,ETNP_300,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15209,Rubrerythrin
663,104631,ETNP_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15209,Rubrerythrin
663,104632,ETNP_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15261,Rubrerythrin
663,104633,ETNP14_120,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15164,Rubrerythrin
663,104639,ETNP_180,28.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,15277,Rubrerythrin
1312,2394,ETNP_100,28.65,14,14,0,0,0,0,0,3.36E5,,,,,,1,1,1,0,0,0,0,0,,8501,hypothetical protein
1235,20486,ETNP_160,28.53,22,0,22,0,0,0,0,,4.84E4,,,,,1,1,0,1,0,0,0,0,Oxidation (M),6890,A-type flagellin
1236,104538,ETNP_150,28.38,6,0,6,0,0,0,0,,4.53E4,,,,,1,1,0,1,0,0,0,0,,22373,hypothetical protein
1236,104539,ETNP_100,28.38,5,0,5,0,0,0,0,,4.53E4,,,,,1,1,0,1,0,0,0,0,,26242,hypothetical protein
1236,104540,NP_85,28.38,4,0,4,0,0,0,0,,4.53E4,,,,,1,1,0,1,0,0,0,0,,33294,flagellar basal body rod modification protein
1236,104541,ETNP_110,28.38,3,0,3,0,0,0,0,,4.53E4,,,,,1,1,0,1,0,0,0,0,,42850,flagellar basal body rod modification protein
1236,104542,ETNP14_120,28.38,3,0,3,0,0,0,0,,4.53E4,,,,,1,1,0,1,0,0,0,0,,49661,flagellar basal body rod modification protein
1234,2349,ETNP_100,27.73,19,19,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,9623,hypothetical protein
1234,2351,ETNP14_68,27.73,15,15,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,11705,hypothetical protein
1234,2352,NP_85,27.73,15,15,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,11705,hypothetical protein
1234,2352,NP_85,27.73,15,15,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,11705,hypothetical protein
1234,2354,ETNP_100,27.73,15,15,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,11705,hypothetical protein
1234,2350,ETNP_120,27.73,15,15,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,11705,hypothetical protein
1234,2355,ETNP_90,27.73,15,15,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,11758,hypothetical protein
1234,2356,ETNP_120,27.73,15,15,0,0,0,0,0,6.52E4,,,,,,1,1,1,0,0,0,0,0,,11758,hypothetical protein
914,104560,ETNP_70,27.69,7,0,7,0,0,0,0,,8.23E4,,,,,1,1,0,1,0,0,0,0,,25026,Limonene hydroxylase
914,104551,ETNP_120,27.69,4,0,4,0,0,0,0,,8.23E4,,,,,1,1,0,1,0,0,0,0,,48168,Aliphatic amidase expression-regulating protein
914,104552,ETNP14_120,27.69,4,0,4,0,0,0,0,,8.23E4,,,,,1,1,0,1,0,0,0,0,,48096,Aliphatic amidase expression-regulating protein
914,104564,ETNP14_120,27.69,4,0,4,0,0,0,0,,8.23E4,,,,,1,1,0,1,0,0,0,0,,48250,Aliphatic amidase expression-regulating protein
914,104565,ETNP14_68,27.69,7,0,7,0,0,0,0,,8.23E4,,,,,1,1,0,1,0,0,0,0,,28222,Limonene hydroxylase
914,104571,ETNP14_68,27.69,6,0,6,0,0,0,0,,8.23E4,,,,,1,1,0,1,0,0,0,0,,30091,Aliphatic amidase expression-regulating protein
592,105034,XP_003062422,27.60,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,184932,predicted protein  Micromonas pusilla CCMP1545
1313,21069,ETNP_120,27.40,11,0,11,0,0,0,0,,1.16E5,,,,,1,1,0,1,0,0,0,0,,8997,hypothetical protein
542,104709,ETNP_120,27.29,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,57478,60 kDa chaperonin 2
542,104710,ETNP14_120,27.29,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,57478,60 kDa chaperonin 2
542,104735,ETNP_120,27.29,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,44394,60 kDa chaperonin 5
528,146086,XP_003060736,27.26,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,220516,predicted protein  Micromonas pusilla CCMP1545
552,5105,WP_026852461,27.20,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,66891,molecular chaperone DnaK Geothrix fermentans
628,59884,ETNP_100,27.14,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,35803,Glyceraldehyde-3-phosphate dehydrogenase
1134,2050,ETNP_120,27.01,8,8,0,0,0,0,0,1.37E4,,,,,,1,1,1,0,0,0,0,0,,21845,hypothetical protein
869,20776,ETNP_180,26.84,3,0,3,0,0,0,0,,7.8E4,,,,,1,1,0,1,0,0,0,0,,33965,Disulfide bond reductase DsbH precursor
869,20999,ETNP_300,26.84,3,0,3,0,0,0,0,,7.8E4,,,,,1,1,0,1,0,0,0,0,,33856,Disulfide bond reductase DsbH precursor
869,21000,ETNP_120,26.84,3,0,3,0,0,0,0,,7.8E4,,,,,1,1,0,1,0,0,0,0,,33856,Disulfide bond reductase DsbH precursor
869,21000,ETNP_120,26.84,3,0,3,0,0,0,0,,7.8E4,,,,,1,1,0,1,0,0,0,0,,33856,Disulfide bond reductase DsbH precursor
869,20998,ETNP_160,26.84,3,0,3,0,0,0,0,,7.8E4,,,,,1,1,0,1,0,0,0,0,,33856,Disulfide bond reductase DsbH precursor
869,21002,ETNP_140,26.84,3,0,3,0,0,0,0,,7.8E4,,,,,1,1,0,1,0,0,0,0,,33856,Disulfide bond reductase DsbH precursor
869,20997,ETNP_180,26.84,3,0,3,0,0,0,0,,7.8E4,,,,,1,1,0,1,0,0,0,0,,32424,Disulfide bond reductase DsbH precursor
802,20785,ETNP_160,26.84,2,0,2,0,0,0,0,,1.22E5,,,,,1,1,0,1,0,0,0,0,,59577,Oligopeptide-binding protein AppA precursor
802,20786,ETNP_120,26.84,2,0,2,0,0,0,0,,1.22E5,,,,,1,1,0,1,0,0,0,0,,59561,Oligopeptide-binding protein AppA precursor
802,21068,ETNP14_120,26.84,2,0,2,0,0,0,0,,1.22E5,,,,,1,1,0,1,0,0,0,0,,59577,Oligopeptide-binding protein AppA precursor
1198,37721,ETNP_120,26.77,3,0,0,3,0,0,0,,,4.29E4,,,,1,1,0,0,1,0,0,0,,39969,spermidine/putrescine ABC transporter periplasmic substrate-binding protein
1198,37722,ETNP_180,26.77,3,0,0,3,0,0,0,,,4.29E4,,,,1,1,0,0,1,0,0,0,,44522,spermidine/putrescine ABC transporter periplasmic substrate-binding protein
1198,37723,ETNP_120,26.77,3,0,0,3,0,0,0,,,4.29E4,,,,1,1,0,0,1,0,0,0,,44425,spermidine/putrescine ABC transporter periplasmic substrate-binding protein
1198,37741,ETNP_160,26.77,6,0,0,6,0,0,0,,,4.29E4,,,,1,1,0,0,1,0,0,0,,20645,spermidine/putrescine ABC transporter periplasmic substrate-binding protein
915,20771,NP_125,26.75,8,0,8,0,0,0,0,,4.55E4,,,,,1,1,0,1,0,0,0,0,,12100,Nitrogen regulatory protein P-II
915,20504,ETNP_120,26.75,8,0,8,0,0,0,0,,4.55E4,,,,,1,1,0,1,0,0,0,0,,12072,Nitrogen regulatory protein P-II
915,20520,ETNP_120,26.75,8,0,8,0,0,0,0,,4.55E4,,,,,1,1,0,1,0,0,0,0,,12032,Nitrogen regulatory protein P-II
915,20772,NP_300,26.75,8,0,8,0,0,0,0,,4.55E4,,,,,1,1,0,1,0,0,0,0,,11945,Nitrogen regulatory protein P-II
915,21011,ETNP14_120,26.75,11,0,11,0,0,0,0,,4.55E4,,,,,1,1,0,1,0,0,0,0,,9264,Nitrogen regulatory protein P-II
550,146059,ETNP_120,26.69,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,180565,Arylsulfatase
1150,82695,ETNP_60,26.59,14,0,0,0,0,0,14,,,,,,1.04E6,1,1,0,0,0,0,0,1,,10922,Flavodoxin
604,104921,ETNP14_68,26.47,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,50448,hypothetical protein
1044,2079,ETNP_70,26.44,2,2,0,0,0,0,0,4.74E5,,,,,,1,1,1,0,0,0,0,0,,39385,hypothetical protein
690,2515,ETNP_90,26.37,11,11,0,0,0,0,0,1.04E6,,,,,,1,1,2,0,0,0,0,0,,12329,Nitrogen fixation protein of unknown function
1045,20932,ETNP14_120,26.32,10,0,10,0,0,0,0,,0E0,,,,,1,1,0,1,0,0,0,0,,16574,hypothetical protein
1045,20933,ETNP_120,26.32,6,0,6,0,0,0,0,,0E0,,,,,1,1,0,1,0,0,0,0,,27136,hypothetical protein
868,2074,ETNP_180,26.23,4,4,0,0,0,0,0,5.68E5,,,,,,1,1,1,0,0,0,0,0,,40371,hypothetical protein
868,2075,ETNP_140,26.23,4,4,0,0,0,0,0,5.68E5,,,,,,1,1,1,0,0,0,0,0,,40371,hypothetical protein
868,2076,ETNP_160,26.23,4,4,0,0,0,0,0,5.68E5,,,,,,1,1,1,0,0,0,0,0,,40371,hypothetical protein
916,104567,ETNP_300,26.12,4,0,4,0,0,0,0,,7.09E4,,,,,1,1,0,1,0,0,0,0,,30237,Glycine betaine/carnitine transport binding protein GbuC precursor
916,104568,NP_300,26.12,3,0,3,0,0,0,0,,7.09E4,,,,,1,1,0,1,0,0,0,0,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
916,104569,ETNP_140,26.12,3,0,3,0,0,0,0,,7.09E4,,,,,1,1,0,1,0,0,0,0,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
916,104570,ETNP_160,26.12,3,0,3,0,0,0,0,,7.09E4,,,,,1,1,0,1,0,0,0,0,,35682,Glycine betaine/carnitine transport binding protein GbuC precursor
916,104572,ETNP_180,26.12,5,0,5,0,0,0,0,,7.09E4,,,,,1,1,0,1,0,0,0,0,,24398,Glycine betaine/carnitine transport binding protein GbuC precursor
534,4653,NP_868707,26.09,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,99459,ClpB protein Rhodopirellula baltica SH 1
918,82668,KUK50408,25.98,2,0,0,0,0,0,2,,,,,,,1,0,0,0,0,0,0,1,,65827,Chaperone protein HtpG Marinimicrobia bacterium 46_47
918,82669,KUK91805,25.98,2,0,0,0,0,0,2,,,,,,,1,0,0,0,0,0,0,1,,72315,molecular chaperone of HSP90 family Marinimicrobia bacterium 46_43
918,82688,WP_015403860,25.98,2,0,0,0,0,0,2,,,,,,,1,0,0,0,0,0,0,1,,70179,molecular chaperone of HSP90 family Desulfocapsa sulfexigens
918,82667,ETNP_70,25.98,2,0,0,0,0,0,2,,,,,,,1,0,0,0,0,0,0,1,,73971,Chaperone protein HtpG
918,82666,EJK51577,25.98,2,0,0,0,0,0,2,,,,,,,1,0,0,0,0,0,0,1,,80646,hypothetical protein THAOC_29237  Thalassiosira oceanica
1053,82685,ETNP14_68,25.98,4,0,0,0,0,0,4,,,,,,,1,0,0,0,0,0,0,1,,43142,Chaperone protein HtpG
