Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja09-20170531,Coverage (%) etnp-ja10-20170531,Coverage (%) etnp-ja11-20170531,Coverage (%) etnp-ja12-20170531,Coverage (%) etnp-ja13-20170531,Coverage (%) etnp-ja14-20170531,Coverage (%) etnp-ja15-20170531,Coverage (%) etnp-ja16-20170531,Area etnp-ja09-20170531,Area etnp-ja10-20170531,Area etnp-ja11-20170531,Area etnp-ja12-20170531,Area etnp-ja13-20170531,Area etnp-ja14-20170531,Area etnp-ja15-20170531,Area etnp-ja16-20170531,#Peptides,#Unique,#Spec etnp-ja09-20170531,#Spec etnp-ja10-20170531,#Spec etnp-ja11-20170531,#Spec etnp-ja12-20170531,#Spec etnp-ja13-20170531,#Spec etnp-ja14-20170531,#Spec etnp-ja15-20170531,#Spec etnp-ja16-20170531,PTM,Avg. Mass,Description
2134,69395,ETNP_120m_PROKKA_121917,28.70,8,0,0,8,0,0,0,0,0,,,6.51E4,,,,,,1,1,0,0,1,0,0,0,0,0,,11859,Ferredoxin
2134,69396,ETNP_120m_free_PROKKA_13010,28.70,8,0,0,8,0,0,0,0,0,,,6.51E4,,,,,,1,1,0,0,1,0,0,0,0,0,,11859,Ferredoxin
2134,69397,ETNP_120m_PROKKA_02147,28.70,8,0,0,8,0,0,0,0,0,,,6.51E4,,,,,,1,1,0,0,1,0,0,0,0,0,,11814,Ferredoxin
2134,69398,ETNP_110m_PROKKA_22692,28.70,8,0,0,8,0,0,0,0,0,,,6.51E4,,,,,,1,1,0,0,1,0,0,0,0,0,,11859,Ferredoxin
2134,69399,ETNP14_120maa_PROKKA_48227,28.70,8,0,0,8,0,0,0,0,0,,,6.51E4,,,,,,1,1,0,0,1,0,0,0,0,0,,11859,Ferredoxin
2134,69400,ETNP_100m_PROKKA_51572,28.70,8,0,0,8,0,0,0,0,0,,,6.51E4,,,,,,1,1,0,0,1,0,0,0,0,0,,11859,Ferredoxin
1024,5241,ETNP_120m_free_PROKKA_309617,28.64,5,0,0,5,5,5,0,0,0,,,3.3E4,7E3,3.17E4,,,,1,1,0,0,1,1,1,0,0,0,,36619,glycine betaine transporter periplasmic subunit
2272,69296,ETNP_120m_PROKKA_339730,28.60,6,0,6,0,0,0,0,0,0,,4.23E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,23617,50S ribosomal protein L17
2272,69297,ETNP_300m_PROKKA_93439,28.60,5,0,5,0,0,0,0,0,0,,4.23E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,26381,50S ribosomal protein L17
1139,69581,XP_003083509,28.59,1,0,1,0,0,1,0,0,0,,6.01E4,,,1.95E5,,,,2,2,0,1,0,0,1,0,0,0,,169505,chloroplast phytoene desaturase precursor ISS  Ostreococcus tauri
1027,70237,ETNP14_68mB_PROKKA_44138,28.47,14,0,0,0,8,8,0,6,0,,,,1.46E5,2.09E5,,0E0,,2,2,0,0,0,1,1,0,1,0,Deamidation (NQ),16261,translation initiation factor IF-2 subunit beta
891,69536,ETNP_180m_PROKKA_106091,28.45,38,0,0,38,38,38,0,0,0,,,1.71E5,1.49E5,3.07E5,,,,1,1,0,0,1,1,2,0,0,0,,3202,hypothetical protein
2140,69577,ETNP_120m_free_PROKKA_194680,28.39,2,2,0,0,0,0,0,0,0,3.66E3,,,,,,,,1,1,1,0,0,0,0,0,0,0,,43440,hypothetical protein
1299,69511,ETNP_140m_PROKKA_11405,28.35,6,0,0,6,0,6,0,0,0,,,1.11E4,,6.03E2,,,,1,1,0,0,1,0,1,0,0,0,Deamidation (NQ),20722,hypothetical protein
898,69553,ETNP_120m_particle_PROKKA_54204,28.34,6,0,0,0,6,6,0,0,0,,,,2.31E5,4.67E5,,,,1,1,0,0,0,2,2,0,0,0,,25471,Bile acid-coenzyme A ligase
1044,69591,XP_003078880,28.16,0,0,0,0,0,0,0,0,0,,1.19E5,,,,1.38E4,,,2,2,0,1,0,0,0,1,0,0,Deamidation (NQ),325999,LvsC-like ISS  Ostreococcus tauri
1033,69460,ETNP_180m_PROKKA_29341,27.96,7,0,0,7,7,7,0,0,0,,,3.29E4,1.83E4,8.41E3,,,,1,1,0,0,1,1,1,0,0,0,,15839,Regulatory protein AsnC
1033,69461,ETNP_300m_PROKKA_125622,27.96,7,0,0,7,7,7,0,0,0,,,3.29E4,1.83E4,8.41E3,,,,1,1,0,0,1,1,1,0,0,0,,15839,Regulatory protein AsnC
666,69559,ETNP_120m_PROKKA_179076,27.90,3,0,0,3,3,3,0,0,0,,,9.72E4,8.8E3,7.25E4,,,,1,1,0,0,2,1,4,0,0,0,,36847,putative protease YhbU precursor
666,69560,ETNP_160m_PROKKA_23352,27.90,3,0,0,3,3,3,0,0,0,,,9.72E4,8.8E3,7.25E4,,,,1,1,0,0,2,1,4,0,0,0,,36847,putative protease YhbU precursor
666,69561,ETNP_180m_PROKKA_85144,27.90,3,0,0,3,3,3,0,0,0,,,9.72E4,8.8E3,7.25E4,,,,1,1,0,0,2,1,4,0,0,0,,36895,putative protease YhbU precursor
666,69562,ETNP_140m_PROKKA_136729,27.90,3,0,0,3,3,3,0,0,0,,,9.72E4,8.8E3,7.25E4,,,,1,1,0,0,2,1,4,0,0,0,,36895,putative protease YhbU precursor
666,69563,ETNP_300m_PROKKA_49228,27.90,3,0,0,3,3,3,0,0,0,,,9.72E4,8.8E3,7.25E4,,,,1,1,0,0,2,1,4,0,0,0,,36895,putative protease YhbU precursor
1143,70037,ETNP_120m_free_PROKKA_229279,27.82,4,0,2,0,2,0,0,0,0,,1.9E4,,3.92E4,,,,,2,2,0,1,0,1,0,0,0,0,Deamidation (NQ),48181,peptidase PmbA
1143,70038,ETNP_120m_PROKKA_286295,27.82,4,0,2,0,2,0,0,0,0,,1.9E4,,3.92E4,,,,,2,2,0,1,0,1,0,0,0,0,Deamidation (NQ),48181,peptidase PmbA
1143,70039,ETNP_180m_PROKKA_25423,27.82,4,0,2,0,2,0,0,0,0,,1.9E4,,3.92E4,,,,,2,2,0,1,0,1,0,0,0,0,Deamidation (NQ),48181,peptidase PmbA
1143,70040,ETNP_160m_PROKKA_77228,27.82,4,0,2,0,2,0,0,0,0,,1.9E4,,3.92E4,,,,,2,2,0,1,0,1,0,0,0,0,Deamidation (NQ),48181,peptidase PmbA
1014,69497,NP_300m_PROKKA_05657,27.76,5,0,0,5,5,5,0,0,0,,,3.07E4,0E0,6.25E4,,,,1,1,0,0,1,1,1,0,0,0,Deamidation (NQ),38883,General L-amino acid-binding periplasmic protein AapJ precursor
1014,69498,ETNP14_120maa_PROKKA_54041,27.76,5,0,0,5,5,5,0,0,0,,,3.07E4,0E0,6.25E4,,,,1,1,0,0,1,1,1,0,0,0,Deamidation (NQ),38850,General L-amino acid-binding periplasmic protein AapJ precursor
2277,5922,ETNP_90m_PROKKA_35557,27.69,6,0,0,0,0,6,0,0,0,,,,,5.42E4,,,,1,1,0,0,0,0,1,0,0,0,,16676,hypothetical protein
1103,70349,ETNP_160m_PROKKA_222164,27.65,1,0,0,1,0,0,1,0,0,,,2.11E5,,,9.73E4,,,2,2,0,0,1,0,0,1,0,0,Deamidation (NQ),105206,hypothetical protein
1616,69030,ETNP_90m_PROKKA_30882,27.61,2,0,2,0,0,0,0,0,0,,3.37E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,39629,AT hook motif protein
1616,5103,ETNP_70m_PROKKA_99971,27.61,8,0,8,0,0,0,0,0,0,,3.37E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,12114,hypothetical protein
1256,69757,XP_003062097,27.54,2,0,2,0,0,0,0,0,0,,2.26E5,,,,,,,2,2,0,2,0,0,0,0,0,0,Deamidation (NQ),110005,predicted protein  Micromonas pusilla CCMP1545
945,5851,ETNP14_120maa_PROKKA_138113,27.53,3,0,3,0,1,0,0,0,0,,7.35E3,,,,,,,2,1,0,2,0,1,0,0,0,0,,53443,60 kDa chaperonin
945,5863,ETNP14_120maa_PROKKA_62849,27.53,3,0,3,0,1,0,0,0,0,,7.35E3,,,,,,,2,1,0,2,0,1,0,0,0,0,,57540,60 kDa chaperonin
945,5866,ETNP14_120maa_PROKKA_90594,27.53,3,0,3,0,1,0,0,0,0,,7.35E3,,,,,,,2,1,0,2,0,1,0,0,0,0,,57531,60 kDa chaperonin
818,7364,ETNP_120m_free_PROKKA_234493,27.26,3,2,0,1,1,0,0,0,0,1.36E4,,1.54E5,,,,,,2,2,1,0,2,1,0,0,0,0,,64451,Single-stranded-DNA-specific exonuclease RecJ
2273,5191,ETNP_110m_PROKKA_50361,27.23,10,0,10,0,0,0,0,0,0,,5.24E3,,,,,,,1,1,0,1,0,0,0,0,0,0,,14307,hypothetical protein
2273,4251,ETNP_100m_PROKKA_73555,27.23,9,0,9,0,0,0,0,0,0,,5.24E3,,,,,,,1,1,0,1,0,0,0,0,0,0,,16133,hypothetical protein
2273,4931,ETNP_140m_PROKKA_42996,27.23,7,0,7,0,0,0,0,0,0,,5.24E3,,,,,,,1,1,0,1,0,0,0,0,0,0,,20168,hypothetical protein
2273,4813,ETNP_120m_PROKKA_161673,27.23,5,0,5,0,0,0,0,0,0,,5.24E3,,,,,,,1,1,0,1,0,0,0,0,0,0,,25680,hypothetical protein
2273,69341,ETNP_100m_particle_PROKKA_35178,27.23,5,0,5,0,0,0,0,0,0,,5.24E3,,,,,,,1,1,0,1,0,0,0,0,0,0,,26980,hypothetical protein
2273,69342,ETNP_90m_PROKKA_03068,27.23,5,0,5,0,0,0,0,0,0,,5.24E3,,,,,,,1,1,0,1,0,0,0,0,0,0,,28998,hypothetical protein
1140,69859,WP_012624215,27.12,2,1,1,0,0,0,0,0,0,5.16E4,3.13E5,,,,,,,2,2,1,1,0,0,0,0,0,0,Deamidation (NQ),96917,chaperone protein ClpB Desulfovibrio desulfuricans
936,70885,XP_003079258,27.07,3,0,0,3,0,0,1,0,0,,,2.09E4,,,3.54E4,,,2,2,0,0,2,0,0,1,0,0,,93611,putative Na+-dependent inorganic phosphate cotransp ISS  Ostreococcus tauri
2132,69313,ETNP_120m_PROKKA_329524,27.07,9,0,9,0,0,0,0,0,0,,6.49E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,12928,50S ribosomal protein L7/L12
1874,5380,ETNP14_120mac_PROKKA_97281,26.99,15,0,15,0,0,0,0,0,0,,1.93E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,6881,hypothetical protein
1156,70242,ETNP14_120maa_PROKKA_43953,26.98,2,1,0,1,0,0,0,0,0,1.06E5,,2.44E4,,,,,,2,2,1,0,1,0,0,0,0,0,Deamidation (NQ),98070,DNA polymerase III subunit alpha
1876,5614,ETNP14_120maa_PROKKA_21462,26.79,5,0,0,0,5,0,0,0,0,,,,5.05E4,,,,,1,1,0,0,0,1,0,0,0,0,,29805,Thiosulfate sulfurtransferase
1057,69692,WP_011129675,26.75,2,0,2,0,0,0,0,0,0,,5.42E5,,,,,,,2,1,0,2,0,0,0,0,0,0,,116056,hypothetical protein Prochlorococcus marinus
1069,70218,ADO99874.1,26.69,1,0,0,0,0,0,0,0,0,,,,5.2E3,,,,,2,1,0,1,0,1,0,0,0,0,,389050,YapH protein [Prochlorococcus phage P-HM2]
975,69742,ETNP_300m_PROKKA_193320,26.58,5,0,5,0,2,0,0,0,0,,7.62E5,,4.04E5,,,,,2,1,0,2,0,1,0,0,0,0,,44872,Glutamine synthetase 1
975,69945,ETNP_180m_PROKKA_150383,26.58,7,0,7,0,3,0,0,0,0,,7.62E5,,4.04E5,,,,,2,1,0,2,0,1,0,0,0,0,,29935,Glutamine synthetase 1
943,69155,WP_015897430,26.57,2,0,2,0,0,2,0,0,0,,6.8E5,,,4.22E7,,,,1,1,0,2,0,0,1,0,0,0,Deamidation (NQ),44940,histidinol dehydrogenase Acidobacterium capsulatum
1091,70164,WP_014473319,26.56,2,0,0,0,1,1,0,0,0,,,,0E0,1.09E4,,,,2,2,0,0,0,1,1,0,0,0,Deamidation (NQ),112661,DNA mismatch repair protein Arcobacter sp L
1072,70644,ETNP14_68maa_PROKKA_182169,26.55,4,0,0,0,0,2,2,0,0,,,,,0E0,3.28E5,,,2,2,0,0,0,0,1,1,0,0,,43244,Acetylornithine aminotransferase
1076,69687,ETNP_180m_PROKKA_67450,26.32,5,0,5,0,0,0,0,0,0,,8.75E5,,,,,,,2,2,0,2,0,0,0,0,0,0,Deamidation (NQ),58865,60 kDa chaperonin 5
1076,69688,ETNP_300m_PROKKA_185546,26.32,5,0,5,0,0,0,0,0,0,,8.75E5,,,,,,,2,2,0,2,0,0,0,0,0,0,Deamidation (NQ),58865,60 kDa chaperonin 5
1572,69468,ETNP14_68mB_PROKKA_183598,26.24,19,19,0,0,0,0,0,0,0,6.27E4,,,,,,,,1,1,1,0,0,0,0,0,0,0,,6929,putative cold shock protein A
1572,69469,ETNP14_120mac_PROKKA_01065,26.24,19,19,0,0,0,0,0,0,0,6.27E4,,,,,,,,1,1,1,0,0,0,0,0,0,0,,6929,putative cold shock protein A
1572,69471,ETNP_90m_PROKKA_203432,26.24,19,19,0,0,0,0,0,0,0,6.27E4,,,,,,,,1,1,1,0,0,0,0,0,0,0,,6945,putative cold shock protein A
1288,74996,AHB42158,26.22,5,0,0,0,5,0,0,0,0,,,,2.37E5,,,,,2,2,0,0,0,2,0,0,0,0,Deamidation (NQ),44045,Glycosyl transferase 1 group 1 Candidatus Saccharibacteria bacterium RAAC3_TM7_1
1063,69774,ETNP_90m_PROKKA_134899,26.15,1,0,0,0,0,0,0,0,0,,5.4E4,,0E0,,,,,2,2,0,1,0,1,0,0,0,0,,238555,hypothetical protein
987,69286,ETNP14_68maa_PROKKA_16021,26.09,3,3,3,0,0,0,0,0,0,1.03E5,1.27E5,,,,,,,1,1,1,2,0,0,0,0,0,0,,28967,Diaminopimelate epimerase
1570,69181,ETNP_180m_PROKKA_51314,26.02,1,0,1,0,0,0,0,0,0,,6.49E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,92844,Prolyl tripeptidyl peptidase precursor
1192,4990,ETNP_120m_free_PROKKA_181816,26.00,11,0,11,0,0,0,0,0,0,,1.85E6,,,,,,,1,1,0,2,0,0,0,0,0,0,,7204,Cold shock protein ScoF_120mF_megahit_PEDPKPGI_06499 Cold shock protein ScoF
2138,69492,ETNP_300m_PROKKA_104427,25.94,2,0,0,2,0,0,0,0,0,,,0E0,,,,,,1,1,0,0,1,0,0,0,0,0,Deamidation (NQ),71474,putative ABC transporter ATP-binding protein YheS
2138,69493,ETNP_160m_PROKKA_66950,25.94,2,0,0,2,0,0,0,0,0,,,0E0,,,,,,1,1,0,0,1,0,0,0,0,0,Deamidation (NQ),71474,putative ABC transporter ATP-binding protein YheS
2138,69494,ETNP_120m_PROKKA_256167,25.94,2,0,0,2,0,0,0,0,0,,,0E0,,,,,,1,1,0,0,1,0,0,0,0,0,Deamidation (NQ),71474,putative ABC transporter ATP-binding protein YheS
2133,69379,ETNP_120m_PROKKA_275770,25.93,7,0,7,0,0,0,0,0,0,,6.05E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,24942,Hemolysin  chromosomal
1154,70082,WP_015351018,25.93,1,0,1,0,0,0,0,0,0,,1.41E5,,,,,,,2,1,0,1,0,0,0,1,0,0,Deamidation (NQ),109598,hypothetical protein Myxococcus stipitatus
1169,70043,Fosmid_PROKKA_04867,25.87,4,0,2,0,2,0,0,0,0,,2.59E5,,0E0,,,,,2,2,0,1,0,1,0,0,0,0,,45623,Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
1990,69272,ETNP_110m_PROKKA_46068,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8345,hypothetical protein
1990,5427,ETNP_120m_free_PROKKA_205189,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8335,hypothetical protein
1990,69273,ETNP_100m_PROKKA_92723,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8345,hypothetical protein
1990,69274,NP_85m_PROKKA_18624,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8345,hypothetical protein
1990,69275,ETNP_110m_PROKKA_45244,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8335,hypothetical protein
1990,69276,ETNP_160m_PROKKA_214438,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8346,hypothetical protein
1990,69277,ETNP_140m_PROKKA_13154,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8345,hypothetical protein
1990,69278,ETNP14_68maa_PROKKA_116214,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8345,hypothetical protein
1990,69279,ETNP_120m_PROKKA_00077,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8345,hypothetical protein
1990,69280,ETNP_90m_PROKKA_191272,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8345,hypothetical protein
1990,69281,ETNP_90m_PROKKA_115906,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8335,hypothetical protein
1990,69282,ETNP_120m_PROKKA_58007,25.81,13,0,13,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,8335,hypothetical protein
1990,5430,ETNP_100m_particle_PROKKA_00886,25.81,7,0,7,0,0,0,0,0,0,,3.6E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,16255,hypothetical protein
916,5954,ETNP_180m_PROKKA_127404,25.72,6,0,3,0,2,2,0,0,0,,9.1E5,,7.24E4,0E0,,,,2,2,0,1,0,1,1,0,0,0,Deamidation (NQ),39479,putative oxidoreductase YvaA
1412,5721,ETNP14_68maa_PROKKA_53256,25.71,1,0,0,1,0,0,0,0,0,,,9.29E4,,,,,,1,1,0,0,1,0,0,0,0,0,,103538,LPS-assembly protein LptD precursor
1123,70964,WP_052198768,25.69,3,1,0,2,0,0,0,0,0,3.19E4,,2.64E0,,,,,,2,2,1,0,1,0,0,0,0,0,Deamidation (NQ),80889,hypothetical protein Candidatus Saccharibacteria oral taxon TM7x
2136,69436,WP_038547629,25.65,4,0,4,0,0,0,0,0,0,,2.22E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,37188,rod shape-determining protein MreB Synechococcus sp KORDI-100
1236,71140,ETNP14_120maa_PROKKA_127777,25.61,10,0,5,0,0,10,0,0,0,,0E0,,,4.54E4,,,,2,2,0,1,0,0,1,0,0,0,,17939,Crossover junction endodeoxyribonuclease RuvC
1238,73047,ETNP_100m_particle_PROKKA_14979,25.44,10,10,0,0,0,0,0,0,0,7.91E5,,,,,,,,2,2,2,0,0,0,0,0,0,0,,13208,Core histone H2A/H2B/H3/H4
1785,69557,ETNP14_120maa_PROKKA_22674,25.43,3,0,0,3,0,0,0,0,0,,,5.25E3,,,,,,1,1,0,0,1,0,0,0,0,0,,46533,Imidazolonepropionase
1058,70330,ACT65592.1,25.42,2,0,0,1,0,0,1,0,0,,,1.23E4,,,1.52E5,,,2,2,0,0,1,0,0,1,0,0,Deamidation (NQ),165242,minor head protein [Cyanophage PSS2]
1061,70333,WP_014102512,25.41,1,1,0,0,0,0,1,0,0,2.8E4,,,,,6.2E5,,,2,2,1,0,0,0,0,1,0,0,Deamidation (NQ),111623,hypothetical protein Micavibrio aeruginosavorus
1038,70633,WP_014102680,25.37,1,0,0,1,1,0,0,0,0,,,1.6E6,7.35E4,,,,,2,2,0,0,1,1,0,0,0,0,,140437,hypothetical protein Micavibrio aeruginosavorus
1307,70092,ETNP_70m_PROKKA_24529,25.37,27,0,27,0,0,0,0,0,0,,1.89E5,,,,,,,2,2,0,2,0,0,0,0,0,0,,5613,hypothetical protein
1100,69986,XP_003054929,25.29,2,0,1,0,0,0,0,0,1,,8.37E3,,,,,,5.49E5,2,2,0,1,0,0,0,0,0,1,,113296,predicted protein partial  Micromonas pusilla CCMP1545
1052,70314,ETNP_100m_particle_PROKKA_21869,25.28,2,0,0,1,0,1,0,0,0,,,0E0,,4.86E4,,,,2,2,0,0,1,0,1,0,0,0,Oxidation (M),139555,Phosphoribosylformylglycinamidine synthase
1099,5928,ETNP14_68maa_PROKKA_14940,25.23,1,0,1,0,0,0,0,0,0,,1.54E6,,,,,,,2,2,0,2,0,0,0,0,0,0,,153150,DNA polymerase II large subunit
1306,70010,WP_025048782,25.20,4,0,3,0,0,0,1,0,0,,1.92E5,,,,,,,2,1,0,1,0,0,0,1,0,0,,47880,serine dehydratase Sulfitobacter mediterraneus
770,69534,ETNP14_68maa_PROKKA_44091,25.07,1,1,0,1,1,1,1,0,0,1.18E5,,1.34E6,4.6E5,7.81E5,4.02E5,,,1,1,1,0,1,1,1,1,0,0,,134179,Perchlorate reductase subunit alpha precursor
770,69569,ETNP14_120maa_PROKKA_31636,25.07,1,1,0,1,1,1,1,0,0,1.18E5,,1.34E6,4.6E5,7.81E5,4.02E5,,,1,1,1,0,1,1,1,1,0,0,,134217,Perchlorate reductase subunit alpha precursor
770,69590,ETNP14_120maa_PROKKA_76983,25.07,1,1,0,1,1,1,1,0,0,1.18E5,,1.34E6,4.6E5,7.81E5,4.02E5,,,1,1,1,0,1,1,1,1,0,0,,90092,Perchlorate reductase subunit alpha precursor
1178,71003,WP_015346529,24.96,1,0,0,1,1,0,0,0,0,,,1.12E5,0E0,,,,,2,2,0,0,1,1,0,0,0,0,Deamidation (NQ),166515,serinethreonine protein kinase Myxococcus stipitatus
1998,5877,ETNP_160m_PROKKA_116545,24.61,4,0,0,0,0,4,0,0,0,,,,,1.21E5,,,,1,1,0,0,0,0,1,0,0,0,,27442,hypothetical protein
1467,69512,WP_013962271,24.59,2,0,0,2,0,0,0,0,0,,,4.17E4,,,,,,1,1,0,0,1,0,0,0,0,0,Oxidation (M),66315,elongation factor 3 Roseobacter litoralis
2137,5364,ETNP14_68mB_PROKKA_26995,24.38,21,0,21,0,0,0,0,0,0,,1.98E5,,,,,,,1,1,0,1,0,0,0,0,0,0,,7625,Photosystem I reaction center subunit IV
2145,69654,ETNP14_120mab_PROKKA_29911,24.19,14,14,0,0,0,0,0,0,0,9.62E2,,,,,,,,1,1,1,0,0,0,0,0,0,0,,5823,hypothetical protein
1510,70593,WP_013559818,24.17,2,0,0,0,0,0,0,2,0,,,,,,,6.48E4,,1,1,0,0,0,0,0,0,1,0,,96879,chaperone protein ClpB Anaerolinea thermophila
803,69649,ETNP_180m_PROKKA_137486,24.12,2,0,2,0,2,2,0,0,0,,6.6E4,,2.68E5,2.35E5,,,,1,1,0,2,0,2,1,0,0,0,,45427,Threonine synthase
1698,69809,NP_85m_PROKKA_26759,24.06,5,0,0,0,5,0,0,0,0,,,,0E0,,,,,1,1,0,0,0,1,0,0,0,0,,16629,Bifunctional protein HldE
1298,69491,WP_011819165,24.05,3,3,3,0,0,0,0,0,0,6.01E4,2.32E5,,,,,,,1,1,1,1,0,0,0,0,0,0,,27451,30S ribosomal protein S3 Prochlorococcus
1691,69411,ETNP_100m_particle_PROKKA_146371,23.92,4,0,4,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,18578,putative dual-specificity RNA methyltransferase RlmN
1691,12256,ETNP_140m_PROKKA_84633,23.92,3,0,3,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,21139,putative dual-specificity RNA methyltransferase RlmN
1691,12257,ETNP_120m_particle_PROKKA_186746,23.92,3,0,3,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,24074,putative dual-specificity RNA methyltransferase RlmN
1691,12258,ETNP_180m_PROKKA_11040,23.92,3,0,3,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,26940,putative dual-specificity RNA methyltransferase RlmN
1691,69435,ETNP_160m_PROKKA_45454,23.92,2,0,2,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,28256,putative dual-specificity RNA methyltransferase RlmN
1691,7713,NP_85m_PROKKA_04766,23.92,2,0,2,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,42483,putative dual-specificity RNA methyltransferase RlmN
1691,8182,ETNP_90m_PROKKA_181655,23.92,2,0,2,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,42387,putative dual-specificity RNA methyltransferase RlmN
1691,69495,BAL59896,23.92,4,0,4,0,0,0,0,0,0,,7.21E4,,,,,,,1,1,0,1,0,0,0,0,0,0,,16016,NUDIX hydrolase Candidatus Acetothermus autotrophicum
2019,70057,ETNP_180m_PROKKA_120456,23.86,2,0,0,0,0,0,2,0,0,,,,,,6.28E4,,,1,1,0,0,0,0,0,1,0,0,,44858,Spore coat protein SA
2019,70058,NP_300m_PROKKA_11528,23.86,2,0,0,0,0,0,2,0,0,,,,,,6.28E4,,,1,1,0,0,0,0,0,1,0,0,,44858,Spore coat protein SA
2019,70059,ETNP_120m_free_PROKKA_224153,23.86,2,0,0,0,0,0,2,0,0,,,,,,6.28E4,,,1,1,0,0,0,0,0,1,0,0,,44858,Spore coat protein SA
2019,70060,ETNP_120m_PROKKA_209668,23.86,2,0,0,0,0,0,2,0,0,,,,,,6.28E4,,,1,1,0,0,0,0,0,1,0,0,,44858,Spore coat protein SA
1878,69520,NP_300m_PROKKA_28838,23.85,2,0,0,2,0,0,0,0,0,,,8.03E4,,,,,,1,1,0,0,1,0,0,0,0,0,,42522,putative ABC transporter-binding protein precursor
2291,5938,NP_300m_PROKKA_08583,23.74,2,0,0,0,0,2,0,0,0,,,,,0E0,,,,1,1,0,0,0,0,1,0,0,0,,48434,L-Lysine-8-amino-7-oxononanoate aminotransferase
1469,9298,ETNP14_120maa_PROKKA_88755,23.71,2,0,0,0,2,0,0,0,0,,,,0E0,,,,,1,1,0,0,0,1,0,0,0,0,,58154,Selenate reductase subunit gamma precursor
1469,9299,ETNP14_68maa_PROKKA_80428,23.71,2,0,0,0,2,0,0,0,0,,,,0E0,,,,,1,1,0,0,0,1,0,0,0,0,,58113,Selenate reductase subunit gamma precursor
1469,10544,ETNP_120m_PROKKA_60274,23.71,4,0,0,0,4,0,0,0,0,,,,0E0,,,,,1,1,0,0,0,1,0,0,0,0,,32434,Selenate reductase subunit gamma precursor
1635,70306,ETNP_160m_PROKKA_222157,23.69,1,0,0,0,0,0,0,1,0,,,,,,,1.77E5,,1,1,0,0,0,0,0,0,1,0,,85504,Vitamin B12 transporter BtuB
738,5548,ETNP_70m_PROKKA_17840,23.62,2,2,0,0,2,2,2,0,2,8.72E5,,,6.96E5,5.98E5,8.39E5,,1.34E6,1,1,1,0,0,1,1,1,0,2,,63511,Metallo-beta-lactamase superfamily protein
738,5549,ETNP14_68maa_PROKKA_103758,23.62,2,2,0,0,2,2,2,0,2,8.72E5,,,6.96E5,5.98E5,8.39E5,,1.34E6,1,1,1,0,0,1,1,1,0,2,,65127,Metallo-beta-lactamase superfamily protein
738,70156,ETNP_70m_PROKKA_14144,23.62,2,2,0,0,2,2,2,0,2,8.72E5,,,6.96E5,5.98E5,8.39E5,,1.34E6,1,1,1,0,0,1,1,1,0,2,,64954,Metallo-beta-lactamase superfamily protein
