Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_2,Area RAL95_trypsin_MED_2,#Peptides,#Unique,#Spec RAL95_trypsin_MED_2,PTM,Avg. Mass,Description
1110,151279,WP_038654361,27.24,11,11,1.15E7,1,1,1,Carbamidomethylation; Deamidation (NQ); Methylation(KR),23390,50S ribosomal protein L3 Prochlorococcus sp MIT 0801
1111,150419,WP_042850515,27.24,5,5,1.56E6,1,1,1,,32246,transglutaminase Prochlorococcus sp MIT 0604
808,150418,NP_30,26.79,11,11,3.03E8,1,1,3,,9109,Methionine gamma-lyase
1299,149902,NP_30,26.77,8,8,1.14E6,1,1,1,,18927,Bifunctional protein PyrR
1114,148961,WP_002805540,26.74,17,17,2.6E7,1,1,1,Carbamidomethylation,7502,50S ribosomal protein L33 Prochlorococcus
1113,150629,WP_037980860,26.62,2,2,1.37E7,1,1,1,,46332,histidinol dehydrogenase Synechococcus sp WH 5701
1112,160888,ETNP_120,26.54,6,6,2.65E5,1,1,1,Oxidation (M),29012,Vegetative protein 296
1300,150046,ETNP14_68,26.47,5,5,2.49E6,1,1,1,,20642,hypothetical protein
1300,150047,ETNP14_120,26.47,4,4,2.49E6,1,1,1,,29503,hypothetical protein
1030,151336,ETNP14_68,26.25,6,6,1.51E5,1,1,1,Deamidation (NQ),36771,Cell division protein FtsZ
1030,151343,ETNP14_68,26.25,6,6,1.51E5,1,1,1,Deamidation (NQ),32371,Cell division protein FtsZ
1030,151465,ETNP14_68,26.25,6,6,1.51E5,1,1,1,Deamidation (NQ),34915,Cell division protein FtsZ
1030,151344,ETNP14_68,26.25,6,6,1.51E5,1,1,1,Deamidation (NQ),35028,Cell division protein FtsZ
1030,151346,ETNP14_68,26.25,6,6,1.51E5,1,1,1,Deamidation (NQ),36728,Cell division protein FtsZ
1304,146054,ETNP14_68,26.20,2,2,1.3E6,1,1,1,Carbamidomethylation,45012,LL-diaminopimelate aminotransferase
1118,150287,WP_038546438,26.07,12,12,3E6,1,1,1,,10843,chaperonin Synechococcus sp KORDI-100
1302,149599,WP_042849590,26.02,8,8,5.71E6,1,1,1,,14907,hypothetical protein Prochlorococcus sp MIT 0604
1302,149600,NP_30,26.02,8,8,5.71E6,1,1,1,,14991,hypothetical protein
1302,150739,WP_038546945,26.02,7,7,5.71E6,1,1,1,,14754,hypothetical protein Synechococcus sp KORDI-100
1116,160933,ETNP_120,25.99,4,4,2E7,1,1,1,,24334,hypothetical protein
1116,160934,ETNP_120,25.99,3,3,2E7,1,1,1,,27311,hypothetical protein
1116,160935,WP_041384225,25.99,3,3,2E7,1,1,1,,27497,hypothetical protein Prochlorococcus marinus
1116,160936,WP_036914928,25.99,3,3,2E7,1,1,1,,27442,hypothetical protein Prochlorococcus
1116,160940,ETNP_70,25.99,8,8,2E7,1,1,1,,11434,hypothetical protein
1116,160944,NP_30,25.99,5,5,2E7,1,1,1,,17645,hypothetical protein
1116,160945,ETNP_140,25.99,5,5,2E7,1,1,1,,18848,hypothetical protein
1116,160946,ETNP_100,25.99,5,5,2E7,1,1,1,,18506,hypothetical protein
1116,160947,ETNP_100,25.99,4,4,2E7,1,1,1,,22000,hypothetical protein
1116,160948,ETNP14_68,25.99,4,4,2E7,1,1,1,,24211,hypothetical protein
1116,160949,ETNP_160,25.99,4,4,2E7,1,1,1,,24223,hypothetical protein
1116,160950,WP_038654901,25.99,3,3,2E7,1,1,1,,26438,hypothetical protein Prochlorococcus sp MIT 0801
1116,160952,WP_011126890,25.99,3,3,2E7,1,1,1,,26786,hypothetical protein Synechococcus
1116,160953,WP_038542423,25.99,3,3,2E7,1,1,1,,26850,hypothetical protein Synechococcus sp KORDI-100
1116,160954,ETNP14_68,25.99,3,3,2E7,1,1,1,,27239,hypothetical protein
1116,160955,ETNP_70,25.99,3,3,2E7,1,1,1,,27378,hypothetical protein
1116,160956,ETNP_90,25.99,3,3,2E7,1,1,1,,27278,hypothetical protein
1116,160957,ETNP_110,25.99,3,3,2E7,1,1,1,,27291,hypothetical protein
1116,160958,ETNP_100,25.99,3,3,2E7,1,1,1,,27278,hypothetical protein
1116,160959,ETNP_120,25.99,3,3,2E7,1,1,1,,27366,hypothetical protein
1116,160964,ETNP_120,25.99,3,3,2E7,1,1,1,,28122,hypothetical protein
1116,160965,ETNP_140,25.99,3,3,2E7,1,1,1,,28122,hypothetical protein
1116,160966,ETNP_90,25.99,3,3,2E7,1,1,1,,28122,hypothetical protein
1116,160967,ETNP_110,25.99,3,3,2E7,1,1,1,,28122,hypothetical protein
1116,160968,ETNP_100,25.99,3,3,2E7,1,1,1,,28122,hypothetical protein
589,160977,WP_042850391,25.97,7,7,5.59E7,1,1,4,,11708,fusion glycoprotein F0 Prochlorococcus sp MIT 0604
1303,148039,ETNP_70,25.89,5,5,2.09E6,1,1,1,,30601,hypothetical protein
588,150096,WP_013961356,25.88,2,2,1.38E8,1,1,5,,41281,phosphoglycerate kinase Roseobacter litoralis
1305,151224,ETNP_120,25.84,4,4,3.02E6,1,1,1,,25231,Imidazole glycerol phosphate synthase subunit HisF
1305,160960,ETNP_100,25.84,4,4,3.02E6,1,1,1,,27049,Imidazole glycerol phosphate synthase subunit HisF
1305,160961,WP_031444173,25.84,4,4,3.02E6,1,1,1,,27319,imidazole glycerol phosphate synthase  Arenibacter algicola
1305,160962,ETNP_100,25.84,4,4,3.02E6,1,1,1,,27231,Imidazole glycerol phosphate synthase subunit HisF
1305,160963,WP_038651455,25.84,4,4,3.02E6,1,1,1,,27439,imidazole glycerol phosphate synthase Prochlorococcus sp MIT 0801
1305,151225,ETNP_120,25.84,3,3,3.02E6,1,1,1,,26761,Imidazole glycerol phosphate synthase subunit HisF
1307,160969,ETNP_120,25.81,2,2,3.64E6,1,1,1,,59397,Glutamate--tRNA ligase
1115,160930,NP_300,25.80,7,7,4.15E5,1,1,1,,18339,putative adenylyltransferase/sulfurtransferase MoeZ
1115,160931,NP_100,25.80,7,7,4.15E5,1,1,1,,18365,putative adenylyltransferase/sulfurtransferase MoeZ
1115,160932,NP_125,25.80,4,4,4.15E5,1,1,1,,29393,putative adenylyltransferase/sulfurtransferase MoeZ
1115,160951,ETNP_120,25.80,7,7,4.15E5,1,1,1,,18424,putative adenylyltransferase/sulfurtransferase MoeZ
1306,150066,ETNP_90,25.80,7,7,1.21E6,1,1,1,,18734,UDP-glucose 6-dehydrogenase TuaD
1306,150067,ETNP14_68,25.80,4,4,1.21E6,1,1,1,,32357,UDP-glucose 6-dehydrogenase TuaD
1306,150048,ETNP14_68,25.80,3,3,1.21E6,1,1,1,,45070,UDP-glucose 6-dehydrogenase YwqF
1117,152677,WP_042851239,25.76,2,2,6.32E5,1,1,1,,80047,polyphosphate kinase Prochlorococcus sp MIT 0604
1308,150152,ETNP14_120,25.73,4,4,2.13E6,1,1,1,,24222,tRNA-dihydrouridine synthase A
1309,149564,WP_005009773,25.68,4,4,1.38E7,1,1,1,,25900,membrane hypothetical protein Nitrospina gracilis
809,150582,WP_042849576,25.64,21,21,1.81E7,1,1,3,,8508,hypothetical protein Prochlorococcus sp MIT 0604
1119,150711,ETNP14_68,25.63,2,2,1.92E6,1,1,1,,49444,Chromosomal replication initiator protein DnaA
1119,150701,ETNP14_68,25.63,14,14,1.92E6,1,1,1,,7097,hypothetical protein
1119,150710,ETNP14_68,25.63,2,2,1.92E6,1,1,1,,46080,Chromosomal replication initiator protein DnaA
1311,160996,ETNP14_120,25.56,19,19,3.52E6,1,1,1,,5138,hypothetical protein
1311,160997,WP_002805301,25.56,10,10,3.52E6,1,1,1,,9377,high light inducible protein Prochlorococcus
1311,160998,ETNP_60,25.56,10,10,3.52E6,1,1,1,,9707,Chlorophyll A-B binding protein
1120,150444,WP_038652460,25.55,6,6,1.38E6,1,1,1,,16447,50S rRNA methyltransferase Prochlorococcus sp MIT 0801
1120,150447,NP_30,25.55,6,6,1.38E6,1,1,1,,17553,Ribosomal RNA large subunit methyltransferase H
1120,150436,ETNP14_120,25.55,13,13,1.38E6,1,1,1,,8186,Ribosomal RNA large subunit methyltransferase H
1120,150437,ETNP_90,25.55,11,11,1.38E6,1,1,1,,9688,Ribosomal RNA large subunit methyltransferase H
1120,150438,ETNP14_120,25.55,11,11,1.38E6,1,1,1,,9845,Ribosomal RNA large subunit methyltransferase H
1120,150439,ETNP14_120,25.55,11,11,1.38E6,1,1,1,,9908,Ribosomal RNA large subunit methyltransferase H
1120,150440,ETNP_70,25.55,8,8,1.38E6,1,1,1,,12292,Ribosomal RNA large subunit methyltransferase H
1120,150441,ETNP_140,25.55,7,7,1.38E6,1,1,1,,14553,Ribosomal RNA large subunit methyltransferase H
1120,150442,WP_042850316,25.55,7,7,1.38E6,1,1,1,,15934,50S rRNA methyltransferase Prochlorococcus sp MIT 0604
1120,150443,ETNP_120,25.55,6,6,1.38E6,1,1,1,,16242,Ribosomal RNA large subunit methyltransferase H
1120,150445,ETNP14_68,25.55,6,6,1.38E6,1,1,1,,16259,Ribosomal RNA large subunit methyltransferase H
1120,150446,AGL62254,25.55,6,6,1.38E6,1,1,1,,17107,Ribosomal RNA large subunit methyltransferase H Candidatus Saccharimonas aalborgensis
1120,150448,ETNP14_120,25.55,6,6,1.38E6,1,1,1,,18056,Ribosomal RNA large subunit methyltransferase H
1120,150449,ETNP14_120,25.55,6,6,1.38E6,1,1,1,,18150,Ribosomal RNA large subunit methyltransferase H
1120,150450,ETNP14_120,25.55,6,6,1.38E6,1,1,1,,18052,Ribosomal RNA large subunit methyltransferase H
1120,150451,ETNP14_68,25.55,6,6,1.38E6,1,1,1,,17999,Ribosomal RNA large subunit methyltransferase H
1120,150452,ETNP14_68,25.55,6,6,1.38E6,1,1,1,,18032,Ribosomal RNA large subunit methyltransferase H
1120,150453,NP_300,25.55,6,6,1.38E6,1,1,1,,18384,Ribosomal RNA large subunit methyltransferase H
1120,150454,WP_019307587,25.55,6,6,1.38E6,1,1,1,,18706,hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09
1120,150455,ETNP_110,25.55,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1120,150456,ETNP14_120,25.55,6,6,1.38E6,1,1,1,,18678,Ribosomal RNA large subunit methyltransferase H
1120,150457,NP_100,25.55,6,6,1.38E6,1,1,1,,18400,Ribosomal RNA large subunit methyltransferase H
1120,150458,ETNP14_120,25.55,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1120,150459,ETNP_90,25.55,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1120,150460,NP_85,25.55,6,6,1.38E6,1,1,1,,18414,Ribosomal RNA large subunit methyltransferase H
1120,150461,WP_000702193,25.55,6,6,1.38E6,1,1,1,,18063,ribosomal RNA large subunit methyltransferase H Acinetobacter baumannii
1120,150462,ETNP_120,25.55,6,6,1.38E6,1,1,1,,18048,Ribosomal RNA large subunit methyltransferase H
1120,150463,ETNP_100,25.55,6,6,1.38E6,1,1,1,,18048,Ribosomal RNA large subunit methyltransferase H
1120,150464,WP_012561777,25.55,6,6,1.38E6,1,1,1,,17670,ribosomal RNA large subunit methyltransferase H Oligotropha carboxidovorans
1121,161002,WP_042850701,25.33,9,9,1.65E7,1,1,1,,12509,hypothetical protein Prochlorococcus sp MIT 0604
1122,150924,WP_038654715,25.31,1,1,1.44E6,1,1,1,,71545,ribonuclease J Prochlorococcus sp MIT 0801
555,150397,WP_049750222,25.09,1,1,4.02E8,1,1,5,,121707,hypothetical protein Thiobacillus denitrificans
1123,150300,XP_003061685,25.08,3,3,3.48E7,1,1,1,,48391,predicted protein  Micromonas pusilla CCMP1545
1313,161003,ETNP_70,25.08,9,9,6.84E6,1,1,1,,11036,50S ribosomal protein L24
979,153089,ETNP14_120,24.69,12,12,4.85E6,1,1,1,Carbamidomethylation; Deamidation (NQ); Methylation(KR),20730,Ketol-acid reductoisomerase
1314,161009,ETNP14_68,24.67,15,15,3.69E5,1,1,1,,6866,hypothetical protein
1314,161010,ETNP14_68,24.67,3,3,3.69E5,1,1,1,,29832,hypothetical protein
1315,161017,ETNP_60,24.55,4,4,6.63E6,1,1,1,,24836,hypothetical protein
1315,161018,ETNP14_68,24.55,3,3,6.63E6,1,1,1,,27341,hypothetical protein
1124,150348,ETNP_90,24.51,8,8,6.73E6,1,1,1,,17543,Signal recognition particle receptor FtsY
1124,150349,ETNP14_120,24.51,5,5,6.73E6,1,1,1,,28539,Signal recognition particle receptor FtsY
1124,150350,ETNP14_68,24.51,4,4,6.73E6,1,1,1,,31992,Signal recognition particle receptor FtsY
1124,150351,ETNP_100,24.51,4,4,6.73E6,1,1,1,,31979,Signal recognition particle receptor FtsY
1124,150352,WP_005009030,24.51,4,4,6.73E6,1,1,1,,34839,signal recognition particle-docking protein FtsY Nitrospina gracilis
1316,150583,WP_042849946,24.51,3,3,6.97E5,1,1,1,,44950,cobalamin biosynthesis protein CobW Prochlorococcus sp MIT 0604
980,161019,WP_038655439,24.48,15,15,2.65E6,1,1,1,Carbamidomethylation,14892,3-hydroxyacyl-ACP dehydratase Prochlorococcus sp MIT 0801
981,161020,ETNP14_68,24.46,2,2,7.25E6,1,1,1,,54339,hypothetical protein
1317,150657,ETNP_70,24.44,5,5,2.33E6,1,1,1,,17708,hypothetical protein
1318,161022,AJK27643.1,24.37,2,2,6E6,1,1,1,Carbamidomethylation,51835,DNA primase-helicase [Cyanophage P-TIM40]
1318,161023,YP_009188253.1,24.37,2,2,6E6,1,1,1,Carbamidomethylation,51835,DNA primase-helicase [Cyanophage P-TIM40]
1319,157858,WP_042850263,24.29,5,5,4.75E5,1,1,1,Carbamidomethylation,24451,NADH-flavin reductase Prochlorococcus sp MIT 0604
1320,150718,ETNP_70,24.27,6,6,2.96E6,1,1,1,,21628,1-deoxy-D-xylulose 5-phosphate reductoisomerase
1320,150719,NP_30,24.27,4,4,2.96E6,1,1,1,,34340,1-deoxy-D-xylulose 5-phosphate reductoisomerase
1321,150621,ETNP_160,24.15,8,8,2.67E7,1,1,1,Deamidation (NQ),15916,Glutathione import ATP-binding protein GsiA
1321,150622,ETNP_140,24.15,7,7,2.67E7,1,1,1,Deamidation (NQ),19636,Oligopeptide transport ATP-binding protein OppF
1321,150623,ETNP_300,24.15,5,5,2.67E7,1,1,1,Deamidation (NQ),24966,Oligopeptide transport ATP-binding protein OppF
1321,150624,ETNP_180,24.15,4,4,2.67E7,1,1,1,Deamidation (NQ),35220,Oligopeptide transport ATP-binding protein OppF
1321,150625,ETNP_120,24.15,4,4,2.67E7,1,1,1,Deamidation (NQ),35151,Oligopeptide transport ATP-binding protein OppF
1321,150626,ETNP_160,24.15,4,4,2.67E7,1,1,1,Deamidation (NQ),35250,Oligopeptide transport ATP-binding protein OppF
1321,150627,ETNP_140,24.15,4,4,2.67E7,1,1,1,Deamidation (NQ),35220,Oligopeptide transport ATP-binding protein OppF
1322,150922,ETNP14_68,24.09,2,2,9.12E5,1,1,1,,48984,Adenylosuccinate lyase
1323,150537,ADB27595,24.00,5,5,2.99E5,1,1,1,,13725,30S ribosomal protein S11 chloroplast  Thalassiosira oceanica CCMP1005
874,149899,ETNP_120,23.92,2,2,1.88E6,1,1,2,,57062,60 kDa chaperonin
1324,161041,ADB27565,23.84,2,2,2.33E7,1,1,1,,105154,chaperonin ClpC chloroplast  Thalassiosira oceanica CCMP1005
1324,161042,ADB27604,23.84,2,2,2.33E7,1,1,1,,105154,chaperonin ClpC chloroplast  Thalassiosira oceanica CCMP1005
1031,151020,ETNP14_68,23.83,1,1,2.73E6,1,1,1,,104972,DNA polymerase II
1031,151010,ETNP14_68,23.83,1,1,2.73E6,1,1,1,,105104,DNA polymerase II
1031,151022,ETNP14_68,23.83,1,1,2.73E6,1,1,1,,102254,DNA polymerase II
1326,161050,ETNP_100,23.79,4,4,2.61E6,1,1,1,,21991,Anthranilate synthase component 2
1326,161066,ETNP14_68,23.79,1,1,2.61E6,1,1,1,,67796,Chaperone protein HscA
1325,161047,ETNP_120,23.68,3,3,2.88E7,1,1,1,,41136,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
1325,161048,ETNP14_120,23.68,3,3,2.88E7,1,1,1,,45377,Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
1032,150538,WP_041485977,23.67,3,3,7.58E6,1,1,1,Deamidation (NQ),41416,hypothetical protein gamma proteobacterium HdN1
810,161051,XP_002178956,23.63,4,4,3.56E7,1,1,1,,52828,dihydrolipoyl dehydrogenase  Phaeodactylum tricornutum CCAP 1055
833,161060,ETNP_90,23.50,21,21,4.45E6,1,1,2,Carbamidomethylation; Deamidation (NQ); Cation:Fe[II],13486,50S ribosomal protein L18
833,161061,WP_011131114,23.50,21,21,4.45E6,1,1,2,Carbamidomethylation; Deamidation (NQ); Cation:Fe[II],13500,50S ribosomal protein L18 Prochlorococcus marinus
833,161062,WP_011826919,23.50,21,21,4.45E6,1,1,2,Carbamidomethylation; Deamidation (NQ); Cation:Fe[II],13486,50S ribosomal protein L18 Prochlorococcus
1126,150296,NP_30,23.47,5,5,4.14E6,1,1,1,,41680,Aminomethyltransferase
1033,151003,ETNP14_68,23.41,2,2,7.61E5,1,1,1,Methylation(KR),46473,Acyl-CoA reductase (LuxC)
1327,161068,ETNP14_68,23.27,17,17,8.22E6,1,1,1,Deamidation (NQ),12112,Glutaredoxin-4
985,161069,NP_125,23.23,6,6,1.9E7,1,1,2,,19653,hypothetical protein
1034,150043,WP_042849564,23.20,2,2,5.15E6,1,1,1,,59956,phosphoglucomutase Prochlorococcus sp MIT 0604
811,150536,ETNP_120,23.18,4,4,1.11E8,1,1,2,Deamidation (NQ),35090,hypothetical protein
1328,150799,ETNP14_68,23.10,6,6,8.57E6,1,1,1,,17877,DNA polymerase III subunit alpha
1329,161079,ETNP_300,23.06,2,2,6.18E5,1,1,1,,33768,Signal recognition particle receptor FtsY
1035,161073,WP_042849969,22.87,8,8,2.02E7,1,1,1,,13509,resolvase Prochlorococcus sp MIT 0604
1035,161082,NP_30,22.87,8,8,2.02E7,1,1,1,,13788,hypothetical protein
1035,161083,ETNP_120,22.87,7,7,2.02E7,1,1,1,,14412,hypothetical protein
1035,161084,WP_011130627,22.87,6,6,2.02E7,1,1,1,,17060,resolvase Prochlorococcus marinus
1035,161085,WP_011825410,22.87,6,6,2.02E7,1,1,1,,17012,resolvase Prochlorococcus
1035,161086,ETNP_120,22.87,6,6,2.02E7,1,1,1,,17079,hypothetical protein
1035,161087,ETNP_100,22.87,6,6,2.02E7,1,1,1,,17079,hypothetical protein
1035,161088,ETNP_140,22.87,6,6,2.02E7,1,1,1,,17079,hypothetical protein
1035,161089,ETNP_90,22.87,6,6,2.02E7,1,1,1,,17079,hypothetical protein
1035,161090,ETNP_110,22.87,5,5,2.02E7,1,1,1,,18398,hypothetical protein
1035,161091,ETNP_100,22.87,5,5,2.02E7,1,1,1,,18384,hypothetical protein
1035,161092,ETNP_120,22.87,5,5,2.02E7,1,1,1,,18469,hypothetical protein
1128,150241,WP_038651012,22.84,2,2,5.78E6,1,1,1,Methylation(KR),105684,ATPase AAA Prochlorococcus sp MIT 0801
1333,150811,ETNP_90,22.80,5,5,6.46E6,1,1,1,,22485,putative CtpA-like serine protease
875,150556,ETNP_120,22.77,9,9,4.63E6,1,1,1,,22983,hypothetical protein
736,150630,ETNP14_68,22.77,3,3,1.23E8,1,1,2,,35368,Ureidoglycolate lyase
1334,161097,ETNP_70,22.76,10,10,1.98E6,1,1,1,Deamidation (NQ),13083,hypothetical protein
1334,161098,ETNP_60,22.76,5,5,1.98E6,1,1,1,Deamidation (NQ),27493,hypothetical protein
1130,150744,ETNP14_120,22.66,5,5,3.31E7,1,1,1,,21921,Adenosylhomocysteinase
1129,150814,WP_042851085,22.65,5,5,1.01E5,1,1,1,,23243,50S ribosomal protein L3 Prochlorococcus sp MIT 0604
1335,161100,ETNP14_120,22.63,2,2,1.62E6,1,1,1,,39452,GDP-mannose 4 6-dehydratase
1131,161099,ETNP14_68,22.59,7,7,4.5E7,1,1,1,Deamidation (NQ),14317,Polymer-forming cytoskeletal
1131,161101,ETNP14_68,22.59,7,7,4.5E7,1,1,1,Deamidation (NQ),13555,Polymer-forming cytoskeletal
876,150768,WP_011341049,22.41,4,4,1.51E7,1,1,2,,19867,orotate phosphoribosyltransferase Pelobacter carbinolicus
1336,150734,ETNP14_68,22.36,3,3,6.35E6,1,1,1,,39656,Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
987,161105,ETNP_160,22.24,7,7,6.76E6,1,1,1,,16090,hypothetical protein
987,161106,ETNP_120,22.24,5,5,6.76E6,1,1,1,,20790,hypothetical protein
987,161107,ETNP_180,22.24,4,4,6.76E6,1,1,1,,24998,hypothetical protein
1338,161109,ETNP14_68,22.12,4,4,3.9E5,1,1,1,,25011,Adenylate cyclase 1
988,150417,ETNP_300,22.09,3,3,2.75E6,1,1,2,,41561,Histidine--tRNA ligase
989,150560,ETNP_120,22.04,2,2,1.07E7,1,1,2,,36409,3-oxoacyl-[acyl-carrier-protein] synthase 3
1339,161112,ETNP14_68,22.01,2,2,1.24E6,1,1,1,,43338,D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase
1343,161120,WP_037981509,21.81,6,6,1.07E7,1,1,1,,15765,transcriptional regulator Synechococcus sp WH 5701
1343,161121,WP_038545366,21.81,6,6,1.07E7,1,1,1,,16486,transcriptional regulator Synechococcus sp KORDI-100
1343,161122,WP_011128326,21.81,6,6,1.07E7,1,1,1,,16505,transcriptional regulator Synechococcus sp WH 8102
1036,151639,ETNP_300,21.70,4,4,9.88E5,1,1,1,Deamidation (NQ),48316,Chaperone protein DnaK
1036,161126,ETNP_120,21.70,3,3,9.88E5,1,1,1,Deamidation (NQ),60127,Chaperone protein DnaK
1345,150845,WP_042849922,21.61,6,6,8.05E6,1,1,1,,18723,transcriptional regulator Prochlorococcus sp MIT 0604
1134,161137,WP_014472747,21.52,1,1,5.06E6,1,1,1,,57707,nitrogenase molybdenum-iron protein subunit beta Arcobacter sp L
1134,157310,EJK59759,21.52,1,1,5.06E6,1,1,1,,117822,hypothetical protein THAOC_19980 partial  Thalassiosira oceanica
1133,150940,ETNP14_120,21.51,2,2,9.36E5,1,1,1,,43601,Acyltransferase
1133,150937,ETNP_70,21.51,3,3,9.36E5,1,1,1,,28654,Protein-L-isoaspartate O-methyltransferase
1346,150838,ETNP_120,21.41,6,6,2.96E6,1,1,1,,31367,Protoheme IX farnesyltransferase
1347,150293,ETNP14_68,21.36,5,5,5.18E5,1,1,1,,21211,Carboxy-terminal processing protease CtpA precursor
1135,151154,ETNP14_68,21.31,8,8,7.38E6,1,1,1,,15184,Peptide methionine sulfoxide reductase MsrB
1137,161154,ETNP14_120,21.11,2,2,8.7E5,1,1,1,Deamidation (NQ),34981,Oligopeptide transport ATP-binding protein OppD
1137,161158,ETNP_300,21.11,2,2,8.7E5,1,1,1,Deamidation (NQ),38614,Oligopeptide transport ATP-binding protein OppF
1137,161159,ETNP_180,21.11,2,2,8.7E5,1,1,1,Deamidation (NQ),43866,hypothetical protein
590,161214,WP_012843018,21.09,1,1,1.5E8,1,1,3,,111856,hypothetical protein Rhodothermus marinus
1351,150750,ETNP_120,20.94,10,10,1.61E8,1,1,1,,9341,50S ribosomal protein L27
1351,150750,ETNP_120,20.94,10,10,1.61E8,1,1,1,,9341,50S ribosomal protein L27
1351,150752,WP_038546353,20.94,10,10,1.61E8,1,1,1,,9440,50S ribosomal protein L27 Synechococcus sp KORDI-100
991,159622,ETNP_180,20.91,3,3,8.81E7,1,1,1,,41429,Coenzyme A biosynthesis bifunctional protein CoaBC
991,159623,ETNP_300,20.91,3,3,8.81E7,1,1,1,,41443,Coenzyme A biosynthesis bifunctional protein CoaBC
991,159624,ETNP_140,20.91,3,3,8.81E7,1,1,1,,41443,Coenzyme A biosynthesis bifunctional protein CoaBC
991,159625,ETNP_160,20.91,3,3,8.81E7,1,1,1,,41443,Coenzyme A biosynthesis bifunctional protein CoaBC
1136,161151,NP_300,20.87,10,10,2.85E5,1,1,1,Carbamidomethylation,9681,30S ribosomal protein S11
1136,161152,ETNP_120,20.87,7,7,2.85E5,1,1,1,Carbamidomethylation,14493,30S ribosomal protein S11
1140,161162,NP_85,20.79,5,5,4.64E6,1,1,1,Oxidation (M),21573,NAD(P) transhydrogenase subunit alpha part 1
1140,150820,ETNP_120,20.79,4,4,4.64E6,1,1,1,Oxidation (M),28577,NAD(P) transhydrogenase subunit alpha part 1
1140,150840,ETNP_120,20.79,4,4,4.64E6,1,1,1,Oxidation (M),31765,NAD(P) transhydrogenase subunit alpha part 1
1140,150841,ETNP_100,20.79,3,3,4.64E6,1,1,1,Oxidation (M),33023,NAD(P) transhydrogenase subunit alpha part 1
1140,150821,WP_036914509,20.79,3,3,4.64E6,1,1,1,Oxidation (M),38516,NADP transhydrogenase subunit alpha Prochlorococcus
1140,150842,WP_041385094,20.79,3,3,4.64E6,1,1,1,Oxidation (M),38918,NADP transhydrogenase subunit alpha Prochlorococcus marinus
1352,161169,ETNP_110,20.77,9,9,4.69E7,1,1,1,,11578,hypothetical protein
1139,150685,WP_042850545,20.74,3,3,1.69E5,1,1,1,,32762,5 10-methylene-tetrahydrofolate cyclohydrolase Prochlorococcus sp MIT 0604
1038,150615,WP_038652097,20.66,10,10,7.92E6,1,1,1,,15302,hypothetical protein Prochlorococcus sp MIT 0801
1353,152750,ETNP_110,20.59,6,6,1.95E6,1,1,1,Oxidation (M),22708,50S ribosomal protein L4
