Event,Station,Bottle,Sal00,Sal11,Sigma-t00,Sigma-t11,Sbeox0Mg/L,Sbox0Mm/Kg,Sbeox0PS,Longitude,Latitude,DepSM,T090C,T190C,FlSP,CStarAt0,CStarTr0,Par,pH,NO2 Conc.
65,33,21,34.576,34.5793,24.0289,24.0289,4.3994,134.259,61.007,-106.13534,20.30796,21.884,21.5243,21.5186,2.61,12.5572,4.3314,17.4,,
65,33,22,34.7168,34.7196,22.8593,22.8593,6.581,201.063,98.491,-106.13534,20.30796,3.444,25.8735,25.8788,0.241,12.5052,4.388,716,,
65,33,23,34.7174,34.719,22.8715,22.8715,6.5766,200.925,98.362,-106.13534,20.30796,2.541,25.8355,25.82,0.297,12.5066,4.3865,1040,,
65,33,24,34.7144,34.7197,22.9211,22.9211,6.6007,201.651,98.442,-106.13534,20.30796,2.954,25.6677,25.7023,0.304,12.5093,4.3835,988,,
66,33,1,34.5871,34.5886,26.8897,26.8897,0.0346,1.054,0.37,-106.13358,20.39473,499.901,8.448,8.4455,0.0769,12.3472,4.5648,0.0514,,
66,33,2,34.5877,34.5893,26.887,26.887,0.0342,1.042,0.366,-106.13358,20.39472,499.588,8.4695,8.4691,0.0763,12.3485,4.5633,0.0523,,
66,33,3,34.7233,34.7239,26.5652,26.5652,0.0283,0.863,0.32,-106.13358,20.39472,300.544,11.0087,11.0067,0.0771,12.3499,4.5617,0.0507,,
66,33,4,34.7874,34.7882,26.3988,26.3988,0.027,0.822,0.313,-106.13356,20.39472,190.854,12.1569,12.1579,0.0745,12.3569,4.5537,0.0507,,
66,33,5,34.7875,34.7881,26.3992,26.3992,0.0272,0.829,0.315,-106.13356,20.39472,190.905,12.155,12.1552,0.0739,12.3571,4.5535,0.0507,,
66,33,6,34.7875,34.7881,26.3993,26.3993,0.0272,0.827,0.315,-106.13356,20.39472,190.857,12.1545,12.1536,0.0742,12.3574,4.5531,0.0507,,
66,33,7,34.7873,34.7882,26.3993,26.3993,0.0272,0.829,0.315,-106.13356,20.39472,190.974,12.1535,12.1541,0.0751,12.3579,4.5525,0.0507,,
66,33,8,34.8171,34.8178,26.3109,26.3109,0.0268,0.816,0.314,-106.13358,20.39474,151.388,12.7208,12.7204,0.0743,12.3567,4.5539,0.0507,,
66,33,9,34.8172,34.818,26.311,26.311,0.0271,0.825,0.318,-106.13358,20.39474,151.306,12.7208,12.7209,0.0736,12.3565,4.5542,0.0507,,
66,33,10,34.8173,34.8183,26.3108,26.3108,0.0266,0.811,0.312,-106.13357,20.39474,151.155,12.7221,12.723,0.0741,12.3566,4.554,0.0507,,
66,33,11,34.8177,34.8186,26.3105,26.3105,0.0254,0.774,0.298,-106.13356,20.39474,151.027,12.7255,12.7255,0.0748,12.3569,4.5537,0.0507,,
66,33,12,34.8205,34.8201,26.2642,26.2642,0.027,0.823,0.319,-106.13358,20.39472,125.996,12.9653,12.965,0.0841,12.3593,4.5511,0.0507,,
66,33,13,34.8201,34.8206,26.2651,26.2651,0.0267,0.812,0.314,-106.13358,20.39472,126.131,12.9593,12.9602,0.0839,12.3596,4.5507,0.0507,,
66,33,14,34.8192,34.8202,26.2678,26.2678,0.0277,0.844,0.326,-106.13358,20.39472,126.519,12.9425,12.9466,0.0844,12.3598,4.5505,0.0507,,
66,33,15,34.8192,34.8201,26.2709,26.2709,0.0269,0.819,0.317,-106.13358,20.39472,126.979,12.927,12.9271,0.0848,12.3595,4.5508,0.0507,,
66,33,16,34.8198,34.8203,26.2677,26.2677,0.0267,0.812,0.314,-106.13358,20.39472,125.995,12.9456,12.9474,0.0841,12.3601,4.5502,0.0507,,
66,33,17,34.8218,34.8219,26.2633,26.2633,0.0248,0.755,0.292,-106.13362,20.39476,121.304,12.9748,12.9644,0.0842,12.3592,4.5512,0.0507,,
66,33,18,34.8211,34.8217,26.2644,26.2644,0.0268,0.816,0.316,-106.13362,20.39476,121.399,12.9664,12.9637,0.0843,12.36,4.5502,0.0507,,
66,33,19,34.8211,34.8222,26.2661,26.2661,0.0254,0.775,0.3,-106.13362,20.39476,121.625,12.9577,12.9565,0.084,12.3595,4.5508,0.0507,,
66,33,20,34.8215,34.8226,26.266,26.266,0.0251,0.764,0.295,-106.13362,20.39476,121.711,12.9597,12.9554,0.0844,12.36,4.5502,0.0507,,
66,33,21,34.7476,34.7485,25.692,25.692,0.0243,0.741,0.301,-106.13358,20.39472,62.518,15.3955,15.3943,1.04,12.4029,4.5017,0.905,,
66,33,22,34.7474,34.7484,25.6916,25.6916,0.0232,0.707,0.287,-106.13358,20.39472,62.159,15.3965,15.3931,0.994,12.4039,4.5006,0.922,,
66,33,23,34.7474,34.749,25.69,25.69,0.0254,0.773,0.314,-106.13358,20.39472,61.571,15.4034,15.3978,0.97,12.4029,4.5017,0.955,,
66,33,24,34.746,34.7478,25.6864,25.6864,0.0228,0.694,0.282,-106.13358,20.39472,61.278,15.4151,15.4104,1.19,12.4011,4.5038,0.974,,
67,33,1,34.7722,34.7734,25.8304,25.8304,0.0258,0.784,0.315,-106.13464,20.4108,71.852,14.8548,14.8534,1.32,12.4052,4.4991,0.0796,,
67,33,2,34.7735,34.7751,25.8356,25.8356,0.0253,0.769,0.309,-106.13464,20.4108,72.296,14.8358,14.8336,1.09,12.4078,4.4961,0.0779,,
67,33,3,34.7715,34.7737,25.8322,25.8322,0.0256,0.78,0.313,-106.13464,20.4108,72.12,14.8443,14.8425,0.94,12.4059,4.4983,0.0774,,
67,33,4,34.7716,34.7734,25.8288,25.8288,0.0258,0.785,0.316,-106.13464,20.4108,71.318,14.86,14.8603,1.24,12.4078,4.4961,0.0816,,
67,33,5,34.7742,34.7753,25.8395,25.8395,0.0256,0.779,0.313,-106.13464,20.41081,72.376,14.8206,14.8205,1.33,12.4061,4.498,0.0802,,
67,33,6,34.772,34.7734,25.8296,25.8296,0.0257,0.784,0.315,-106.13462,20.4108,71.681,14.8578,14.8578,1.3,12.4076,4.4964,0.0794,,
67,33,7,34.7742,34.7755,25.8401,25.8401,0.0255,0.777,0.312,-106.13464,20.41082,72.475,14.8174,14.8219,1.18,12.4106,4.493,0.0787,,
67,33,8,34.772,34.7733,25.8294,25.8294,0.0253,0.771,0.31,-106.13464,20.41081,71.639,14.8587,14.8579,1.18,12.407,4.4971,0.0807,,
67,33,9,34.7739,34.775,25.8371,25.8371,0.0253,0.77,0.309,-106.13464,20.41082,72.339,14.8302,14.8288,1.3,12.4044,4.5,0.0769,,
67,33,10,34.7718,34.773,25.8284,25.8284,0.0253,0.771,0.31,-106.13464,20.4108,71.586,14.8625,14.8628,1.29,12.4061,4.498,0.0804,,
67,33,11,34.7731,34.7747,25.835,25.835,0.025,0.762,0.306,-106.13464,20.41082,72.078,14.8371,14.8344,1.4,12.4067,4.4974,0.0789,,
67,33,12,34.7738,34.7747,25.8358,25.8358,0.0256,0.78,0.313,-106.13464,20.4108,72.118,14.8358,14.8373,0.922,12.4075,4.4964,0.0803,,
67,33,13,34.5544,34.5365,24.8683,24.8683,1.1512,35.102,15.032,-106.13464,20.4108,31.852,18.2588,18.2278,1.6,12.5455,4.344,2.12,,
67,33,14,34.5626,34.5349,24.902,24.902,0.7923,24.159,10.325,-106.13464,20.4108,32.152,18.1476,18.2331,1.54,12.5421,4.3477,2.06,,
67,33,15,34.5593,34.5407,24.8904,24.8904,1.0354,31.571,13.502,-106.13464,20.4108,32.046,18.1846,18.2298,1.66,12.6007,4.2856,2.06,,
67,33,16,34.5624,34.5744,24.9153,24.9153,0.8198,24.997,10.672,-106.13464,20.4108,32.175,18.0933,18.1943,1.41,12.6066,4.2795,2.05,,
67,33,17,34.5503,34.551,24.8017,24.8017,1.4971,45.653,19.642,-106.13464,20.4108,27.408,18.5126,18.5063,1.65,12.5458,4.3446,3.11,,
67,33,18,34.5451,34.5453,24.782,24.782,1.4997,45.733,19.699,-106.13464,20.41082,27.026,18.5752,18.5767,1.6,12.5411,4.3489,3.25,,
67,33,19,34.5451,34.5427,24.7802,24.7802,1.5242,46.479,20.023,-106.13464,20.4108,26.959,18.5824,18.5987,1.79,12.5357,4.3547,3.38,,
67,33,20,34.5418,34.5425,24.7686,24.7686,1.5478,47.2,20.347,-106.13464,20.41082,26.973,18.6186,18.6255,1.71,12.5391,4.3509,3.34,,
67,33,21,34.5396,34.5388,24.756,24.756,1.6078,49.03,21.152,-106.13464,20.41082,26.626,18.6618,18.6603,1.7,12.546,4.3434,3.61,,
67,33,22,34.5439,34.5497,24.7818,24.7818,1.4833,45.232,19.482,-106.13464,20.41082,27.214,18.5722,18.5275,1.73,12.5412,4.3487,3.25,,
67,33,23,34.5417,34.5407,24.764,24.764,1.6113,49.137,21.189,-106.13464,20.41082,26.66,18.6366,18.6449,1.92,12.5469,4.3425,3.56,,
67,33,24,34.5454,34.5453,24.7681,24.7681,1.5207,46.375,19.996,-106.13464,20.41082,26.973,18.6313,18.6462,1.68,12.5561,4.3326,3.52,,
68,33,1,34.7771,34.7785,26.4334,26.4334,0.0286,0.872,0.33,-106.1731,20.4347,200.725,11.935,11.9337,0.0771,12.3619,4.548,0.0507,,
68,33,2,34.7769,34.7787,26.4329,26.4329,0.0294,0.896,0.339,-106.17308,20.43468,199.983,11.9362,11.9394,0.0771,12.3622,4.5476,0.0507,,
68,33,3,34.8027,34.8038,26.3364,26.3364,0.0264,0.805,0.309,-106.1731,20.43468,150.838,12.5346,12.5367,0.0777,12.3602,4.55,0.0507,,
68,33,4,34.8031,34.8044,26.3368,26.3368,0.0274,0.836,0.321,-106.1731,20.43468,151.108,12.5342,12.5359,0.0779,12.3602,4.5501,0.0507,,
68,33,5,34.8085,34.8091,26.2522,26.2522,0.0272,0.828,0.32,-106.17311,20.43468,125.755,12.9791,12.979,0.0982,12.3603,4.5499,0.0507,,
68,33,6,34.8086,34.8093,26.2522,26.2522,0.0251,0.763,0.295,-106.17312,20.43468,125.963,12.9796,12.9795,0.106,12.3605,4.5497,0.0507,,
68,33,7,34.8083,34.8089,26.2518,26.2518,0.0274,0.836,0.324,-106.17312,20.43468,126.381,12.98,12.9788,0.105,12.3604,4.5499,0.0507,,
68,33,8,34.8075,34.8084,26.2532,26.2532,0.025,0.76,0.294,-106.17312,20.43468,126.806,12.9703,12.9688,0.0963,12.3602,4.55,0.0507,,
68,33,9,34.809,34.8097,26.1806,26.1806,0.0247,0.753,0.293,-106.1731,20.43472,101.399,13.3322,13.3321,0.155,12.3634,4.5463,0.0507,,
68,33,10,34.8091,34.8097,26.1808,26.1808,0.025,0.76,0.296,-106.1731,20.43472,101.637,13.3314,13.3319,0.154,12.3623,4.5475,0.0507,,
68,33,11,34.7969,34.7976,26.0061,26.0061,0.0245,0.745,0.295,-106.17308,20.43468,71.457,14.1244,14.1231,0.65,12.3776,4.5302,0.0507,,
68,33,12,34.7968,34.7974,26.0057,26.0057,0.0228,0.695,0.275,-106.17308,20.43468,71.416,14.1259,14.1277,0.648,12.3782,4.5296,0.0507,,
68,33,13,34.7967,34.7974,26.0056,26.0056,0.0233,0.708,0.281,-106.17308,20.43468,71.395,14.1264,14.1288,0.662,12.3859,4.5208,0.0507,,
68,33,14,34.7971,34.7977,26.0062,26.0062,0.0224,0.681,0.27,-106.17308,20.43468,71.448,14.1246,14.1253,0.668,12.3798,4.5277,0.0507,,
68,33,15,34.7244,34.7254,25.6091,25.6091,0.0267,0.813,0.332,-106.17306,20.43468,51.283,15.684,15.7008,0.771,12.3974,4.5079,0.0507,,
68,33,16,34.7243,34.7249,25.6111,25.6111,0.0274,0.835,0.341,-106.17306,20.43468,51.624,15.6753,15.6991,0.842,12.3953,4.5102,0.0507,,
68,33,17,34.5597,34.5599,25.3195,25.3195,0.4178,12.733,5.264,-106.17306,20.4347,41.602,16.3955,16.3943,0.365,12.3738,4.5346,0.0507,,
68,33,18,34.5547,34.5589,25.3163,25.3163,0.4296,13.094,5.413,-106.17306,20.4347,41.821,16.3928,16.3885,0.368,12.3805,4.527,0.0507,,
68,33,19,34.5639,34.5649,25.3269,25.3269,0.4417,13.461,5.564,-106.17308,20.4347,41.152,16.3777,16.3835,0.354,12.3729,4.5356,0.0507,,
68,33,20,34.5622,34.5607,25.3266,25.3266,0.4171,12.713,5.254,-106.17308,20.4347,41.46,16.3732,16.3804,0.366,12.371,4.5377,0.0507,,
68,33,21,34.5645,34.5668,24.0395,24.0395,4.1333,126.135,57.24,-106.17306,20.43468,21.798,21.4539,21.4887,1.34,12.4987,4.3951,0.0507,,
68,33,22,34.5704,34.5702,24.0048,24.0048,4.108,125.369,57.038,-106.17306,20.43468,21.578,21.5964,21.6677,1.37,12.5033,4.39,0.0507,,
68,33,23,34.5651,34.5676,23.9961,23.9961,4.234,129.215,58.803,-106.17306,20.43468,21.809,21.6133,21.5871,1.57,12.5096,4.3832,0.0507,,
68,33,24,34.564,34.5637,23.9941,23.9941,4.2767,130.518,59.4,-106.17307,20.43468,21.508,21.6175,21.621,1.54,12.5061,4.3871,0.0507,,
69,33,1,34.7871,34.7888,26.4009,26.4009,0.0294,0.896,0.341,-106.17304,20.43464,199.997,12.1456,12.1464,0.076,12.3609,4.5492,0.0507,,
69,33,2,34.7869,34.7888,26.4023,26.4023,0.0304,0.924,0.352,-106.17304,20.43464,200.986,12.1381,12.1384,0.0762,12.362,4.5479,0.0507,,
69,33,3,34.8073,34.8086,26.2726,26.2726,0.0263,0.802,0.31,-106.17302,20.43466,150.977,12.8758,12.8767,0.0901,12.3616,4.5484,0.0507,,
69,33,4,34.8075,34.8089,26.2734,26.2734,0.0267,0.812,0.314,-106.17303,20.43466,151.582,12.8727,12.8728,0.088,12.36,4.5502,0.0507,,
69,33,5,34.8082,34.8093,26.2284,26.2284,0.0255,0.777,0.302,-106.17302,20.43466,126,13.0964,13.0968,0.111,12.3613,4.5487,0.0507,,
69,33,6,34.8082,34.8093,26.2285,26.2285,0.0267,0.812,0.315,-106.17302,20.43466,126.244,13.0959,13.0964,0.112,12.3613,4.5488,0.0507,,
69,33,7,34.8083,34.8094,26.2283,26.2283,0.0259,0.79,0.306,-106.17302,20.43466,125.248,13.0972,13.0973,0.11,12.3611,4.5489,0.0507,,
69,33,8,34.8083,34.8093,26.2285,26.2285,0.0264,0.803,0.311,-106.17302,20.43466,125.718,13.0964,13.0965,0.111,12.3615,4.5485,0.0507,,
69,33,9,34.8104,34.8113,26.1808,26.1808,0.0267,0.812,0.317,-106.17302,20.43466,101.107,13.3366,13.3371,0.157,12.3629,4.5469,0.0507,,
69,33,10,34.8104,34.8113,26.1808,26.1808,0.0251,0.765,0.298,-106.17304,20.43466,101.139,13.3366,13.3372,0.152,12.3622,4.5476,0.0507,,
69,33,11,34.7917,34.7925,25.9588,25.9588,0.0246,0.75,0.298,-106.17302,20.43464,69.856,14.3284,14.3288,0.583,12.3808,4.5267,0.0507,,
69,33,12,34.7917,34.7926,25.9588,25.9588,0.0225,0.686,0.273,-106.17302,20.43464,69.896,14.3282,14.3287,0.58,12.3809,4.5266,0.0507,,
69,33,13,34.7915,34.7925,25.9585,25.9585,0.025,0.763,0.303,-106.17302,20.43464,69.504,14.329,14.3293,0.575,12.3804,4.527,0.0507,,
69,33,14,34.7916,34.7924,25.9592,25.9592,0.023,0.699,0.278,-106.17302,20.43464,69.067,14.3263,14.3274,0.57,12.3817,4.5256,0.0507,,
69,33,15,34.7356,34.7358,25.6387,25.6387,0.0222,0.678,0.276,-106.17302,20.43468,51.11,15.5911,15.598,0.946,12.4107,4.4929,0.0507,,
69,33,16,34.735,34.7367,25.6366,25.6366,0.0234,0.712,0.29,-106.17302,20.43468,51.343,15.5978,15.5898,2.12,12.4087,4.4951,0.0507,,
69,33,17,34.6412,34.6416,25.3766,25.3766,0.1495,4.555,1.885,-106.17304,20.43466,41.312,16.4195,16.4193,0.379,12.366,4.5434,0.067,,
69,33,18,34.641,34.6419,25.3765,25.3765,0.152,4.633,1.917,-106.17304,20.43466,41.213,16.419,16.419,0.368,12.3665,4.5428,0.065,,
69,33,19,34.6412,34.6418,25.3767,25.3767,0.1531,4.666,1.931,-106.17304,20.43466,41.158,16.4192,16.4192,0.371,12.3677,4.5415,0.0655,,
69,33,20,34.6402,34.6414,25.3761,25.3761,0.1523,4.643,1.921,-106.17304,20.43466,41.112,16.4183,16.4186,0.363,12.3728,4.5357,0.066,,
69,33,21,34.5537,34.5529,24.4159,24.4159,2.9402,89.693,39.674,-106.17302,20.43466,21.126,20.0245,20.054,1.86,12.4963,4.3977,0.51,,
69,33,22,34.5531,34.5501,24.4196,24.4196,2.9518,90.047,39.819,-106.17302,20.43466,21.257,20.0088,20.0927,1.65,12.4935,4.4009,0.507,,
69,33,23,34.5569,34.5547,24.4174,24.4174,2.9386,89.644,39.656,-106.17302,20.43466,21.297,20.0282,20.1414,1.63,12.4919,4.4026,0.511,,
69,33,24,34.5552,34.5577,24.3897,24.3897,2.949,89.964,39.869,-106.17302,20.43466,21.27,20.1285,20.2054,1.6,12.4948,4.3994,0.522,,
70,33,1,34.789,34.7905,26.4003,26.4003,0.0272,0.828,0.315,-106.16632,20.45418,201.443,12.1568,12.1569,0.0766,12.3657,4.5437,0.0507,,
70,33,2,34.7888,34.7904,26.4001,26.4001,0.0283,0.861,0.328,-106.16632,20.45418,201.325,12.157,12.1576,0.0775,12.3652,4.5443,0.0507,,
70,33,3,34.8052,34.8063,26.3036,26.3036,0.0255,0.778,0.299,-106.16629,20.45416,152.003,12.7115,12.7123,0.0804,12.3667,4.5425,0.0507,,
70,33,4,34.8052,34.8063,26.3035,26.3035,0.0263,0.802,0.309,-106.1663,20.45416,152.439,12.712,12.7116,0.0805,12.3666,4.5427,0.0507,,
70,33,5,34.8185,34.8191,26.2109,26.2109,0.0244,0.743,0.289,-106.16628,20.45414,126.935,13.2229,13.2237,0.109,12.3736,4.5348,0.0507,,
70,33,6,34.819,34.8195,26.2122,26.2122,0.0231,0.705,0.274,-106.16628,20.45412,127.239,13.218,13.218,0.109,12.3659,4.5436,0.0507,,
70,33,7,34.8171,34.8172,26.2065,26.2065,0.0267,0.812,0.316,-106.1663,20.45414,125.987,13.2389,13.2515,0.109,12.3647,4.5449,0.0507,,
70,33,8,34.8175,34.8177,26.207,26.207,0.0247,0.752,0.293,-106.1663,20.45414,126.292,13.2382,13.2437,0.11,12.3642,4.5455,0.0507,,
70,33,9,34.8063,34.8064,26.076,26.076,0.0246,0.75,0.295,-106.16636,20.45414,101.568,13.8303,13.8435,0.292,12.3745,4.5338,0.0964,,
70,33,10,34.8056,34.8061,26.0754,26.0754,0.0217,0.66,0.26,-106.16636,20.45414,102.114,13.8305,13.8314,0.28,12.3736,4.5348,0.0943,,
70,33,11,34.7794,34.7796,25.8796,25.8796,0.0221,0.673,0.27,-106.16628,20.45414,71.923,14.6537,14.6519,1.19,12.3988,4.5063,0.806,,
70,33,12,34.7796,34.7791,25.8795,25.8795,0.0209,0.635,0.254,-106.16628,20.45414,71.773,14.6549,14.6562,1.22,12.3988,4.5062,0.809,,
70,33,13,34.7788,34.779,25.8778,25.8778,0.0219,0.667,0.267,-106.16628,20.45414,71.722,14.6599,14.6632,1.13,12.3987,4.5064,0.8,,
70,33,14,34.7785,34.7789,25.8779,25.8779,0.0212,0.646,0.259,-106.16628,20.45414,71.783,14.6586,14.6627,1.09,12.3985,4.5066,0.78,,
70,33,15,34.6911,34.6908,25.4533,25.4533,0.0495,1.508,0.622,-106.16636,20.45413,51.595,16.2551,16.2588,0.201,12.3617,4.5483,4.01,,
70,33,16,34.6937,34.6934,25.4588,25.4588,0.0507,1.544,0.637,-106.16636,20.45414,51.921,16.2399,16.2454,0.207,12.3829,4.5244,3.8,,
70,33,17,34.6601,34.6591,25.351,25.351,0.1438,4.382,1.82,-106.1663,20.45414,41.884,16.5919,16.6042,0.317,12.3731,4.5353,8.22,,
70,33,18,34.6536,34.6506,25.3247,25.3247,0.1465,4.464,1.857,-106.1663,20.45414,41.55,16.6831,16.7019,0.317,12.3795,4.5281,8.4,,
70,33,19,34.6448,34.6421,25.2983,25.2983,0.1698,5.175,2.156,-106.1663,20.45414,41.284,16.7668,16.77,0.333,12.3811,4.5262,8.63,,
70,33,20,34.6405,34.6417,25.2963,25.2963,0.1871,5.702,2.375,-106.1663,20.45414,41.196,16.7612,16.7716,0.368,12.3799,4.5276,8.73,,
70,33,21,34.6029,34.6002,23.5721,23.5721,5.8338,178.11,83.364,-106.16632,20.45412,21.993,23.2138,23.1984,1.58,12.5661,4.3217,157,,
70,33,22,34.6056,34.5951,23.5388,23.5388,5.8545,178.748,83.839,-106.16632,20.45412,21.843,23.3357,23.33,1.58,12.5646,4.3234,157,,
70,33,23,34.599,34.5914,23.5055,23.5055,5.9799,182.583,85.777,-106.16632,20.45412,21.702,23.433,23.4147,1.64,12.5613,4.3268,169,,
70,33,24,34.5945,34.5941,23.5048,23.5048,6.0535,184.831,86.816,-106.16632,20.45412,21.605,23.4234,23.4766,1.62,12.5536,4.3353,164,,
71,33,1,34.5199,34.5211,27.1373,27.1373,0.0341,1.037,0.347,-106.1912,20.48466,700.923,6.3444,6.3451,0.0733,12.3407,4.5721,0.0534,,
71,33,2,34.581,34.5813,26.9082,26.9082,0.029,0.883,0.309,-106.1912,20.48466,500.772,8.2955,8.2962,0.0755,12.3412,4.5716,0.0507,,
71,33,3,34.7773,34.7775,26.4329,26.4329,0.0249,0.757,0.287,-106.1912,20.48464,201.466,11.938,11.9382,0.0751,12.3571,4.5535,0.0507,,
71,33,4,34.7771,34.7776,26.4332,26.4332,0.0252,0.766,0.29,-106.1912,20.48464,201.631,11.9359,11.9352,0.0761,12.3566,4.554,0.0507,,
71,33,5,34.8095,34.8099,26.3209,26.3209,0.024,0.731,0.281,-106.19118,20.48464,151.285,12.6405,12.6419,0.0826,12.3595,4.5508,0.0507,,
71,33,6,34.8093,34.8097,26.3218,26.3218,0.0249,0.757,0.291,-106.19121,20.48468,151.182,12.6348,12.6337,0.0774,12.3611,4.549,0.0507,,
71,33,7,34.8071,34.8073,26.248,26.248,0.0238,0.726,0.281,-106.19116,20.48464,126.891,12.9948,12.9945,0.0996,12.3607,4.5495,0.0507,,
71,33,8,34.8071,34.8074,26.2481,26.2481,0.021,0.639,0.247,-106.19116,20.48464,126.868,12.9946,12.9945,0.1,12.3601,4.5501,0.0507,,
71,33,9,34.8072,34.8075,26.248,26.248,0.0246,0.748,0.29,-106.19116,20.48464,126.893,12.9951,12.9948,0.101,12.3593,4.551,0.0507,,
71,33,10,34.8064,34.8071,26.1269,26.1269,0.0224,0.681,0.267,-106.19118,20.48466,101.253,13.5844,13.5835,0.211,12.3656,4.5438,0.0507,,
71,33,11,34.8066,34.8074,26.1277,26.1277,0.0226,0.688,0.269,-106.19118,20.48467,101.866,13.5818,13.5809,0.214,12.366,4.5434,0.0507,,
71,33,12,34.7725,34.7733,25.8797,25.8797,0.0225,0.686,0.274,-106.19118,20.48466,71.566,14.6285,14.625,0.642,12.3888,4.5176,0.0507,,
71,33,13,34.7732,34.7738,25.88,25.88,0.0218,0.665,0.266,-106.19118,20.48466,71.504,14.6297,14.625,0.608,12.3892,4.5171,0.0507,,
71,33,14,34.773,34.7738,25.8788,25.8788,0.0229,0.698,0.279,-106.19118,20.48467,71.721,14.6343,14.6324,0.548,12.389,4.5173,0.0507,,
71,33,15,34.7237,34.7239,25.6191,25.6191,0.0268,0.818,0.334,-106.19118,20.48464,52.172,15.6377,15.6403,1.16,12.4093,4.4944,0.142,,
71,33,16,34.7237,34.7223,25.619,25.619,0.027,0.822,0.335,-106.19118,20.48465,51.931,15.6379,15.642,1.5,12.4097,4.4941,0.142,,
71,33,17,34.6357,34.6364,25.3526,25.3526,0.1616,4.924,2.041,-106.19118,20.48464,41.85,16.5048,16.5059,0.35,12.3652,4.5443,0.277,,
71,33,18,34.6363,34.637,25.354,25.354,0.1609,4.905,2.033,-106.19118,20.48464,41.847,16.5006,16.5019,0.343,12.3632,4.5465,0.276,,
71,33,19,34.6358,34.6377,25.3547,25.3547,0.1611,4.91,2.035,-106.19118,20.48464,41.911,16.4961,16.4955,0.32,12.3648,4.5447,0.277,,
71,33,20,34.5552,34.5578,24.868,24.868,1.1188,34.114,14.61,-106.19119,20.48464,32.141,18.2623,18.2464,1.97,12.5699,4.3176,0.728,,
71,33,21,34.5601,34.5612,23.9737,23.9737,4.3126,131.614,59.964,-106.1912,20.48468,22.073,21.6805,21.689,1.43,12.5069,4.3862,3.07,,
71,33,22,34.5585,34.5597,23.9767,23.9767,4.2841,130.745,59.552,-106.19118,20.4847,22.116,21.6653,21.6717,1.39,12.5067,4.3864,3.02,,
71,33,23,34.5627,34.5614,23.9796,23.9796,4.2777,130.55,59.466,-106.19118,20.4847,22.106,21.6664,21.6759,1.39,12.503,4.3904,3.01,,
71,33,24,34.6626,34.6641,23.0599,23.0599,6.6443,202.957,98.098,-106.19118,20.48468,12.283,25.0894,25.0725,0.946,12.5624,4.3257,8.85,,
72,33,1,34.5327,34.5337,27.3478,27.3478,0.1973,6.002,1.932,-106.17374,20.51982,999.708,4.7025,4.7031,0.0733,12.3397,4.5733,0.0585,,
72,33,2,34.5327,34.5338,27.3478,27.3478,0.1959,5.959,1.918,-106.17374,20.51982,1000.194,4.7018,4.7019,0.073,12.3397,4.5733,0.0575,,
72,33,3,34.5328,34.5339,27.3481,27.3481,0.1931,5.875,1.891,-106.17374,20.51982,1000.921,4.7,4.7001,0.0729,12.3397,4.5734,0.0605,,
72,33,4,34.5179,34.5181,27.2186,27.2186,0.0491,1.494,0.492,-106.17374,20.51982,800.705,5.6951,5.6953,0.073,12.3366,4.5769,0.0579,,
72,33,5,34.518,34.5183,27.2186,27.2186,0.0473,1.439,0.474,-106.17374,20.51982,800.776,5.6954,5.6955,0.0744,12.3365,4.5769,0.0583,,
72,33,6,34.5179,34.5181,27.2184,27.2184,0.0478,1.454,0.479,-106.17374,20.51982,800.661,5.6961,5.696,0.0745,12.3372,4.5762,0.0592,,
72,33,7,34.5368,34.5364,27.0233,27.0233,0.0326,0.992,0.339,-106.17372,20.51982,584.842,7.2771,7.2789,0.0743,12.3393,4.5738,0.0508,,
72,33,8,34.5365,34.5365,27.0228,27.0228,0.0294,0.896,0.306,-106.17372,20.51982,584.469,7.2787,7.2789,0.0743,12.3397,4.5734,0.0508,,
72,33,9,34.5365,34.5367,27.0229,27.0229,0.0311,0.947,0.324,-106.17372,20.51982,584.475,7.2774,7.279,0.0739,12.3399,4.5731,0.0507,,
72,33,10,34.6677,34.6676,26.6763,26.6763,0.027,0.823,0.3,-106.17374,20.51982,365.404,10.1377,10.1383,0.076,12.3446,4.5677,0.0507,,
72,33,11,34.6676,34.6677,26.6763,26.6763,0.0285,0.868,0.316,-106.17374,20.51982,365.526,10.1373,10.1377,0.0754,12.3446,4.5677,0.0507,,
72,33,12,34.6678,34.6678,26.6766,26.6766,0.0273,0.831,0.303,-106.17374,20.51982,365.587,10.1364,10.136,0.0757,12.345,4.5673,0.0507,,
72,33,13,34.7316,34.7317,26.5421,26.5421,0.024,0.73,0.272,-106.17374,20.51982,280.528,11.1696,11.1689,0.0751,12.3502,4.5613,0.0507,,
72,33,14,34.7316,34.7317,26.5422,26.5422,0.0269,0.819,0.305,-106.17374,20.51982,280.959,11.1688,11.1683,0.0754,12.3505,4.561,0.0507,,
72,33,15,34.7632,34.7635,26.4603,26.4603,0.0247,0.753,0.284,-106.17372,20.51984,226.45,11.7382,11.7346,0.0742,12.351,4.5604,0.0507,,
72,33,16,34.7633,34.7634,26.4607,26.4607,0.0246,0.748,0.282,-106.17372,20.51984,226.239,11.7369,11.7367,0.0737,12.3509,4.5605,0.0507,,
72,33,17,34.7963,34.7968,25.9891,25.9891,0.0229,0.699,0.277,-106.17376,20.51984,72.134,14.2029,14.2039,0.901,12.3905,4.5157,0.0507,,
