Pressure [dbar],depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par
2334.0,2307.335,16.58962,-106.92288,1.9099,1.91,1.7462,34.6487,34.6559,1038.4254,27.6973,0.074054,90.65899999999999,332.27882,0.0634,98.4267,1e-12
2335.0,2308.319,16.58962,-106.92288,1.9096,1.9096,1.7457,34.6487,34.6559,1038.4299,27.6973,0.073765,90.959,332.28172,0.0629,98.4403,1e-12
2336.0,2309.302,16.58962,-106.9229,1.9097,1.9097,1.7457,34.6488,34.6559,1038.4345,27.6974,0.07758,90.726,332.28077,0.0627,98.444,1e-12
2337.0,2310.285,16.58962,-106.9229,1.9098,1.91,1.7458,34.6488,34.6558,1038.4389,27.6974,0.07399299999999999,90.87,332.27959,0.0643,98.4063,1e-12
2338.0,2311.268,16.58962,-106.92289,1.9095,1.9096,1.7454,34.6489,34.6558,1038.4436,27.6975,0.0736,90.691,332.28177999999997,0.0633,98.4293,1e-12
2339.0,2312.251,16.58962,-106.92288,1.9091,1.9092,1.7449,34.6488,34.656,1038.448,27.6975,0.074049,90.706,332.2851,0.0628,98.4425,1e-12
2340.0,2313.234,16.58962,-106.92288,1.9088,1.9089,1.7445,34.6488,34.6559,1038.4526,27.6975,0.07413099999999999,90.713,332.28788,0.0631,98.4353,1e-12
2341.0,2314.218,16.58962,-106.92288,1.9082,1.9083,1.7438,34.649,34.6559,1038.4572,27.6977,0.07484600000000001,90.70700000000001,332.29253,0.063,98.4377,1e-12
2342.0,2315.201,16.58962,-106.92288,1.9079,1.908,1.7434,34.6489,34.6562,1038.4618,27.6977,0.074111,90.96700000000001,332.29517999999996,0.0637,98.4209,1e-12
2343.0,2316.1839999999997,16.58962,-106.92288,1.9071,1.9075,1.7426,34.649,34.656,1038.4664,27.6978,0.072909,90.94200000000001,332.30196,0.0627,98.4439,1e-12
2344.0,2317.167,16.58962,-106.92289,1.907,1.9074,1.7424,34.649,34.6561,1038.4709,27.6978,0.072714,90.883,332.30217999999996,0.0631,98.4336,1e-12
2345.0,2318.15,16.58962,-106.9229,1.9061,1.9069,1.7414,34.649,34.6561,1038.4755,27.6979,0.073088,90.82700000000001,332.30981,0.0638,98.4179,1e-12
2346.0,2319.133,16.58962,-106.9229,1.9051,1.9054,1.7404,34.6491,34.6562,1038.4802,27.698,0.073982,91.07,332.31761,0.0628,98.4405,1e-12
2347.0,2320.117,16.58962,-106.9229,1.9044,1.9046,1.7396,34.6491,34.6562,1038.4847,27.698,0.074505,90.91799999999999,332.32342,0.0629,98.438,1e-12
2348.0,2321.1,16.58962,-106.9229,1.9033,1.9033,1.7384,34.6491,34.6563,1038.4894,27.6982,0.074706,90.90100000000001,332.33305,0.0627,98.444,1e-12
2349.0,2322.083,16.58962,-106.9229,1.903,1.9031,1.738,34.6493,34.6564,1038.4941,27.6984,0.07483200000000001,91.229,332.33482999999995,0.0627,98.4439,1e-12
2350.0,2323.0660000000003,16.58962,-106.92289,1.903,1.9031,1.7379,34.6493,34.6564,1038.4985,27.6983,0.073607,91.15799999999999,332.33498,0.0627,98.4427,1e-12
2351.0,2324.049,16.58962,-106.92288,1.902,1.9023,1.7368,34.6493,34.6564,1038.5032,27.6984,0.074906,91.148,332.34357,0.0628,98.4426,1e-12
2352.0,2325.032,16.58962,-106.92288,1.901,1.9012,1.7359,34.6494,34.6564,1038.5078,27.6985,0.074544,91.086,332.35093,0.0627,98.4439,1e-12
2353.0,2326.015,16.58962,-106.92288,1.9006,1.9006,1.7353,34.6494,34.6565,1038.5124,27.6986,0.073149,91.09899999999999,332.35515,0.0628,98.4416,1e-12
2354.0,2326.998,16.58962,-106.92288,1.9002,1.9002,1.7348,34.6494,34.6565,1038.5169,27.6986,0.074547,91.11200000000001,332.358,0.0628,98.4415,1e-12
2355.0,2327.981,16.58962,-106.92288,1.8998,1.8999,1.7343,34.6493,34.6566,1038.5214,27.6986,0.074568,91.126,332.36179,0.0627,98.4439,1e-12
2356.0,2328.965,16.58962,-106.92288,1.8997,1.8998,1.7342,34.6493,34.6565,1038.5259,27.6986,0.076208,91.17200000000001,332.36232,0.063,98.4375,1e-12
2357.0,2329.948,16.58962,-106.92288,1.8995,1.8996,1.7339,34.6494,34.6564,1038.5305,27.6987,0.073216,91.228,332.36427000000003,0.0627,98.444,1e-12
2358.0,2330.931,16.58962,-106.9229,1.8993,1.8994,1.7336,34.6495,34.6565,1038.5351,27.6988,0.075007,91.154,332.3654,0.0627,98.4439,1e-12
2359.0,2331.9139999999998,16.58962,-106.9229,1.8992,1.8992,1.7334,34.6495,34.6566,1038.5396,27.6988,0.074126,91.25,332.36649,0.0627,98.4439,1e-12
2360.0,2332.897,16.58962,-106.9229,1.8992,1.8992,1.7333,34.6494,34.6565,1038.5439,27.6987,0.072769,91.257,332.3664,0.0628,98.4403,1e-12
2361.0,2333.88,16.58962,-106.92288,1.8992,1.8993,1.7332,34.6495,34.6566,1038.5485,27.6988,0.073247,91.303,332.36623,0.0628,98.4427,1e-12
2362.0,2334.863,16.58962,-106.92288,1.8992,1.8992,1.7331,34.6494,34.6566,1038.5529,27.6987,0.073848,91.287,332.36666,0.0628,98.4418,1e-12
2363.0,2335.846,16.58962,-106.92288,1.8992,1.8993,1.7331,34.6493,34.6566,1038.5573,27.6986,0.075237,91.285,332.36672000000004,0.0627,98.4438,1e-12
2364.0,2336.8289999999997,16.58962,-106.92288,1.8992,1.8994,1.733,34.6494,34.6565,1038.5619,27.6987,0.074266,91.26700000000001,332.36612,0.0628,98.4414,1e-12
2365.0,2337.812,16.58962,-106.92288,1.8994,1.8995,1.7331,34.6494,34.6565,1038.5663,27.6987,0.07553,91.23899999999999,332.36495,0.0627,98.4431,1e-12
2366.0,2338.795,16.58962,-106.92288,1.8995,1.8997,1.7331,34.6494,34.6565,1038.5708,27.6987,0.07536699999999999,91.51,332.36357999999996,0.0629,98.4397,1e-12
2367.0,2339.778,16.58962,-106.92288,1.8998,1.8999,1.7333,34.6494,34.6564,1038.5752,27.6986,0.07273099999999999,91.255,332.36152000000004,0.0641,98.4103,1e-12
2368.0,2340.762,16.58962,-106.92288,1.8999,1.9001,1.7333,34.6494,34.6565,1038.5797,27.6986,0.073633,91.177,332.36021,0.0638,98.4178,1e-12
2369.0,2341.745,16.58962,-106.92288,1.9,1.9001,1.7333,34.6493,34.6565,1038.5841,27.6986,0.073646,91.323,332.36003999999997,0.0633,98.4302,1e-12
2370.0,2342.728,16.58962,-106.92288,1.8999,1.9,1.7331,34.6495,34.6565,1038.5887,27.6987,0.075103,91.28200000000001,332.36043,0.0632,98.4321,1e-12
2371.0,2343.7110000000002,16.58962,-106.92288,1.8997,1.8998,1.7328,34.6495,34.6565,1038.5932,27.6987,0.072905,91.20100000000001,332.36192,0.0627,98.4439,1e-12
2372.0,2344.694,16.58962,-106.92288,1.8997,1.8999,1.7328,34.6494,34.6564,1038.5977,27.6987,0.075279,91.338,332.36191,0.0627,98.4439,1e-12
2373.0,2345.677,16.58962,-106.92288,1.8998,1.9,1.7327,34.6494,34.6565,1038.6021,27.6987,0.074357,91.348,332.36156,0.0628,98.442,1e-12
2374.0,2346.66,16.58962,-106.92288,1.8996,1.8998,1.7325,34.6494,34.6566,1038.6066,27.6987,0.073526,91.398,332.36287000000004,0.0626,98.4457,1e-12
2375.0,2347.643,16.58962,-106.92288,1.8997,1.8998,1.7325,34.6494,34.6565,1038.6111,27.6987,0.074238,91.34299999999999,332.36244,0.0627,98.4439,1e-12
2376.0,2348.626,16.58962,-106.92288,1.8998,1.8999,1.7325,34.6495,34.6565,1038.6156,27.6987,0.07356900000000001,91.385,332.36117,0.0627,98.4439,1e-12
2377.0,2349.609,16.58962,-106.92288,1.9,1.9001,1.7326,34.6494,34.6565,1038.62,27.6987,0.074879,91.397,332.35977,0.0624,98.4508,1e-12
2378.0,2350.592,16.58962,-106.92288,1.9001,1.9003,1.7326,34.6495,34.6565,1038.6245,27.6987,0.075093,91.40899999999999,332.35857000000004,0.0627,98.4439,1e-12
2379.0,2351.575,16.58962,-106.92288,1.9001,1.9002,1.7326,34.6494,34.6565,1038.6289,27.6986,0.073715,91.421,332.3584,0.0631,98.4341,1e-12
2380.0,2352.558,16.58962,-106.92288,1.9001,1.9004,1.7325,34.6494,34.6565,1038.6334,27.6986,0.072661,91.434,332.35812000000004,0.0629,98.4387,1e-12
2381.0,2353.541,16.58962,-106.92288,1.9003,1.9004,1.7326,34.6494,34.6565,1038.6379,27.6986,0.075803,91.446,332.35657000000003,0.0627,98.444,1e-12
2382.0,2354.524,16.58962,-106.92288,1.9002,1.9004,1.7324,34.6493,34.6565,1038.6423,27.6986,0.075882,91.458,332.35812000000004,0.0627,98.4439,1e-12
2383.0,2355.507,16.58962,-106.92288,1.9003,1.9004,1.7324,34.6495,34.6565,1038.6469,27.6987,0.073765,91.47,332.3567,0.0627,98.4439,1e-12
2384.0,2356.49,16.58962,-106.92288,1.8996,1.8998,1.7316,34.6495,34.6566,1038.6515,27.6987,0.075567,91.485,332.36273,0.0627,98.4427,1e-12
2385.0,2357.473,16.5896,-106.92288,1.8993,1.8994,1.7312,34.6495,34.6566,1038.656,27.6988,0.074367,91.463,332.36534,0.0627,98.4439,1e-12
2386.0,2358.456,16.5896,-106.92288,1.8992,1.8992,1.7311,34.6495,34.6566,1038.6605,27.6988,0.075853,91.376,332.36573,0.0625,98.4482,1e-12
2387.0,2359.439,16.58962,-106.92288,1.8982,1.8984,1.73,34.6495,34.6567,1038.6652,27.6989,0.07126,91.603,332.37377000000004,0.0626,98.4467,1e-12
2388.0,2360.4210000000003,16.58962,-106.92288,1.8979,1.898,1.7295,34.6495,34.6566,1038.6696,27.6989,0.07459299999999999,91.527,332.37711,0.0625,98.448,1e-12
2389.0,2361.405,16.58962,-106.92288,1.8971,1.8976,1.7287,34.6495,34.6567,1038.6743,27.699,0.074575,91.525,332.38315,0.0626,98.4458,1e-12
2390.0,2362.387,16.58962,-106.92288,1.8967,1.897,1.7282,34.6496,34.6568,1038.6788,27.699,0.074637,91.56700000000001,332.38642999999996,0.0627,98.4438,1e-12
2391.0,2363.37,16.58962,-106.92288,1.8963,1.8965,1.7277,34.6497,34.6568,1038.6835,27.6992,0.074656,91.633,332.38955,0.0628,98.4426,1e-12
2392.0,2364.353,16.58962,-106.92288,1.8959,1.8961,1.7273,34.6497,34.6568,1038.688,27.6992,0.07606399999999999,91.54299999999999,332.39256,0.0628,98.4427,1e-12
2393.0,2365.3360000000002,16.58962,-106.92288,1.8947,1.8949,1.726,34.6498,34.6569,1038.6927,27.6993,0.073077,91.626,332.40255,0.0627,98.4439,1e-12
2394.0,2366.319,16.58962,-106.92288,1.8937,1.894,1.7249,34.6499,34.6571,1038.6974,27.6996,0.074744,91.553,332.41092000000003,0.0627,98.4439,1e-12
2395.0,2367.302,16.58962,-106.92288,1.8935,1.8937,1.7247,34.6499,34.6571,1038.7019,27.6995,0.07459600000000001,91.583,332.41237,0.0627,98.4439,1e-12
2396.0,2368.285,16.58962,-106.92288,1.8929,1.893,1.7239,34.6501,34.657,1038.7066,27.6997,0.07365,91.76299999999999,332.41716,0.0627,98.4439,1e-12
2397.0,2369.268,16.58962,-106.92288,1.8921,1.8922,1.7231,34.6501,34.657,1038.7112,27.6998,0.07292,91.67200000000001,332.42347,0.0627,98.4451,1e-12
2398.0,2370.251,16.58962,-106.92288,1.8918,1.892,1.7228,34.65,34.6572,1038.7157,27.6998,0.073255,91.678,332.4258,0.0627,98.4439,1e-12
2399.0,2371.234,16.5896,-106.92288,1.8916,1.8917,1.7224,34.6501,34.6571,1038.7202,27.6998,0.074553,91.669,332.42818,0.0627,98.4449,1e-12
2400.0,2372.217,16.58962,-106.92288,1.891,1.891,1.7217,34.65,34.6571,1038.7247,27.6998,0.074809,91.68700000000001,332.43325,0.063,98.4359,1e-12
2401.0,2373.199,16.58962,-106.92288,1.8915,1.8914,1.7222,34.65,34.6572,1038.7291,27.6998,0.074902,91.742,332.42859,0.0623,98.4547,1e-12
2402.0,2374.1820000000002,16.58962,-106.92288,1.8914,1.8916,1.7219,34.65,34.6571,1038.7336,27.6998,0.074442,91.729,332.4297,0.0635,98.4255,1e-12
2403.0,2375.165,16.58962,-106.92288,1.8909,1.8909,1.7213,34.6499,34.6571,1038.7381,27.6997,0.073033,91.861,332.43438,0.0626,98.4454,1e-12
2404.0,2376.1479999999997,16.58962,-106.92288,1.8902,1.8902,1.7206,34.65,34.6572,1038.7427,27.6999,0.075273,91.781,332.43976000000004,0.0626,98.4458,1e-12
2405.0,2377.131,16.58962,-106.92288,1.8897,1.8899,1.72,34.6501,34.6572,1038.7474,27.7,0.073714,91.807,332.44366,0.0627,98.4439,1e-12
2406.0,2378.114,16.58962,-106.92288,1.8898,1.89,1.72,34.6502,34.6572,1038.7519,27.7001,0.074477,91.859,332.44243,0.0627,98.4439,1e-12
2407.0,2379.097,16.58962,-106.92288,1.8898,1.8899,1.72,34.6501,34.6573,1038.7563,27.7,0.075293,92.04899999999999,332.44237999999996,0.0627,98.4439,1e-12
2408.0,2380.08,16.58962,-106.92288,1.89,1.89,1.72,34.6501,34.6573,1038.7607,27.7,0.075089,92.057,332.44132,0.0627,98.4439,1e-12
2409.0,2381.062,16.58962,-106.92288,1.8896,1.8897,1.7195,34.6501,34.6573,1038.7653,27.7,0.07203,92.096,332.44455,0.0627,98.4439,1e-12
2410.0,2382.045,16.58962,-106.92288,1.8896,1.8897,1.7194,34.6502,34.6573,1038.7698,27.7001,0.07239,91.925,332.44461,0.0627,98.4439,1e-12
2411.0,2383.028,16.58962,-106.92288,1.8896,1.8897,1.7194,34.6502,34.6573,1038.7743,27.7001,0.07438099999999999,91.912,332.4438,0.0627,98.4439,1e-12
2412.0,2384.011,16.58962,-106.92288,1.8901,1.8901,1.7198,34.6501,34.6572,1038.7786,27.7,0.074309,91.75,332.4405,0.0627,98.4439,1e-12
2413.0,2384.994,16.58962,-106.92288,1.8898,1.8901,1.7194,34.65,34.6572,1038.7831,27.7,0.073723,92.294,332.44306,0.0627,98.445,1e-12
2414.0,2385.9770000000003,16.58962,-106.92288,1.8891,1.8891,1.7186,34.6501,34.6572,1038.7877,27.7001,0.073415,91.96799999999999,332.44876,0.0626,98.4461,1e-12
2415.0,2386.96,16.58962,-106.92288,1.8878,1.888,1.7173,34.6502,34.6573,1038.7924,27.7002,0.073139,92.015,332.45906,0.0627,98.4448,1e-12
2416.0,2387.942,16.58962,-106.92288,1.8877,1.8878,1.717,34.6502,34.6573,1038.797,27.7003,0.07414,91.984,332.4602,0.0626,98.4463,1e-12
2417.0,2388.925,16.58962,-106.92288,1.8874,1.8877,1.7167,34.6502,34.6573,1038.8014,27.7003,0.07336799999999999,92.18,332.46252999999996,0.0626,98.4462,1e-12
2418.0,2389.908,16.58962,-106.92288,1.8874,1.8876,1.7166,34.6502,34.6573,1038.8059,27.7003,0.073792,92.17299999999999,332.46222,0.0625,98.4486,1e-12
2419.0,2390.891,16.58962,-106.92288,1.8874,1.8876,1.7165,34.6502,34.6574,1038.8104,27.7003,0.074807,92.353,332.46223,0.0624,98.4516,1e-12
2420.0,2391.874,16.58962,-106.92288,1.887,1.8872,1.716,34.6502,34.6574,1038.8149,27.7003,0.07434,92.311,332.46608,0.0627,98.4449,1e-12
2421.0,2392.856,16.58962,-106.92288,1.8861,1.8869,1.715,34.6503,34.6573,1038.8196,27.7004,0.074548,92.34700000000001,332.47355,0.0627,98.4439,1e-12
2422.0,2393.839,16.58962,-106.92288,1.8861,1.886,1.7149,34.6502,34.6575,1038.824,27.7004,0.07433300000000001,92.303,332.47373,0.0625,98.4486,1e-12
2423.0,2394.822,16.58962,-106.92288,1.8855,1.8852,1.7143,34.6503,34.6576,1038.8287,27.7005,0.075003,92.169,332.47778,0.0625,98.4494,1e-12
2424.0,2395.805,16.58962,-106.92288,1.8854,1.8856,1.714,34.6505,34.6576,1038.8333,27.7007,0.07489,92.23700000000001,332.4787,0.0624,98.4511,1e-12
2425.0,2396.788,16.58962,-106.92288,1.8848,1.8849,1.7134,34.6504,34.6576,1038.8377,27.7006,0.07381,92.286,332.48371000000003,0.0626,98.4465,1e-12
2426.0,2397.77,16.58962,-106.92288,1.8842,1.8844,1.7128,34.6504,34.6576,1038.8423,27.7007,0.074164,92.145,332.48852999999997,0.0633,98.4302,1e-12
2427.0,2398.7529999999997,16.58962,-106.92288,1.883,1.8834,1.7115,34.6505,34.6577,1038.8471,27.7009,0.073612,92.257,332.49835,0.0628,98.4406,1e-12
2428.0,2399.736,16.58962,-106.92288,1.8814,1.8818,1.7098,34.6506,34.6576,1038.8519,27.7011,0.07428,92.221,332.51157,0.0627,98.4448,1e-12
2429.0,2400.719,16.58962,-106.92288,1.8799,1.8799,1.7083,34.6507,34.6579,1038.8566,27.7013,0.074236,92.36200000000001,332.52345,0.0626,98.4474,1e-12
2430.0,2401.702,16.58962,-106.92288,1.8801,1.8802,1.7084,34.6506,34.6579,1038.861,27.7012,0.074438,92.471,332.52232999999995,0.0622,98.4567,1e-12
2431.0,2402.6839999999997,16.58962,-106.92288,1.8802,1.8803,1.7084,34.6507,34.6578,1038.8655,27.7012,0.07398300000000001,92.47399999999999,332.52116,0.0624,98.4511,1e-12
2432.0,2403.667,16.58962,-106.92288,1.8801,1.88,1.7082,34.6507,34.6579,1038.87,27.7013,0.073443,92.54899999999999,332.52216,0.0625,98.4478,1e-12
2433.0,2404.65,16.58962,-106.92288,1.8797,1.8795,1.7077,34.6508,34.658,1038.8746,27.7013,0.07412200000000001,92.596,332.52515,0.0621,98.4587,1e-12
2434.0,2405.633,16.58962,-106.92288,1.8793,1.8795,1.7072,34.6509,34.6579,1038.8792,27.7015,0.07305299999999999,92.385,332.52835,0.0626,98.4453,1e-12
2435.0,2406.615,16.58962,-106.92288,1.8793,1.8793,1.7071,34.6509,34.6579,1038.8836,27.7014,0.073862,92.67,332.52878,0.0626,98.4471,1e-12
2436.0,2407.598,16.58962,-106.92288,1.8789,1.8791,1.7067,34.6508,34.6579,1038.8881,27.7014,0.07445800000000001,92.596,332.53165,0.0626,98.4472,1e-12
2437.0,2408.581,16.58962,-106.92288,1.8789,1.8787,1.7065,34.6508,34.6578,1038.8926,27.7014,0.073539,92.588,332.53245,0.0624,98.4513,1e-12
2438.0,2409.564,16.58962,-106.92288,1.8784,1.8784,1.706,34.6507,34.6579,1038.8971,27.7014,0.07310599999999999,92.569,332.53635,0.0621,98.4602,1e-12
2439.0,2410.5460000000003,16.58962,-106.92288,1.8769,1.877,1.7044,34.6511,34.658,1038.902,27.7018,0.074023,92.666,332.54835,0.062,98.4624,1e-12
2440.0,2411.529,16.58962,-106.92288,1.8766,1.8767,1.704,34.6509,34.658,1038.9065,27.7017,0.073604,92.603,332.55087000000003,0.0621,98.4594,1e-12
2441.0,2412.512,16.58962,-106.92288,1.8765,1.8766,1.7038,34.6509,34.6581,1038.9109,27.7017,0.073865,92.815,332.55155,0.0624,98.4517,1e-12
2442.0,2413.494,16.58962,-106.92288,1.8764,1.8765,1.7037,34.651,34.658,1038.9155,27.7018,0.07487200000000001,92.73700000000001,332.5522,0.0621,98.4607,1e-12
2443.0,2414.4770000000003,16.58962,-106.92288,1.8764,1.8764,1.7035,34.6509,34.658,1038.9199,27.7017,0.074798,92.802,332.55268,0.0622,98.4583,1e-12
2444.0,2415.46,16.58962,-106.92288,1.8764,1.8764,1.7034,34.6509,34.6581,1038.9243,27.7017,0.073081,93.02600000000001,332.5529,0.0621,98.4585,1e-12
2445.0,2416.4429999999998,16.5896,-106.92288,1.8764,1.8767,1.7034,34.6509,34.658,1038.9288,27.7017,0.072008,92.87799999999999,332.55194,0.0624,98.4524,1e-12
2446.0,2417.425,16.5896,-106.92288,1.8764,1.8765,1.7033,34.6509,34.6581,1038.9333,27.7017,0.073487,92.73,332.55291,0.0623,98.4539,1e-12
2447.0,2418.408,16.5896,-106.92288,1.8763,1.8765,1.7031,34.651,34.658,1038.9378,27.7018,0.075645,92.882,332.55319,0.062,98.4609,1e-12
2448.0,2419.391,16.58961,-106.92288,1.8762,1.8763,1.7029,34.651,34.6581,1038.9423,27.7018,0.074736,92.831,332.55374,0.062,98.4622,1e-12
2449.0,2420.373,16.58962,-106.92288,1.8761,1.8761,1.7027,34.651,34.6581,1038.9468,27.7018,0.074308,92.819,332.55489,0.0621,98.4601,1e-12
2450.0,2421.356,16.58962,-106.92288,1.8755,1.8757,1.702,34.651,34.6581,1038.9514,27.7019,0.074054,92.883,332.55973,0.0626,98.4472,1e-12
2451.0,2422.339,16.58962,-106.92288,1.8752,1.8752,1.7017,34.651,34.6582,1038.9559,27.7018,0.072931,92.802,332.56246,0.0626,98.4472,1e-12
2452.0,2423.321,16.58962,-106.92288,1.8739,1.8742,1.7003,34.6512,34.6583,1038.9607,27.7021,0.071966,92.897,332.57282999999995,0.0625,98.4481,1e-12
2453.0,2424.304,16.58962,-106.92288,1.8735,1.8738,1.6998,34.6511,34.6582,1038.9652,27.7021,0.07463,92.91799999999999,332.57633,0.0619,98.4656,1e-12
2454.0,2425.2870000000003,16.58961,-106.92288,1.8723,1.8719,1.6985,34.6512,34.6584,1038.9699,27.7022,0.073128,92.917,332.58622,0.0621,98.4592,1e-12
2455.0,2426.269,16.5896,-106.92288,1.8704,1.8703,1.6966,34.6513,34.6584,1038.9747,27.7025,0.073391,93.027,332.60185,0.0624,98.4523,1e-12
2456.0,2427.252,16.5896,-106.92288,1.8677,1.8677,1.6939,34.6515,34.6586,1038.9797,27.7028,0.073396,92.931,332.62327,0.0623,98.4546,1e-12
2457.0,2428.234,16.5896,-106.92288,1.8637,1.8635,1.6898,34.6518,34.659,1038.9849,27.7034,0.073435,92.993,332.65644,0.0622,98.4564,1e-12
2458.0,2429.217,16.5896,-106.92288,1.8616,1.8618,1.6877,34.652,34.6591,1038.9899,27.7038,0.07423099999999999,93.075,332.67309,0.0618,98.468,1e-12
2459.0,2430.2,16.5896,-106.92288,1.8607,1.8608,1.6867,34.652,34.6591,1038.9945,27.7038,0.072882,93.065,332.68068,0.0624,98.451,1e-12
2460.0,2431.1820000000002,16.5896,-106.92288,1.8604,1.8606,1.6863,34.6521,34.659,1038.999,27.7039,0.07387300000000001,93.23,332.68301,0.062,98.4624,1e-12
2461.0,2432.165,16.5896,-106.92288,1.8574,1.8575,1.6833,34.6521,34.6592,1039.004,27.7041,0.07296,93.292,332.70816,0.0625,98.4498,1e-12
2462.0,2433.1479999999997,16.58961,-106.92288,1.8566,1.8575,1.6824,34.6522,34.6592,1039.0086,27.7043,0.074087,93.76799999999999,332.71466000000004,0.0641,98.411,1e-12
2463.0,2434.13,16.58962,-106.92288,1.8546,1.8548,1.6803,34.6523,34.6595,1039.0135,27.7045,0.07355,93.75,332.7313,0.0623,98.4536,1e-12
2464.0,2435.113,16.58962,-106.92288,1.8522,1.8522,1.6779,34.6525,34.6596,1039.0184,27.7048,0.073905,93.696,332.75032999999996,0.0626,98.4472,1e-12
2465.0,2436.096,16.58962,-106.92288,1.8523,1.8523,1.678,34.6525,34.6597,1039.0228,27.7048,0.074026,94.006,332.74937,0.0631,98.4349,1e-12
2466.0,2437.078,16.58962,-106.92288,1.8528,1.853,1.6783,34.6525,34.6595,1039.0273,27.7048,0.073754,94.11,332.74554,0.0622,98.4562,1e-12
2467.0,2438.061,16.58962,-106.92288,1.8524,1.8528,1.6778,34.6524,34.6594,1039.0317,27.7047,0.072634,93.84299999999999,332.74941,0.0621,98.4603,1e-12
2468.0,2439.0429999999997,16.58962,-106.92288,1.8481,1.8478,1.6735,34.6527,34.6598,1039.037,27.7053,0.075033,94.046,332.78427,0.062,98.4609,1e-12
2469.0,2440.026,16.58961,-106.92288,1.8468,1.8471,1.6722,34.6528,34.66,1039.0418,27.7055,0.07322200000000001,94.213,332.79472000000004,0.062,98.461,1e-12
2470.0,2441.008,16.5896,-106.92288,1.841,1.8427,1.6664,34.6531,34.6598,1039.0473,27.7062,0.071034,94.41799999999999,332.8429,0.0621,98.459,1e-12
2471.0,2441.991,16.5896,-106.92288,1.8358,1.8351,1.6611,34.6534,34.6604,1039.0528,27.7069,0.073406,94.11399999999999,332.88571,0.0625,98.4491,1e-12
2472.0,2442.974,16.5896,-106.92288,1.8314,1.8316,1.6568,34.6539,34.6611,1039.0582,27.7076,0.074385,94.321,332.92082,0.0619,98.4656,1e-12
2473.0,2443.956,16.58961,-106.92288,1.8387,1.8373,1.6639,34.6533,34.6606,1039.0611,27.7065,0.073107,94.428,332.86113,0.0618,98.4678,1e-12
2474.0,2444.939,16.58962,-106.92288,1.8411,1.8412,1.6661,34.653,34.6601,1039.0651,27.7061,0.07294400000000001,94.92,332.84193999999997,0.062,98.4633,1e-12
2475.0,2445.9210000000003,16.58962,-106.92288,1.8331,1.8344,1.6582,34.6532,34.6602,1039.0709,27.7069,0.074126,94.71600000000001,332.90796,0.0618,98.4668,1e-12
2476.0,2446.904,16.58962,-106.92288,1.8265,1.8261,1.6517,34.654,34.6613,1039.0769,27.7081,0.073943,95.277,332.96125,0.0624,98.452,1e-12
2477.0,2447.886,16.58962,-106.92288,1.826,1.8261,1.6511,34.654,34.661,1039.0813,27.708,0.071155,94.995,332.96564,0.0619,98.465,1e-12
2478.0,2448.869,16.58962,-106.92288,1.8264,1.8265,1.6513,34.6539,34.6609,1039.0857,27.7079,0.072589,94.978,332.96306,0.0618,98.4661,1e-12
2479.0,2449.8520000000003,16.58962,-106.92288,1.8256,1.8256,1.6505,34.6538,34.6609,1039.0902,27.7079,0.07537,95.395,332.96984,0.062,98.463,1e-12
2480.0,2450.834,16.58962,-106.92288,1.8263,1.8259,1.651,34.6537,34.6609,1039.0946,27.7078,0.074249,95.295,332.96426,0.0617,98.4699,1e-12
2481.0,2451.817,16.58962,-106.92288,1.8255,1.8251,1.6502,34.6537,34.6608,1039.0991,27.7079,0.073754,95.619,332.97042999999996,0.0618,98.4676,1e-12
2482.0,2452.799,16.58962,-106.92288,1.8262,1.8262,1.6508,34.6537,34.6608,1039.1034,27.7078,0.073994,95.585,332.96528,0.0617,98.4695,1e-12
2483.0,2453.782,16.58962,-106.92288,1.8291,1.8302,1.6535,34.6533,34.6604,1039.1073,27.7073,0.073272,95.541,332.94164,0.062,98.461,1e-12
2484.0,2454.764,16.58962,-106.92288,1.8269,1.8277,1.6513,34.6536,34.6608,1039.1123,27.7077,0.072278,95.39,332.95927,0.0623,98.4543,1e-12
2485.0,2455.7470000000003,16.58962,-106.92288,1.8298,1.8297,1.6541,34.6534,34.6605,1039.1161,27.7073,0.07426100000000001,94.84200000000001,332.93539,0.062,98.461,1e-12
2486.0,2456.729,16.58962,-106.92288,1.8272,1.8274,1.6514,34.6535,34.6607,1039.1211,27.7076,0.073837,95.289,332.95705,0.062,98.461,1e-12
2487.0,2457.712,16.58962,-106.92288,1.8279,1.8273,1.652,34.6536,34.6608,1039.1255,27.7076,0.072061,95.366,332.95112,0.062,98.4617,1e-12
2488.0,2458.694,16.58962,-106.9229,1.8285,1.8284,1.6525,34.6532,34.6604,1039.1296,27.7072,0.073249,95.59100000000001,332.9473,0.0623,98.4542,1e-12
