Pressure [dbar],depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,v2,v3,ph,par
2088.0,2064.908,20.30536,-106.21943999999999,2.1258,2.1258,1.9799,34.6356,34.643,1037.2809,27.6697,0.078976,82.594,330.52106000000003,0.0565,98.5976,2.8309,0.5084,-2.8339999999999996,1e-12
2089.0,2065.893,20.30536,-106.21943999999999,2.1245,2.1247,1.9785,34.6357,34.6431,1037.2856,27.6698,0.077703,82.97,330.5318,0.0564,98.5998,2.8298,0.5082,-2.832,1e-12
2090.0,2066.877,20.30536,-106.21943999999999,2.1235,2.1237,1.9774,34.6357,34.6432,1037.2903,27.6699,0.077071,83.189,330.53997999999996,0.0565,98.5974,2.829,0.5083,-2.8339999999999996,1e-12
2091.0,2067.861,20.30536,-106.21943999999999,2.1233,2.1234,1.9772,34.6357,34.6432,1037.2948,27.67,0.07774400000000001,83.384,330.54096,0.0565,98.5983,2.8285,0.5081,-2.835,1e-12
2092.0,2068.845,20.30536,-106.21943999999999,2.1229,2.1231,1.9767,34.6356,34.6431,1037.2993,27.6699,0.077836,83.235,330.54483999999997,0.0566,98.5956,2.8283,0.508,-2.8310000000000004,1e-12
2093.0,2069.8289999999997,20.30536,-106.21943999999999,2.1217,2.122,1.9754,34.6357,34.6432,1037.304,27.6701,0.078077,83.33200000000001,330.55442,0.0565,98.5993,2.8279,0.5077,-2.833,1e-12
2094.0,2070.813,20.30536,-106.21943999999999,2.1205,2.1206,1.9741,34.6359,34.6432,1037.3088,27.6703,0.077833,83.089,330.56432,0.0564,98.6007,2.8278,0.5075,-2.8360000000000003,1e-12
2095.0,2071.797,20.30536,-106.21943999999999,2.1199,2.12,1.9736,34.6358,34.6433,1037.3133,27.6703,0.07962899999999999,82.89200000000001,330.56886000000003,0.0564,98.6007,2.8275,0.5076,-2.8339999999999996,1e-12
2096.0,2072.781,20.30536,-106.21943999999999,2.1154,2.1154,1.969,34.6361,34.6435,1037.3187,27.6709,0.07978500000000001,83.085,330.60522000000003,0.0583,98.5533,2.8268,0.5077,-2.833,1e-12
2097.0,2073.765,20.30536,-106.21943999999999,2.1114,2.1115,1.965,34.6364,34.6438,1037.324,27.6715,0.079373,83.24600000000001,330.63796,0.0572,98.5816,2.8266,0.5073,-2.8339999999999996,1e-12
2098.0,2074.749,20.30536,-106.21943999999999,2.1081,2.1081,1.9616,34.6365,34.6439,1037.3289,27.6718,0.0789,83.348,330.66515,0.0564,98.5999,2.8256,0.5074,-2.8360000000000003,1e-12
2099.0,2075.7329999999997,20.30536,-106.21943999999999,2.0996,2.0995,1.9531,34.6371,34.6446,1037.3351,27.673,0.077933,83.36399999999999,330.73392,0.0564,98.6007,2.825,0.5069,-2.835,1e-12
2100.0,2076.717,20.30536,-106.21943999999999,2.0958,2.0955,1.9494,34.6374,34.6449,1037.3403,27.6736,0.077402,83.294,330.76405,0.0568,98.5893,2.8234,0.5065,-2.8369999999999997,1e-12
2101.0,2077.701,20.30536,-106.21943999999999,2.0935,2.0936,1.947,34.6377,34.6451,1037.3454,27.674,0.077928,83.726,330.78292999999996,0.0569,98.5876,2.822,0.5062,-2.8360000000000003,1e-12
2102.0,2078.685,20.30536,-106.21943999999999,2.0933,2.0934,1.9468,34.6375,34.6448,1037.3497,27.6738,0.077227,83.965,330.78452999999996,0.0566,98.5964,2.8205,0.506,-2.835,1e-12
2103.0,2079.669,20.30536,-106.21943999999999,2.093,2.0931,1.9463,34.6374,34.6449,1037.3542,27.6738,0.076364,84.331,330.78744,0.0566,98.5965,2.8201,0.5058,-2.835,1e-12
2104.0,2080.653,20.30536,-106.21943999999999,2.0922,2.0921,1.9455,34.6374,34.6448,1037.3588,27.6738,0.07737100000000001,84.075,330.79402999999996,0.0565,98.5973,2.8194,0.5061,-2.8360000000000003,1e-12
2105.0,2081.638,20.30536,-106.21943999999999,2.0897,2.0894,1.9429,34.6377,34.6451,1037.3639,27.6743,0.079473,84.209,330.81403,0.0571,98.5825,2.819,0.5056,-2.8360000000000003,1e-12
2106.0,2082.621,20.30536,-106.21943999999999,2.0891,2.089,1.9422,34.6377,34.645,1037.3684,27.6743,0.078171,84.36200000000001,330.81914,0.0568,98.5906,2.8182,0.5059,-2.8369999999999997,1e-12
2107.0,2083.606,20.30536,-106.21945,2.0877,2.0875,1.9408,34.6376,34.645,1037.3731,27.6744,0.07676799999999999,84.36399999999999,330.83094,0.0567,98.5927,2.8181,0.5057,-2.835,1e-12
2108.0,2084.589,20.30536,-106.21943999999999,2.0846,2.0848,1.9377,34.6378,34.6452,1037.3781,27.6748,0.077832,84.789,330.85547,0.0564,98.6001,2.8173,0.5053,-2.8339999999999996,1e-12
2109.0,2085.574,20.30536,-106.21943999999999,2.0858,2.0856,1.9387,34.6376,34.6451,1037.3823,27.6745,0.078468,84.485,330.84667,0.0565,98.5981,2.8168,0.5054,-2.8339999999999996,1e-12
2110.0,2086.558,20.30536,-106.21943999999999,2.0838,2.0837,1.9367,34.6376,34.6451,1037.3871,27.6747,0.081346,84.715,330.863,0.0564,98.5995,2.8168,0.505,-2.8339999999999996,1e-12
2111.0,2087.541,20.30536,-106.21943999999999,2.0798,2.0801,1.9326,34.638,34.6456,1037.3925,27.6753,0.077336,84.93299999999999,330.8953,0.0565,98.597,2.8168,0.5051,-2.835,1e-12
2112.0,2088.526,20.30536,-106.21943999999999,2.0788,2.0789,1.9316,34.6381,34.6456,1037.3971,27.6755,0.078615,84.762,330.90297999999996,0.057,98.5862,2.8161,0.505,-2.838,1e-12
2113.0,2089.51,20.30536,-106.21943999999999,2.0782,2.0785,1.9309,34.6381,34.6455,1037.4017,27.6755,0.0784,84.709,330.90819,0.0565,98.5988,2.8156,0.505,-2.8369999999999997,1e-12
2114.0,2090.494,20.30536,-106.21943999999999,2.0769,2.0769,1.9296,34.6382,34.6457,1037.4065,27.6757,0.076001,84.68799999999999,330.91862000000003,0.0564,98.6007,2.8156,0.5047,-2.84,1e-12
2115.0,2091.478,20.30536,-106.21943999999999,2.0761,2.0762,1.9286,34.6383,34.6455,1037.4111,27.6758,0.07587200000000001,84.61200000000001,330.92551000000003,0.0564,98.6007,2.8152,0.5048,-2.839,1e-12
2116.0,2092.4610000000002,20.30536,-106.21943999999999,2.0709,2.0705,1.9235,34.6384,34.6459,1037.4164,27.6763,0.080113,84.792,330.96742,0.0565,98.5994,2.8144,0.5044,-2.838,1e-12
2117.0,2093.446,20.30536,-106.21943999999999,2.0647,2.065,1.9173,34.6392,34.6465,1037.4224,27.6774,0.080037,85.03299999999999,331.01695,0.0564,98.6007,2.8139,0.5042,-2.842,1e-12
2118.0,2094.429,20.30536,-106.21943999999999,2.0633,2.0635,1.9158,34.6393,34.6466,1037.4271,27.6776,0.07851799999999999,84.994,331.02842000000004,0.0564,98.6007,2.8126,0.5037,-2.84,1e-12
2119.0,2095.413,20.30536,-106.21943999999999,2.0625,2.0626,1.915,34.6392,34.6468,1037.4317,27.6777,0.079886,85.07700000000001,331.03514,0.0564,98.6007,2.811,0.5037,-2.839,1e-12
2120.0,2096.397,20.30536,-106.21946000000001,2.0623,2.0622,1.9147,34.6392,34.6466,1037.4362,27.6776,0.078211,85.2,331.03699,0.0567,98.5923,2.8096,0.5037,-2.835,1e-12
2121.0,2097.381,20.30536,-106.21946000000001,2.0605,2.0607,1.9128,34.6392,34.6466,1037.4409,27.6778,0.078321,85.884,331.05163,0.0566,98.5953,2.8088,0.5037,-2.8360000000000003,1e-12
2122.0,2098.365,20.30536,-106.21946000000001,2.0598,2.06,1.9121,34.6391,34.6466,1037.4455,27.6778,0.077045,86.06200000000001,331.0575,0.0572,98.5787,2.8083,0.5038,-2.835,1e-12
2123.0,2099.349,20.30536,-106.21945,2.0593,2.0594,1.9115,34.6391,34.6466,1037.45,27.6778,0.07743,85.984,331.06184,0.0568,98.5899,2.8077,0.5036,-2.8360000000000003,1e-12
2124.0,2100.333,20.30536,-106.21943999999999,2.0596,2.0597,1.9116,34.6391,34.6464,1037.4545,27.6778,0.0777,86.266,331.05985,0.0565,98.599,2.8078,0.5034,-2.838,1e-12
2125.0,2101.317,20.30536,-106.21943999999999,2.0596,2.0597,1.9116,34.6391,34.6465,1037.459,27.6778,0.079135,85.93,331.05971,0.0569,98.5885,2.8072,0.5035,-2.8360000000000003,1e-12
2126.0,2102.301,20.30536,-106.21943999999999,2.0595,2.0597,1.9115,34.6393,34.6466,1037.4636,27.6779,0.07930599999999999,86.221,331.05953,0.059,98.5374,2.8071,0.5036,-2.8339999999999996,1e-12
2127.0,2103.285,20.30536,-106.21943999999999,2.0595,2.0595,1.9113,34.6391,34.6465,1037.468,27.6778,0.080027,85.98899999999999,331.06055,0.0575,98.5728,2.8071,0.5033,-2.838,1e-12
2128.0,2104.269,20.30536,-106.21943999999999,2.059,2.0591,1.9108,34.6392,34.6466,1037.4727,27.6779,0.078081,86.165,331.06392999999997,0.0566,98.5948,2.8071,0.5035,-2.8360000000000003,1e-12
2129.0,2105.2529999999997,20.30536,-106.21943999999999,2.0589,2.059,1.9106,34.6391,34.6466,1037.4771,27.6779,0.077437,86.10799999999999,331.06497,0.0564,98.5994,2.8071,0.5034,-2.835,1e-12
2130.0,2106.237,20.30536,-106.21943999999999,2.0586,2.0584,1.9101,34.6392,34.6466,1037.4817,27.6779,0.076641,86.09700000000001,331.06802000000005,0.0565,98.5985,2.8071,0.5033,-2.835,1e-12
2131.0,2107.221,20.30536,-106.21943999999999,2.0585,2.0587,1.91,34.6392,34.6465,1037.4862,27.6779,0.076913,85.834,331.06825,0.0568,98.5907,2.8069,0.503,-2.8360000000000003,1e-12
2132.0,2108.205,20.30536,-106.21943999999999,2.0586,2.0588,1.91,34.639,34.6466,1037.4905,27.6778,0.076266,85.919,331.06813,0.0569,98.5888,2.8071,0.5035,-2.8360000000000003,1e-12
2133.0,2109.189,20.30536,-106.21943999999999,2.0585,2.0587,1.9098,34.6392,34.6465,1037.4952,27.6779,0.07691,85.964,331.06865,0.0568,98.5893,2.8071,0.5036,-2.838,1e-12
2134.0,2110.172,20.30536,-106.21943999999999,2.0585,2.0587,1.9097,34.6391,34.6466,1037.4996,27.6779,0.08024500000000001,85.73700000000001,331.06912,0.0569,98.587,2.8071,0.5031,-2.8360000000000003,1e-12
2135.0,2111.156,20.30536,-106.21943999999999,2.0576,2.0577,1.9088,34.6391,34.6466,1037.5042,27.6779,0.07788099999999999,86.088,331.07591,0.0565,98.5987,2.8071,0.5033,-2.8339999999999996,1e-12
2136.0,2112.14,20.30536,-106.21943999999999,2.0569,2.0571,1.908,34.6391,34.6466,1037.5089,27.678,0.078185,86.20200000000001,331.08199,0.0566,98.5947,2.8068,0.5032,-2.835,1e-12
2137.0,2113.124,20.30536,-106.21943999999999,2.0567,2.0568,1.9077,34.6391,34.6466,1037.5133,27.678,0.077351,85.993,331.08351,0.0581,98.5573,2.8063,0.503,-2.8369999999999997,1e-12
2138.0,2114.1079999999997,20.30536,-106.21943999999999,2.0567,2.0569,1.9076,34.6392,34.6466,1037.5179,27.6781,0.07751,86.257,331.08308,0.0573,98.5777,2.8059,0.5034,-2.8369999999999997,1e-12
2139.0,2115.092,20.30536,-106.21943999999999,2.0566,2.0566,1.9074,34.6391,34.6467,1037.5224,27.678,0.078709,86.241,331.08454,0.0568,98.5914,2.8059,0.5031,-2.838,1e-12
2140.0,2116.076,20.30536,-106.21943999999999,2.0565,2.0564,1.9073,34.6391,34.6466,1037.5269,27.6781,0.077673,86.156,331.08491000000004,0.0565,98.598,2.8059,0.5031,-2.8369999999999997,1e-12
2141.0,2117.06,20.30536,-106.21943999999999,2.0554,2.0555,1.9061,34.6391,34.6467,1037.5315,27.6781,0.07877100000000001,86.229,331.09382,0.0573,98.5772,2.8059,0.503,-2.8369999999999997,1e-12
2142.0,2118.0429999999997,20.30536,-106.21943999999999,2.0551,2.0552,1.9057,34.6392,34.6467,1037.5361,27.6782,0.076767,86.24,331.09618,0.0572,98.5806,2.8059,0.503,-2.835,1e-12
2143.0,2119.027,20.30536,-106.21943999999999,2.0549,2.0551,1.9054,34.6392,34.6466,1037.5406,27.6782,0.079282,86.20200000000001,331.09803,0.0564,98.5998,2.8059,0.5029,-2.8339999999999996,1e-12
2144.0,2120.011,20.30536,-106.21943999999999,2.0551,2.0552,1.9055,34.6393,34.6467,1037.5452,27.6783,0.076876,86.20100000000001,331.09632,0.0572,98.5799,2.8059,0.5026,-2.8369999999999997,1e-12
2145.0,2120.995,20.30536,-106.21943999999999,2.0551,2.0552,1.9054,34.6392,34.6466,1037.5496,27.6782,0.077834,86.171,331.09681,0.0573,98.5767,2.8059,0.5031,-2.8369999999999997,1e-12
2146.0,2121.979,20.30536,-106.21943999999999,2.0546,2.0548,1.9048,34.6392,34.6467,1037.5542,27.6782,0.079014,86.25200000000001,331.10097,0.0571,98.5826,2.8059,0.5028,-2.8360000000000003,1e-12
2147.0,2122.9629999999997,20.30536,-106.21943999999999,2.0542,2.0543,1.9044,34.6394,34.6469,1037.5589,27.6784,0.07707,86.259,331.10351,0.0572,98.58,2.8058,0.5031,-2.8369999999999997,1e-12
2148.0,2123.947,20.30536,-106.21943999999999,2.054,2.0542,1.9041,34.6394,34.6469,1037.5634,27.6784,0.078612,86.277,331.10487,0.0569,98.5867,2.8058,0.5028,-2.839,1e-12
2149.0,2124.93,20.30536,-106.21943999999999,2.053,2.053,1.903,34.6395,34.6469,1037.5681,27.6786,0.076725,86.171,331.11305,0.0571,98.5832,2.8051,0.5027,-2.84,1e-12
2150.0,2125.9139999999998,20.30536,-106.21943999999999,2.0506,2.0504,1.9006,34.6395,34.647,1037.5729,27.6788,0.073934,86.256,331.13301,0.0572,98.581,2.8052,0.5024,-2.84,1e-12
2151.0,2126.8979999999997,20.30536,-106.21943999999999,2.0472,2.0471,1.8971,34.6399,34.6473,1037.5782,27.6794,0.075156,86.39,331.1604,0.0571,98.5832,2.8046,0.5024,-2.841,1e-12
2152.0,2127.882,20.30536,-106.21943999999999,2.0467,2.0462,1.8965,34.64,34.6474,1037.5828,27.6795,0.078311,86.316,331.16462,0.0572,98.5795,2.8037,0.5023,-2.8369999999999997,1e-12
2153.0,2128.866,20.30536,-106.21943999999999,2.0455,2.0454,1.8953,34.64,34.6475,1037.5875,27.6796,0.07773300000000001,86.368,331.1743,0.0571,98.5823,2.8031,0.5022,-2.8360000000000003,1e-12
2154.0,2129.85,20.30536,-106.21943999999999,2.0456,2.0457,1.8953,34.6399,34.6474,1037.592,27.6796,0.076649,86.396,331.17346000000003,0.0573,98.5767,2.8022,0.5022,-2.839,1e-12
2155.0,2130.833,20.30536,-106.21943999999999,2.0459,2.0454,1.8955,34.64,34.6474,1037.5965,27.6796,0.076286,86.436,331.17092,0.0572,98.5791,2.8021,0.5023,-2.8339999999999996,1e-12
2156.0,2131.817,20.30536,-106.21943999999999,2.0406,2.0399,1.8902,34.6401,34.6476,1037.6017,27.6801,0.07838400000000001,86.988,331.21448,0.0571,98.5822,2.8015,0.5022,-2.8360000000000003,1e-12
2157.0,2132.801,20.30536,-106.21943999999999,2.0331,2.0333,1.8828,34.6408,34.6483,1037.6078,27.6813,0.077919,87.024,331.27432999999996,0.0574,98.5748,2.8008,0.5019,-2.835,1e-12
2158.0,2133.785,20.30536,-106.21943999999999,2.0325,2.0325,1.882,34.6408,34.6482,1037.6124,27.6813,0.079226,86.77,331.27985,0.0583,98.5539,2.799,0.5015,-2.8360000000000003,1e-12
2159.0,2134.768,20.30536,-106.21943999999999,2.0323,2.0325,1.8818,34.6408,34.6482,1037.6169,27.6813,0.078239,87.31700000000001,331.28154,0.0578,98.5663,2.7976,0.5015,-2.8369999999999997,1e-12
2160.0,2135.752,20.30536,-106.21943999999999,2.0279,2.0278,1.8774,34.641,34.6484,1037.6221,27.6818,0.077882,87.425,331.31703,0.0574,98.5744,2.797,0.5014,-2.838,1e-12
2161.0,2136.736,20.30536,-106.21943999999999,2.0236,2.0237,1.873,34.6415,34.6489,1037.6277,27.6826,0.076563,87.78299999999999,331.35182000000003,0.0574,98.5745,2.7959,0.5012,-2.838,1e-12
2162.0,2137.72,20.30536,-106.21943999999999,2.0226,2.0229,1.872,34.6415,34.6488,1037.6322,27.6826,0.076758,87.932,331.35966,0.0577,98.5673,2.7942,0.501,-2.835,1e-12
2163.0,2138.7039999999997,20.30536,-106.21943999999999,2.0197,2.0199,1.8691,34.6415,34.649,1037.6371,27.6829,0.079559,87.77,331.3838,0.0582,98.5545,2.7929,0.5009,-2.839,1e-12
2164.0,2139.687,20.30536,-106.21943999999999,2.0154,2.0156,1.8647,34.6418,34.6493,1037.6425,27.6835,0.077552,87.959,331.41913,0.0573,98.5765,2.7917,0.5008,-2.8360000000000003,1e-12
2165.0,2140.6710000000003,20.30536,-106.21943999999999,2.0127,2.0128,1.862,34.6421,34.6495,1037.6475,27.6839,0.077419,87.943,331.44067,0.0573,98.5769,2.7905,0.5005,-2.84,1e-12
2166.0,2141.655,20.30536,-106.21943999999999,2.0104,2.0107,1.8597,34.6422,34.6496,1037.6524,27.6842,0.078197,88.22,331.45937999999995,0.0573,98.5758,2.7892,0.5002,-2.838,1e-12
2167.0,2142.639,20.30536,-106.21943999999999,2.0099,2.0101,1.8591,34.6421,34.6496,1037.657,27.6842,0.077474,88.445,331.46382,0.0574,98.5745,2.7883,0.5002,-2.8360000000000003,1e-12
2168.0,2143.6220000000003,20.30536,-106.21943999999999,2.0093,2.0095,1.8583,34.6421,34.6495,1037.6615,27.6842,0.078318,88.505,331.46907000000004,0.057,98.5845,2.7875,0.5,-2.8369999999999997,1e-12
2169.0,2144.606,20.30536,-106.21943999999999,2.0052,2.0054,1.8543,34.6425,34.6498,1037.6668,27.6848,0.078297,88.875,331.50174,0.0565,98.5993,2.7873,0.5,-2.838,1e-12
2170.0,2145.59,20.30536,-106.21943999999999,2.0037,2.0038,1.8527,34.6426,34.65,1037.6716,27.6851,0.07711,88.976,331.5145,0.0569,98.5869,2.7864,0.5,-2.839,1e-12
2171.0,2146.574,20.30536,-106.21943999999999,2.0022,2.0023,1.8511,34.6426,34.6501,1037.6763,27.6851,0.076925,89.212,331.5268,0.0573,98.5784,2.7863,0.4997,-2.838,1e-12
2172.0,2147.5570000000002,20.30536,-106.21943999999999,2.0002,2.0004,1.8491,34.6428,34.6502,1037.6812,27.6855,0.077418,89.096,331.54252,0.0573,98.5763,2.7863,0.4996,-2.838,1e-12
2173.0,2148.541,20.30536,-106.21943999999999,2.0,2.0001,1.8488,34.6427,34.6502,1037.6857,27.6854,0.076649,88.79799999999999,331.54461000000003,0.0571,98.5833,2.7855,0.4994,-2.8369999999999997,1e-12
2174.0,2149.525,20.30536,-106.21943999999999,1.9995,1.9996,1.8483,34.6427,34.6502,1037.6903,27.6855,0.075522,88.895,331.54834,0.0566,98.5945,2.7853,0.4997,-2.838,1e-12
2175.0,2150.508,20.30536,-106.21943999999999,1.9979,1.9978,1.8465,34.6428,34.6503,1037.6951,27.6857,0.075549,89.34200000000001,331.5621,0.057,98.5854,2.7852,0.4997,-2.838,1e-12
2176.0,2151.492,20.30536,-106.21943999999999,1.9964,1.9964,1.845,34.6429,34.6505,1037.6998,27.6859,0.078662,89.325,331.57369,0.0573,98.5767,2.7851,0.4994,-2.84,1e-12
2177.0,2152.476,20.30536,-106.21943999999999,1.9965,1.9965,1.845,34.6428,34.6503,1037.7042,27.6858,0.078248,89.007,331.5738,0.057,98.5854,2.7852,0.4993,-2.841,1e-12
2178.0,2153.46,20.30536,-106.21943999999999,1.9952,1.9951,1.8436,34.643,34.6505,1037.709,27.686,0.07724299999999999,89.024,331.5839,0.0567,98.594,2.7851,0.4992,-2.84,1e-12
2179.0,2154.4429999999998,20.30536,-106.21943999999999,1.9946,1.9947,1.8429,34.643,34.6504,1037.7137,27.6861,0.076779,88.971,331.58885,0.0573,98.5767,2.785,0.4988,-2.84,1e-12
2180.0,2155.427,20.30536,-106.21943999999999,1.9941,1.9942,1.8424,34.643,34.6504,1037.7182,27.6861,0.075642,89.06700000000001,331.59244,0.0572,98.5809,2.7851,0.4992,-2.839,1e-12
2181.0,2156.411,20.30536,-106.21943999999999,1.9929,1.9931,1.8411,34.6431,34.6504,1037.723,27.6863,0.076195,89.027,331.60295,0.0574,98.5755,2.7849,0.4988,-2.839,1e-12
2182.0,2157.394,20.30536,-106.21943999999999,1.9905,1.9908,1.8387,34.6432,34.6506,1037.7279,27.6866,0.077641,89.085,331.62216,0.0569,98.5871,2.7844,0.4989,-2.84,1e-12
2183.0,2158.3779999999997,20.30536,-106.21943999999999,1.9879,1.9882,1.836,34.6436,34.6508,1037.733,27.6871,0.07690599999999999,89.087,331.64284,0.0578,98.5658,2.7849,0.499,-2.842,1e-12
2184.0,2159.362,20.30536,-106.21943999999999,1.9873,1.9874,1.8353,34.6434,34.651,1037.7374,27.687,0.076472,89.117,331.6487,0.0585,98.5492,2.784,0.499,-2.841,1e-12
2185.0,2160.345,20.30536,-106.21943999999999,1.9853,1.9855,1.8333,34.6434,34.6509,1037.7422,27.6872,0.07594400000000001,89.21700000000001,331.66497999999996,0.0577,98.5681,2.784,0.4988,-2.842,1e-12
2186.0,2161.3289999999997,20.30536,-106.21943999999999,1.9823,1.9823,1.8302,34.6439,34.6512,1037.7474,27.6877,0.07856,89.2,331.68908,0.0576,98.5702,2.7839,0.4987,-2.841,1e-12
2187.0,2162.313,20.30536,-106.21943999999999,1.9786,1.9786,1.8265,34.644,34.6515,1037.7525,27.6881,0.077777,89.37200000000001,331.71932000000004,0.0572,98.581,2.7833,0.4983,-2.839,1e-12
2188.0,2163.2960000000003,20.30536,-106.21943999999999,1.9747,1.9757,1.8226,34.6444,34.6517,1037.7579,27.6888,0.077412,89.57700000000001,331.75094,0.0573,98.5771,2.7827,0.4982,-2.838,1e-12
2189.0,2164.28,20.30536,-106.21943999999999,1.9737,1.9739,1.8216,34.6444,34.6518,1037.7625,27.6888,0.076221,89.559,331.75856,0.057,98.5859,2.7818,0.498,-2.8369999999999997,1e-12
2190.0,2165.264,20.30536,-106.21943999999999,1.9719,1.972,1.8197,34.6444,34.6518,1037.7673,27.689,0.076522,89.598,331.7736,0.0565,98.597,2.7813,0.4979,-2.838,1e-12
2191.0,2166.2470000000003,20.30536,-106.21943999999999,1.9707,1.9708,1.8184,34.6445,34.6518,1037.772,27.6892,0.07861900000000001,89.781,331.78385,0.0568,98.5908,2.7804,0.498,-2.838,1e-12
2192.0,2167.231,20.30536,-106.21943999999999,1.9707,1.9708,1.8183,34.6445,34.6519,1037.7765,27.6892,0.077797,90.15299999999999,331.78355,0.057,98.5839,2.7801,0.4976,-2.839,1e-12
2193.0,2168.215,20.30536,-106.21943999999999,1.9699,1.9701,1.8175,34.6446,34.6519,1037.7811,27.6893,0.07650599999999999,90.027,331.78992,0.0566,98.5956,2.7795,0.4976,-2.84,1e-12
2194.0,2169.198,20.30536,-106.21943999999999,1.9696,1.9698,1.8171,34.6445,34.6519,1037.7857,27.6893,0.076926,89.90299999999999,331.79284,0.0567,98.5916,2.779,0.4976,-2.839,1e-12
2195.0,2170.1820000000002,20.30536,-106.21943999999999,1.9696,1.9697,1.817,34.6445,34.6519,1037.7901,27.6892,0.076612,90.302,331.79306,0.0572,98.5808,2.779,0.4976,-2.841,1e-12
2196.0,2171.165,20.30536,-106.21943999999999,1.9692,1.9692,1.8165,34.6445,34.6519,1037.7947,27.6893,0.078014,90.37100000000001,331.79616,0.0569,98.5885,2.779,0.4974,-2.842,1e-12
2197.0,2172.149,20.30536,-106.21943999999999,1.9686,1.9685,1.8159,34.6446,34.652,1037.7993,27.6894,0.076516,90.009,331.80039,0.0565,98.5984,2.7789,0.4976,-2.841,1e-12
2198.0,2173.133,20.30536,-106.21943999999999,1.9683,1.9685,1.8154,34.6446,34.6521,1037.8038,27.6894,0.080854,89.96799999999999,331.80361,0.0566,98.5965,2.779,0.4972,-2.844,1e-12
2199.0,2174.116,20.30536,-106.21943999999999,1.9683,1.9684,1.8154,34.6445,34.652,1037.8083,27.6894,0.076472,90.204,331.80342,0.0568,98.591,2.7789,0.4973,-2.841,1e-12
2200.0,2175.1,20.30536,-106.21943999999999,1.9682,1.9684,1.8152,34.6445,34.6519,1037.8128,27.6894,0.076556,90.14,331.80406,0.0569,98.5877,2.7787,0.4974,-2.84,1e-12
2201.0,2176.083,20.30536,-106.21943999999999,1.9677,1.9679,1.8146,34.6445,34.652,1037.8174,27.6894,0.077673,90.111,331.80806,0.0571,98.5833,2.7782,0.497,-2.839,1e-12
2202.0,2177.067,20.30536,-106.21943999999999,1.967,1.9672,1.8138,34.6446,34.652,1037.822,27.6895,0.076548,90.11200000000001,331.81451,0.0568,98.5912,2.7782,0.4971,-2.84,1e-12
2203.0,2178.051,20.30536,-106.21943999999999,1.966,1.9662,1.8128,34.6447,34.6521,1037.8267,27.6897,0.076926,90.113,331.82178999999996,0.0567,98.593,2.7784,0.497,-2.839,1e-12
2204.0,2179.034,20.30536,-106.21943999999999,1.9655,1.9656,1.8122,34.6447,34.6521,1037.8313,27.6897,0.07662999999999999,90.12700000000001,331.82646,0.057,98.586,2.7779,0.4972,-2.841,1e-12
2205.0,2180.018,20.30536,-106.21943999999999,1.9653,1.9654,1.8119,34.6448,34.6522,1037.8358,27.6898,0.076099,90.139,331.82785,0.0565,98.5993,2.7778,0.4972,-2.841,1e-12
2206.0,2181.001,20.30536,-106.21943999999999,1.9651,1.9652,1.8116,34.6447,34.6521,1037.8403,27.6898,0.07721900000000001,90.152,331.82977999999997,0.0571,98.5828,2.7777,0.4973,-2.84,1e-12
2207.0,2181.985,20.30536,-106.21943999999999,1.9647,1.9648,1.8111,34.6447,34.6523,1037.8449,27.6898,0.076625,90.27,331.83328,0.0573,98.5768,2.7777,0.4968,-2.839,1e-12
2208.0,2182.969,20.30536,-106.21943999999999,1.9646,1.9646,1.811,34.6447,34.6522,1037.8494,27.6898,0.075931,90.2,331.83349,0.0571,98.5816,2.7774,0.4972,-2.841,1e-12
2209.0,2183.952,20.30536,-106.21943999999999,1.9647,1.9648,1.811,34.6446,34.6521,1037.8538,27.6897,0.076664,90.27799999999999,331.83311000000003,0.057,98.5839,2.7767,0.4971,-2.841,1e-12
2210.0,2184.936,20.30536,-106.21943999999999,1.9648,1.9648,1.811,34.6447,34.6521,1037.8583,27.6898,0.076652,90.329,331.83195,0.0572,98.5795,2.7768,0.497,-2.841,1e-12
