Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS
1471.0,2314.005,-106.85844,16.8557,1471,3.1082,3.0844,32079,3.212187,0.0598,0.038,99.0545,0.00029225,0,0.6918,0.7,0.057,0.12,4.608,0,0.0099,0,0.6939,0.7019,34.5995,34.6764,27.5654,27.6289,43.965,45.527,13.26,13.73
1472.0,2314.851,-106.85844,16.8557,1472,3.1074,3.0835,32078,3.212136,0.0523,0.0379,99.0558,0.00016063,0,0.6919,0.6999,0.0563,0.1209,4.6081,0,0.0095,0,0.6939,0.7021,34.5993,34.6763,27.5653,27.6289,43.973,45.584,13.262,13.747
1473.0,2315.891,-106.85844,16.8557,1473,3.1059,3.0821,32078,3.212063,0.0605,0.0379,99.0558,0.00040384,0,0.6921,0.7001,0.0571,0.1205,4.6081,0,0.0105,0,0.6939,0.7022,34.5995,34.6763,27.5656,27.6291,44.05,45.568,13.285,13.741
1474.0,2318.309,-106.85844,16.8557,1474,3.1053,3.082,32077,3.212065,0.0557,0.0376,99.0632,0.00093578,0,0.6923,0.7005,0.0566,0.1195,4.6084,0,0.0128,0,0.6943,0.7027,34.5993,34.6759,27.5655,27.6288,44.434,45.717,13.4,13.786
1475.0,2319.952,-106.85844,16.8557,1475,3.1013,3.0776,32074,3.211769,0.0516,0.0379,99.0557,9.1189E-05,0,0.6923,0.7008,0.0562,0.1197,4.6081,0,0.0091,0,0.6948,0.703,34.5996,34.6765,27.5661,27.6296,44.677,45.896,13.472,13.839
1476.0,2320.926,-106.85844,16.8557,1476,3.0979,3.0738,32072,3.211526,0.0628,0.0379,99.0558,0.00012606,0,0.6925,0.701,0.0573,0.1207,4.6081,0,0.0093,0,0.6951,0.7031,34.5999,34.6771,27.5667,27.6305,44.428,45.959,13.396,13.857
1477.0,2321.745,-106.85844,16.8557,1477,3.093,3.0695,32069,3.211223,0.0639,0.0379,99.0571,0.00073031,0,0.6927,0.7013,0.0574,0.12,4.6082,0,0.012,0,0.6951,0.7035,34.6003,34.6775,27.5675,27.6312,44.625,46.086,13.454,13.894
1478.0,2322.558,-106.85844,16.8557,1478,3.0876,3.0638,32064,3.210761,0.0639,0.0379,99.0558,0.00010631,0,0.6929,0.7011,0.0574,0.1201,4.6081,0,0.0091,0,0.6956,0.7038,34.6005,34.6775,27.5681,27.6317,45.539,46.226,13.728,13.934
1479.0,2323.569,-106.85844,16.8557,1479,3.0843,3.0606,32062,3.210509,0.0592,0.0379,99.0558,0.00015669,0,0.6933,0.7015,0.0569,0.1209,4.6081,0,0.0094,0,0.6963,0.7044,34.6,34.6774,27.568,27.6319,45.05,46.575,13.579,14.038
1480.0,2326.846,-106.85844,16.85569,1480,3.086,3.0624,32064,3.210648,0.0576,0.0379,99.0558,0.00028044,0,0.6943,0.7026,0.0568,0.1196,4.6081,0,0.01,0,0.6972,0.7056,34.6002,34.6766,27.568,27.6311,45.162,46.491,13.614,14.013
1481.0,2328.897,-106.85844,16.85568,1481,3.079,3.0566,32058,3.210283,0.0556,0.0379,99.0558,0.00010646,0,0.6951,0.7037,0.0566,0.1201,4.6081,0,0.0092,0,0.6976,0.7059,34.6007,34.6778,27.5691,27.6326,44.95,46.429,13.547,13.993
1482.0,2329.871,-106.85844,16.85568,1482,3.0766,3.0528,32057,3.209974,0.0639,0.0379,99.0558,0.00010652,0,0.6951,0.7037,0.0574,0.1205,4.6081,0,0.0092,0,0.6977,0.7062,34.6007,34.6777,27.5693,27.6329,45.212,46.628,13.625,14.051
1483.0,2330.688,-106.85844,16.85568,1483,3.0751,3.0514,32056,3.209904,0.0639,0.0378,99.0573,0.00012428,0,0.696,0.7041,0.0574,0.1197,4.6082,0,0.0093,0,0.6979,0.7061,34.6009,34.6778,27.5696,27.6331,45.912,46.834,13.836,14.113
1484.0,2331.416,-106.85844,16.85568,1484,3.07,3.0454,32052,3.20951,0.0529,0.0379,99.0558,0.00012717,0,0.6959,0.7043,0.0563,0.1197,4.6081,0,0.0093,0,0.6987,0.7068,34.6005,34.6788,27.5697,27.6345,45.985,47.064,13.856,14.18
1485.0,2332.142,-106.85844,16.85568,1485,3.0648,3.0407,32047,3.209106,0.0517,0.0379,99.0558,0.00012846,0,0.696,0.7044,0.0562,0.1202,4.6081,0,0.0093,0,0.6988,0.7069,34.6004,34.6784,27.5701,27.6346,45.304,47.015,13.649,14.164
1486.0,2332.957,-106.85844,16.85568,1486,3.0624,3.0386,32046,3.208936,0.0533,0.0379,99.057,0.00011136,0,0.696,0.7043,0.0564,0.1208,4.6082,0,0.0092,0,0.6988,0.7074,34.6006,34.6782,27.5705,27.6346,45.874,47.429,13.82,14.288
1487.0,2336.446,-106.85844,16.85568,1487,3.0643,3.0411,32048,3.20915,0.0661,0.039,99.0288,0.00029755,0,0.6975,0.7057,0.0576,0.1197,4.6068,0,0.0101,0,0.7005,0.7089,34.6014,34.6775,27.571,27.6339,45.997,47.274,13.858,14.242
1488.0,2338.644,-106.85846,16.85568,1488,3.0621,3.0389,32047,3.209041,0.0632,0.0379,99.0563,9.2663E-05,0,0.6984,0.7069,0.0573,0.1197,4.6081,0,0.0091,0,0.7007,0.709,34.6014,34.6781,27.5712,27.6346,46.004,47.509,13.859,14.312
1489.0,2339.367,-106.85846,16.85568,1489,3.0598,3.0359,32045,3.208855,0.0639,0.0376,99.0638,0.0012164,0,0.6985,0.7072,0.0574,0.1197,4.6085,0,0.014,0,0.7013,0.7095,34.6015,34.6786,27.5715,27.6352,46.235,47.747,13.928,14.383
1490.0,2340.062,-106.85846,16.85568,1490,3.0594,3.0356,32046,3.208853,0.0639,0.0376,99.0635,0.0030526,0,0.6988,0.7073,0.0574,0.1197,4.6085,0,0.0219,0,0.7012,0.7097,34.6019,34.6783,27.5719,27.635,45.809,47.459,13.8,14.296
1491.0,2340.73,-106.85846,16.85568,1491,3.0587,3.0347,32045,3.208846,0.057,0.0379,99.0558,0.00097098,0,0.6986,0.7073,0.0567,0.1203,4.6081,0,0.0129,0,0.7013,0.7096,34.6016,34.6787,27.5717,27.6354,45.856,47.429,13.814,14.287
1492.0,2341.436,-106.85846,16.85568,1492,3.0563,3.0324,32044,3.208687,0.0517,0.0379,99.0558,0.00088277,0,0.6993,0.7074,0.0562,0.1208,4.6081,0,0.0126,0,0.7013,0.7098,34.6018,34.6787,27.5721,27.6356,45.878,47.546,13.819,14.321
1493.0,2342.303,-106.85846,16.85568,1493,3.0552,3.0314,32043,3.208618,0.0632,0.0379,99.0568,0.00072727,0,0.6992,0.7075,0.0573,0.1198,4.6081,0,0.0118,0,0.7015,0.7099,34.6016,34.6784,27.572,27.6355,46.211,47.555,13.919,14.323
1494.0,2346.004,-106.85846,16.85568,1494,3.0569,3.033,32045,3.208768,0.0571,0.0378,99.0594,0.00099972,0,0.7,0.7085,0.0567,0.1197,4.6083,0,0.0131,0,0.7022,0.7108,34.6015,34.678,27.5718,27.635,46.294,47.851,13.945,14.413
1495.0,2347.885,-106.85846,16.85568,1495,3.0557,3.0321,32045,3.208765,0.0533,0.0378,99.0582,0.00096557,0,0.7006,0.709,0.0564,0.1197,4.6082,0,0.0129,0,0.7024,0.7108,34.6017,34.6784,27.5721,27.6354,46.199,47.734,13.916,14.377
1496.0,2348.673,-106.85846,16.85568,1496,3.0548,3.031,32044,3.208727,0.0637,0.0376,99.063,9.4541E-05,0,0.7003,0.7092,0.0574,0.1197,4.6084,0,0.0091,0,0.7024,0.711,34.6018,34.6786,27.5722,27.6357,45.994,47.83,13.854,14.406
1497.0,2349.411,-106.85846,16.85568,1497,3.055,3.0313,32045,3.208778,0.0639,0.037,99.0788,0.00011932,0,0.7,0.7093,0.0574,0.1197,4.6092,0,0.0093,0,0.7023,0.7111,34.6019,34.6784,27.5722,27.6355,46.213,47.739,13.92,14.379
1498.0,2350.145,-106.85846,16.85568,1498,3.0549,3.0311,32045,3.20881,0.0633,0.0377,99.0598,0.00019355,0,0.7006,0.7091,0.0573,0.1197,4.6083,0,0.0096,0,0.7025,0.7111,34.6015,34.6785,27.572,27.6356,46.304,47.767,13.947,14.387
1499.0,2350.938,-106.85846,16.85568,1499,3.0545,3.0308,32045,3.208817,0.0639,0.0378,99.0572,0.0012643,0,0.7008,0.7091,0.0574,0.1197,4.6082,0,0.0142,0,0.7026,0.7112,34.6016,34.6784,27.5721,27.6356,46.202,47.786,13.916,14.393
1500.0,2351.916,-106.85846,16.85568,1500,3.0545,3.0308,32045,3.208852,0.0623,0.0376,99.0628,0.00098439,0,0.7009,0.7093,0.0572,0.1197,4.6084,0,0.0129,0,0.7026,0.7112,34.6015,34.6783,27.572,27.6356,46.165,47.745,13.905,14.38
1501.0,2355.817,-106.85846,16.85568,1501,3.055,3.0315,32046,3.208933,0.0593,0.0375,99.0661,0.0021186,0,0.7009,0.7095,0.0569,0.1196,4.6086,0,0.0177,0,0.7026,0.7111,34.6013,34.678,27.5718,27.6352,46.158,47.756,13.904,14.384
1502.0,2357.69,-106.85846,16.85568,1502,3.0527,3.0299,32045,3.208889,0.0515,0.0378,99.0579,0.0012537,0,0.7009,0.7094,0.0562,0.1196,4.6082,0,0.0143,0,0.7027,0.7113,34.6015,34.6787,27.5722,27.636,46.26,47.942,13.933,14.439
1503.0,2358.514,-106.85846,16.85568,1503,3.051,3.0272,32044,3.208706,0.0517,0.0377,99.0603,0.00035173,0,0.7009,0.7095,0.0562,0.1195,4.6083,0,0.0102,0,0.7026,0.7112,34.602,34.6788,27.5727,27.6363,46.289,47.84,13.941,14.408
1504.0,2359.204,-106.85846,16.85568,1504,3.0451,3.0205,32039,3.208266,0.0517,0.0383,99.0466,0.0020721,0,0.7009,0.7096,0.0562,0.1197,4.6076,0,0.0174,0,0.7028,0.7115,34.6023,34.6801,27.5735,27.6379,46.404,47.943,13.974,14.436
1505.0,2359.851,-106.85846,16.85568,1505,3.041,3.0171,32037,3.207961,0.0517,0.0383,99.047,0.0010946,0,0.7009,0.7094,0.0562,0.1202,4.6077,0,0.0133,0,0.7027,0.7113,34.6025,34.6796,27.5741,27.6378,47.048,48.073,14.166,14.474
1506.0,2360.489,-106.85846,16.85568,1506,3.0373,3.0135,32034,3.207697,0.0517,0.0379,99.0556,0.0018275,0,0.7009,0.7094,0.0562,0.1209,4.6081,0,0.0166,0,0.7037,0.7117,34.6026,34.6797,27.5745,27.6383,47.465,48.266,14.291,14.531
1507.0,2361.187,-106.85846,16.85568,1507,3.0337,3.0101,32031,3.207459,0.0617,0.0378,99.0585,0.0011331,0,0.701,0.7096,0.0572,0.1208,4.6082,0,0.0137,0,0.7038,0.7119,34.6027,34.68,27.5749,27.6388,46.767,48.44,14.079,14.582
1508.0,2362.163,-106.85846,16.85568,1508,3.0296,3.0059,32027,3.207123,0.0558,0.0378,99.0576,0.00087512,0,0.701,0.7096,0.0566,0.1201,4.6082,0,0.0126,0,0.7039,0.7123,34.6022,34.6798,27.5749,27.639,46.746,48.519,14.072,14.605
1509.0,2367.269,-106.85846,16.85568,1509,3.0354,3.0074,32033,3.207268,0.0623,0.0379,99.0565,1.446E-05,0,0.7027,0.7113,0.0572,0.1203,4.6081,0,0.0088,0,0.7048,0.7137,34.6024,34.6794,27.5746,27.6386,46.865,48.603,14.109,14.63
1510.0,2368.284,-106.85846,16.85568,1510,3.0296,3.0053,32029,3.207173,0.0587,0.0379,99.0558,0.0011959,0,0.7033,0.7114,0.0569,0.1204,4.6081,0,0.0139,0,0.705,0.7137,34.6029,34.68,27.5755,27.6392,46.984,48.564,14.143,14.618
1511.0,2369.001,-106.85846,16.85568,1511,3.0275,3.003,32027,3.207011,0.0515,0.0376,99.0625,3.0211E-05,0,0.7033,0.7117,0.0562,0.1197,4.6084,0,0.0088,0,0.7051,0.7137,34.6028,34.68,27.5756,27.6395,47.317,48.648,14.243,14.642
1512.0,2369.657,-106.85846,16.85568,1512,3.0262,3.0025,32027,3.206987,0.0618,0.0379,99.0557,0.0021219,0,0.7033,0.7116,0.0572,0.1207,4.6081,0,0.0179,0,0.7056,0.714,34.6032,34.6798,27.576,27.6393,47.739,48.685,14.369,14.653
1513.0,2370.278,-106.85846,16.85569,1513,3.026,3.0024,32027,3.207037,0.0607,0.0379,99.0558,0.0013951,0,0.7032,0.7116,0.0571,0.1206,4.6081,0,0.0148,0,0.7059,0.7141,34.603,34.68,27.5758,27.6395,47.731,48.712,14.367,14.662
1514.0,2370.911,-106.85846,16.8557,1514,3.0253,3.0015,32027,3.207017,0.0518,0.0377,99.061,0.00013331,0,0.7032,0.7119,0.0562,0.1197,4.6083,0,0.0092,0,0.7063,0.7142,34.603,34.6802,27.576,27.6397,47.51,48.735,14.3,14.668
1515.0,2371.65,-106.85846,16.8557,1515,3.0239,3.0001,32026,3.206915,0.0517,0.0376,99.064,0.00039138,0,0.7033,0.7119,0.0562,0.1197,4.6085,0,0.0104,0,0.7062,0.7142,34.603,34.68,27.5761,27.6397,47.206,48.854,14.208,14.703
1516.0,2375.104,-106.85846,16.8557,1516,3.0252,3.0014,32027,3.207029,0.0577,0.0378,99.0585,0.002595,0,0.7044,0.7126,0.0568,0.12,4.6082,0,0.0199,0,0.7063,0.715,34.6028,34.6794,27.5758,27.6391,47.142,48.88,14.189,14.711
1517.0,2377.488,-106.85846,16.8557,1517,3.0244,3.0002,32027,3.207009,0.0514,0.0379,99.0556,-3.367E-05,0,0.7045,0.7132,0.0562,0.1197,4.6081,0,0.0086,0,0.7065,0.715,34.6029,34.6799,27.576,27.6397,47.265,48.751,14.226,14.672
1518.0,2378.098,-106.85846,16.8557,1518,3.0202,2.9964,32024,3.206757,0.051,0.0379,99.0558,0.00088651,0,0.7045,0.7131,0.0561,0.1197,4.6081,0,0.0127,0,0.7063,0.715,34.6032,34.6804,27.5766,27.6404,47.292,48.954,14.233,14.732
1519.0,2378.757,-106.85846,16.8557,1519,3.0189,2.9951,32024,3.206689,0.0517,0.0379,99.0558,0.00056364,0,0.7045,0.7132,0.0562,0.1197,4.6081,0,0.0113,0,0.7067,0.7152,34.6034,34.6805,27.5769,27.6406,47.71,49.208,14.358,14.808
1520.0,2379.427,-106.85846,16.8557,1520,3.0169,2.9931,32022,3.206554,0.0517,0.0378,99.0587,0.001468,0,0.7045,0.7134,0.0562,0.1197,4.6082,0,0.0151,0,0.7069,0.7154,34.6033,34.6805,27.577,27.6408,48.12,48.969,14.481,14.736
1521.0,2380.179,-106.85846,16.8557,1521,3.0151,2.9913,32021,3.206443,0.0597,0.0378,99.0572,0.00051207,0,0.7045,0.7133,0.057,0.1197,4.6082,0,0.011,0,0.7075,0.7152,34.6036,34.6805,27.5774,27.641,47.95,48.784,14.429,14.679
1522.0,2382.138,-106.85846,16.8557,1522,3.0148,2.9914,32021,3.206443,0.0597,0.0378,99.0574,0.0014864,0,0.7049,0.7134,0.057,0.12,4.6082,0,0.0152,0,0.7075,0.7156,34.6033,34.6799,27.5772,27.6405,47.493,49.145,14.291,14.788
1523.0,2384.8,-106.85846,16.8557,1523,3.0124,2.9905,32020,3.206454,0.0533,0.0377,99.0609,0.0008318,0,0.7057,0.7138,0.0564,0.1196,4.6083,0,0.0123,0,0.7075,0.7159,34.6036,34.6805,27.5777,27.641,47.723,49.127,14.36,14.782
1524.0,2385.962,-106.85846,16.8557,1524,3.0079,2.9842,32016,3.205963,0.0622,0.0376,99.0639,0.00011704,0,0.7057,0.7141,0.0572,0.1197,4.6085,0,0.0093,0,0.708,0.716,34.6037,34.6808,27.5782,27.6418,48.165,49.296,14.491,14.831
1525.0,2387.089,-106.85846,16.8557,1525,3.0058,2.9821,32015,3.205813,0.0531,0.0375,99.0673,0.00022327,0,0.7057,0.7141,0.0563,0.1197,4.6086,0,0.0097,0,0.7085,0.7165,34.604,34.6807,27.5786,27.6419,48.121,49.461,14.477,14.879
1526.0,2388.169,-106.85846,16.8557,1526,3.0046,2.9804,32014,3.205732,0.0637,0.0372,99.0741,0.00017991,0,0.7057,0.7143,0.0574,0.1196,4.6089,0,0.0096,0,0.7087,0.7166,34.6038,34.6809,27.5785,27.6423,47.895,49.425,14.409,14.868
1527.0,2389.23,-106.85846,16.8557,1527,3.0003,2.9767,32012,3.205444,0.0619,0.0377,99.0608,0.00072741,0,0.7061,0.7143,0.0572,0.1198,4.6083,0,0.0119,0,0.7087,0.7168,34.6043,34.681,27.5794,27.6427,47.765,49.661,14.368,14.938
1528.0,2390.236,-106.85846,16.8557,1528,2.9978,2.974,32010,3.20527,0.0514,0.0372,99.0732,0.00017648,0,0.7066,0.7146,0.0562,0.1208,4.6089,0,0.0095,0,0.7087,0.7172,34.6043,34.6811,27.5796,27.6431,48.313,49.671,14.532,14.94
1529.0,2391.239,-106.85846,16.8557,1529,2.9982,2.9744,32011,3.205312,0.0624,0.0379,99.056,0.00038817,0,0.7069,0.7147,0.0573,0.1197,4.6081,0,0.0104,0,0.7095,0.7174,34.6043,34.6808,27.5796,27.6428,48.743,49.707,14.662,14.95
1530.0,2392.362,-106.85846,16.8557,1530,2.9987,2.9751,32011,3.205413,0.0522,0.0374,99.0687,0.0010051,0,0.707,0.715,0.0562,0.1199,4.6087,0,0.0131,0,0.7099,0.7176,34.6042,34.6807,27.5794,27.6427,48.413,49.806,14.563,14.98
1531.0,2394.91,-106.85846,16.8557,1531,2.9992,2.9761,32012,3.205535,0.0613,0.0379,99.0567,0.00062982,0,0.7076,0.7157,0.0571,0.1204,4.6081,0,0.0114,0,0.71,0.7182,34.6041,34.6806,27.5793,27.6425,48.063,49.788,14.457,14.975
1532.0,2396.901,-106.85846,16.8557,1532,2.9986,2.9747,32012,3.205483,0.0584,0.038,99.0531,0.00026172,0,0.7082,0.7162,0.0569,0.1201,4.608,0,0.0099,0,0.71,0.7184,34.6043,34.681,27.5795,27.6429,48.113,49.858,14.472,14.996
1533.0,2398.024,-106.85846,16.85572,1533,2.997,2.9732,32011,3.205404,0.0564,0.0382,99.0488,0.00058549,0,0.7082,0.7166,0.0567,0.1204,4.6078,0,0.0112,0,0.71,0.7185,34.6043,34.6811,27.5797,27.6432,48.057,49.756,14.455,14.965
1534.0,2398.94,-106.85846,16.85572,1534,2.9961,2.9724,32011,3.205369,0.0634,0.0373,99.0713,0.0010386,0,0.7082,0.7164,0.0573,0.1199,4.6088,0,0.0132,0,0.71,0.7184,34.6041,34.681,27.5796,27.6432,48.286,49.794,14.523,14.976
1535.0,2399.797,-106.85846,16.85572,1535,2.9948,2.9707,32010,3.205303,0.0633,0.0376,99.0638,0.0018199,0,0.7082,0.7165,0.0573,0.1208,4.6085,0,0.0167,0,0.7102,0.7185,34.6045,34.6816,27.58,27.6437,48.821,49.902,14.684,15.008
1536.0,2400.645,-106.85846,16.85572,1536,2.9914,2.9677,32008,3.205068,0.0517,0.0373,99.0728,0.00095588,0,0.7083,0.7166,0.0562,0.1196,4.6089,0,0.0129,0,0.7107,0.7188,34.6046,34.6814,27.5804,27.6439,48.86,49.919,14.694,15.012
1537.0,2401.576,-106.85846,16.85572,1537,2.9901,2.9663,32007,3.204997,0.0609,0.0369,99.0809,0.00078217,0,0.7082,0.7167,0.0571,0.1196,4.6092,0,0.0122,0,0.7111,0.7185,34.6046,34.6815,27.5806,27.6441,48.717,49.727,14.651,14.954
1538.0,2402.821,-106.85846,16.85572,1538,2.9882,2.9646,32006,3.204872,0.0551,0.0375,99.0675,0.00047711,0,0.7083,0.7167,0.0565,0.1196,4.6086,0,0.0108,0,0.7112,0.7189,34.6047,34.6813,27.5808,27.6441,48.502,50.187,14.586,15.091
1539.0,2405.737,-106.85846,16.85572,1539,2.9889,2.9656,32007,3.204981,0.06,0.0375,99.0659,0.0017742,0,0.7094,0.7169,0.057,0.1198,4.6085,0,0.0165,0,0.7112,0.7194,34.6045,34.6811,27.5806,27.6438,48.409,50.202,14.558,15.096
1540.0,2407.549,-106.85846,16.85572,1540,2.9866,2.9628,32005,3.204809,0.0636,0.0373,99.071,0.0014381,0,0.7094,0.7172,0.0574,0.1204,4.6088,0,0.015,0,0.7112,0.7198,34.6045,34.6815,27.5808,27.6444,48.515,50.18,14.589,15.089
1541.0,2408.704,-106.85846,16.85572,1541,2.9857,2.9622,32005,3.204803,0.0639,0.0369,99.0822,0.00037387,0,0.7094,0.7177,0.0574,0.1196,4.6093,0,0.0104,0,0.7113,0.7197,34.6048,34.6814,27.5811,27.6445,48.447,50.152,14.568,15.08
1542.0,2409.619,-106.85846,16.85572,1542,2.9855,2.9618,32005,3.204814,0.0639,0.037,99.0795,0.0010311,0,0.7094,0.7174,0.0574,0.1197,4.6092,0,0.0132,0,0.7113,0.7198,34.6046,34.6815,27.581,27.6446,48.994,50.234,14.732,15.105
1543.0,2410.428,-106.85846,16.85572,1543,2.9858,2.9621,32006,3.204883,0.0639,0.0371,99.0777,0.0011003,0,0.7094,0.718,0.0574,0.1197,4.6091,0,0.0134,0,0.7119,0.7199,34.6047,34.6815,27.581,27.6446,49.206,50.148,14.796,15.079
1544.0,2411.159,-106.85846,16.85571,1544,2.9857,2.962,32006,3.204919,0.0639,0.0369,99.082,0.00013007,0,0.7094,0.7179,0.0574,0.1197,4.6093,0,0.0093,0,0.7119,0.7198,34.6048,34.6816,27.5812,27.6446,48.914,50.376,14.708,15.147
1545.0,2411.862,-106.85846,16.8557,1545,2.9856,2.962,32007,3.204956,0.0639,0.0369,99.082,0.0015529,0,0.7096,0.7178,0.0574,0.1202,4.6093,0,0.0155,0,0.7122,0.7203,34.6049,34.6815,27.5813,27.6446,49.18,50.539,14.789,15.196
1546.0,2412.585,-106.85846,16.8557,1546,2.9848,2.961,32006,3.204925,0.0633,0.0378,99.0571,0.0014691,0,0.7094,0.7179,0.0573,0.1207,4.6082,0,0.015,0,0.7124,0.7201,34.6049,34.6817,27.5813,27.6448,48.953,50.183,14.72,15.089
1547.0,2413.498,-106.85846,16.8557,1547,2.9834,2.9598,32005,3.204853,0.0525,0.0372,99.0751,0.0013803,0,0.7097,0.718,0.0563,0.1207,4.609,0,0.0147,0,0.7125,0.7201,34.6048,34.6816,27.5814,27.6449,48.864,50.494,14.693,15.182
1548.0,2417.822,-106.85843,16.8557,1548,2.9835,2.9599,32006,3.204875,0.0596,0.0376,99.0631,0.00081969,0,0.7106,0.7182,0.057,0.1193,4.6084,0,0.0123,0,0.7125,0.7209,34.6047,34.6813,27.5813,27.6446,48.778,50.277,14.667,15.117
1549.0,2419.716,-106.85846,16.8557,1549,2.9776,2.9535,32001,3.204543,0.064,0.0379,99.0556,0.00032178,0,0.7106,0.7191,0.0574,0.1209,4.6081,0,0.0101,0,0.7126,0.7205,34.6051,34.6835,27.5822,27.647,49.086,50.396,14.757,15.15
1550.0,2420.274,-106.85846,16.8557,1550,2.9717,2.948,31997,3.20403,0.0631,0.0379,99.0558,0.00025975,0,0.7106,0.7189,0.0573,0.1209,4.6081,0,0.0098,0,0.7126,0.7208,34.6057,34.6827,27.5831,27.6468,49.684,50.684,14.935,15.235
1551.0,2420.834,-106.85846,16.8557,1551,2.9706,2.9469,31997,3.20397,0.0639,0.0372,99.0748,0.0025678,0,0.7106,0.7186,0.0574,0.1209,4.609,0,0.0199,0,0.7134,0.721,34.6061,34.6826,27.5836,27.6468,50.014,50.774,15.034,15.261
1552.0,2421.381,-106.85846,16.8557,1552,2.9689,2.9449,31996,3.203863,0.0592,0.037,99.08,4.7655E-05,0,0.7106,0.7186,0.0569,0.1208,4.6092,0,0.0089,0,0.7136,0.721,34.6059,34.683,27.5836,27.6473,49.709,51.027,14.942,15.337
1553.0,2421.955,-106.85846,16.8557,1553,2.9652,2.9413,31993,3.203598,0.0517,0.0369,99.082,0.0010602,0,0.7106,0.7191,0.0562,0.1209,4.6093,0,0.0133,0,0.7137,0.7216,34.6059,34.6831,27.5839,27.6477,49.395,51.131,14.846,15.367
1554.0,2422.616,-106.85846,16.8557,1554,2.9631,2.9394,31992,3.203453,0.0511,0.0369,99.082,0.00034639,0,0.7106,0.7189,0.0561,0.1201,4.6093,0,0.0103,0,0.7138,0.7217,34.6062,34.6828,27.5844,27.6477,49.952,51.088,15.012,15.353
1555.0,2425.671,-106.85846,16.85571,1555,2.9654,2.9421,31994,3.2037,0.0598,0.037,99.0802,0.00097931,0,0.712,0.7197,0.057,0.1198,4.6092,0,0.0129,0,0.7152,0.7229,34.6057,34.6824,27.5837,27.6471,49.901,51.387,14.998,15.444
1556.0,2428.799,-106.85846,16.8557,1556,2.965,2.9403,31994,3.203606,0.0609,0.0377,99.0603,0.0013116,0,0.7134,0.7209,0.0571,0.1209,4.6083,0,0.0145,0,0.7157,0.7234,34.6059,34.6827,27.5839,27.6476,50.199,51.331,15.087,15.426
1557.0,2429.423,-106.85845,16.8557,1557,2.9604,2.936,31990,3.203324,0.0513,0.0371,99.0778,0.00030516,0,0.7132,0.7217,0.0562,0.1208,4.6091,0,0.0101,0,0.7156,0.724,34.606,34.6834,27.5845,27.6485,50.111,51.491,15.059,15.473
1558.0,2430.084,-106.85844,16.8557,1558,2.9592,2.9356,31990,3.203297,0.0517,0.037,99.0805,0.00046985,0,0.7133,0.7216,0.0562,0.12,4.6092,0,0.0109,0,0.7161,0.7239,34.6062,34.6829,27.5848,27.6482,50.17,51.581,15.076,15.5
1559.0,2430.717,-106.85844,16.8557,1559,2.9589,2.9352,31990,3.203301,0.0517,0.037,99.0789,0.00055242,0,0.7132,0.7215,0.0562,0.1197,4.6092,0,0.0112,0,0.7162,0.7241,34.6063,34.6829,27.5849,27.6482,49.845,51.686,14.979,15.531
1560.0,2431.394,-106.85844,16.8557,1560,2.9582,2.9345,31990,3.203291,0.0635,0.0369,99.0819,0.00078507,0,0.7133,0.7215,0.0574,0.1197,4.6093,0,0.0122,0,0.7162,0.7244,34.6063,34.683,27.585,27.6483,50.101,51.74,15.055,15.547
1561.0,2432.19,-106.85844,16.8557,1561,2.9559,2.932,31988,3.20313,0.0639,0.0369,99.0809,0.00014738,0,0.7137,0.7217,0.0574,0.1197,4.6092,0,0.0094,0,0.7167,0.7247,34.6062,34.6832,27.585,27.6487,50.849,51.779,15.279,15.558
1562.0,2435.588,-106.85844,16.8557,1562,2.9569,2.9337,31990,3.203253,0.0599,0.0375,99.0656,0.0016643,0,0.7148,0.7228,0.057,0.1196,4.6085,0,0.0159,0,0.7176,0.7255,34.6061,34.6824,27.5849,27.6479,49.973,51.904,15.017,15.596
1563.0,2438.472,-106.85844,16.8557,1563,2.9564,2.9324,31990,3.203274,0.0515,0.0378,99.059,0.00010352,0,0.7155,0.7237,0.0562,0.1201,4.6082,0,0.0092,0,0.7174,0.7258,34.6063,34.6835,27.5851,27.649,50.076,51.693,15.047,15.532
1564.0,2438.974,-106.85844,16.8557,1564,2.953,2.9291,31987,3.203038,0.0517,0.0378,99.0577,0.00014516,0,0.7155,0.7238,0.0562,0.1209,4.6082,0,0.0094,0,0.7174,0.7256,34.6064,34.6836,27.5855,27.6493,50.346,51.876,15.127,15.586
1565.0,2439.52,-106.85844,16.8557,1565,2.9521,2.9285,31987,3.20301,0.0568,0.0369,99.082,0.001535,0,0.7155,0.7238,0.0567,0.1208,4.6093,0,0.0155,0,0.7176,0.7259,34.6066,34.6835,27.5857,27.6493,50.593,51.936,15.201,15.604
1566.0,2440.031,-106.85844,16.8557,1566,2.951,2.9271,31986,3.202946,0.0637,0.0371,99.0781,0.00018791,0,0.7155,0.7237,0.0574,0.1208,4.6091,0,0.0095,0,0.7179,0.726,34.6065,34.6836,27.5858,27.6495,50.787,52.014,15.259,15.626
