Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
1221.0,1403.376,-106.07342,20.2636,1221,3.8254,3.8255,3.257636,3.257791,0.072681,12.3341,4.5798,0.057436,0,4.5798,0.0242,0.6212,0,4.6531,0,0.0585,0,0.622,34.5649,34.5666,27.4675,27.4688,0.6908,21.011,6.625
1222.0,1404.152,-106.07342,20.2636,1222,3.8218,3.8219,3.257365,3.257524,0.072303,12.334,4.5799,0.055862,0,4.5799,0.0241,0.6216,0,4.6529,0,0.0468,0,0.6224,34.565,34.5668,27.4679,27.4693,0.6912,21.022,6.627
1223.0,1404.951,-106.07342,20.2636,1223,3.8184,3.8185,3.257119,3.257284,0.072696,12.3344,4.5794,0.053191,0,4.5794,0.0242,0.6223,0,4.6518,0,0.0254,0,0.6231,34.5651,34.567,27.4683,27.4699,0.6968,21.192,6.681
1224.0,1405.842,-106.07342,20.2636,1224,3.8155,3.8157,3.25691,3.257073,0.07324,12.3363,4.5772,0.056855,0,4.5772,0.0244,0.6227,0,4.6509,0,0.054,0,0.6235,34.5651,34.5669,27.4687,27.47,0.6983,21.239,6.695
1225.0,1406.994,-106.07342,20.2636,1225,3.8134,3.8134,3.256769,3.256911,0.072555,12.3342,4.5797,0.0593,0,4.5797,0.0242,0.6236,0,4.6509,0,0.0724,0,0.6244,34.5652,34.5668,27.469,27.4702,0.7015,21.335,6.725
1226.0,1408.473,-106.07342,20.2636,1226,3.8104,3.8107,3.256562,3.256735,0.072861,12.3345,4.5794,0.058195,0,4.5794,0.0243,0.624,0,4.6509,0,0.0642,0,0.6248,34.5654,34.5671,27.4694,27.4708,0.7008,21.313,6.718
1227.0,1409.74,-106.07342,20.2636,1227,3.809,3.8094,3.256497,3.256677,0.07312,12.3345,4.5793,0.058434,0,4.5793,0.0244,0.6248,0,4.651,0,0.0662,0,0.6256,34.5656,34.5673,27.4697,27.471,0.7061,21.477,6.769
1228.0,1410.749,-106.07342,20.2636,1228,3.8082,3.8085,3.256469,3.256645,0.071796,12.336,4.5776,0.058317,0,4.5776,0.0239,0.625,0,4.6509,0,0.0652,0,0.6258,34.5655,34.5673,27.4698,27.4711,0.7046,21.429,6.754
1229.0,1411.682,-106.07342,20.2636,1229,3.8063,3.806,3.256347,3.256485,0.07305,12.3349,4.5789,0.056855,0,4.5789,0.0243,0.6252,0,4.651,0,0.0542,0,0.626,34.5657,34.5675,27.47,27.4715,0.7026,21.368,6.734
1230.0,1412.581,-106.07342,20.2636,1230,3.8001,3.8003,3.255867,3.256031,0.072738,12.3346,4.5792,0.058049,0,4.5792,0.0242,0.6253,0,4.6509,0,0.0633,0,0.6261,34.5659,34.5677,27.4709,27.4723,0.7055,21.459,6.762
1231.0,1413.46,-106.07342,20.2636,1231,3.7961,3.7963,3.255587,3.255753,0.072562,12.3371,4.5763,0.057427,0,4.5763,0.0242,0.6255,0,4.6508,0,0.0578,0,0.6263,34.5663,34.568,27.4716,27.4729,0.712,21.655,6.823
1232.0,1414.341,-106.07342,20.2636,1232,3.7946,3.7946,3.255492,3.25564,0.072758,12.3351,4.5786,0.057895,0,4.5786,0.0242,0.6262,0,4.651,0,0.0619,0,0.627,34.5663,34.568,27.4717,27.4731,0.7165,21.793,6.866
1233.0,1415.24,-106.07342,20.2636,1233,3.78,3.7803,3.25428,3.25445,0.072761,12.3348,4.5791,0.058217,0,4.5791,0.0242,0.6265,0,4.651,0,0.0642,0,0.6273,34.5666,34.5684,27.4735,27.4748,0.7188,21.861,6.885
1234.0,1416.174,-106.07342,20.2636,1234,3.7698,3.7701,3.253471,3.253651,0.073089,12.3347,4.5791,0.058132,0,4.5791,0.0243,0.6272,0,4.6514,0,0.0637,0,0.628,34.5673,34.569,27.475,27.4764,0.7291,22.176,6.983
1235.0,1417.165,-106.07342,20.2636,1235,3.7673,3.7674,3.253312,3.253467,0.072796,12.3351,4.5787,0.056257,0,4.5787,0.0242,0.6282,0,4.6511,0,0.0497,0,0.629,34.5675,34.5692,27.4754,27.4768,0.7403,22.516,7.089
1236.0,1418.233,-106.07342,20.2636,1236,3.7614,3.7614,3.252872,3.253011,0.072993,12.3396,4.5735,0.056257,0,4.5735,0.0243,0.6294,0,4.6513,0,0.0496,0,0.6303,34.5679,34.5696,27.4763,27.4777,0.7446,22.647,7.129
1237.0,1419.393,-106.07342,20.2636,1237,3.7581,3.7582,3.252634,3.252801,0.072635,12.3353,4.5784,0.058092,0,4.5784,0.0242,0.6305,0,4.6514,0,0.0636,0,0.6313,34.5681,34.5699,27.4768,27.4783,0.7487,22.773,7.169
1238.0,1420.614,-106.07342,20.2636,1238,3.7555,3.7557,3.252463,3.25263,0.071251,12.3353,4.5784,0.057827,0,4.5784,0.0237,0.6316,0,4.6517,0,0.0614,0,0.6324,34.5682,34.57,27.4772,27.4786,0.752,22.872,7.199
1239.0,1421.785,-106.07342,20.2636,1239,3.7537,3.7539,3.25235,3.252511,0.072063,12.3355,4.5782,0.058354,0,4.5782,0.024,0.6324,0,4.6516,0,0.0656,0,0.6332,34.5683,34.57,27.4774,27.4788,0.7526,22.889,7.205
1240.0,1422.866,-106.07342,20.2636,1240,3.7531,3.7535,3.252351,3.252527,0.073105,12.335,4.5787,0.063547,0,4.5787,0.0243,0.6329,0,4.6515,0,0.1021,0,0.6338,34.5684,34.5701,27.4776,27.4789,0.7543,22.942,7.221
1241.0,1423.842,-106.07342,20.2636,1241,3.7528,3.7531,3.252374,3.252555,0.072296,12.3353,4.5784,0.063197,0,4.5784,0.0241,0.6333,0,4.6514,0,0.0999,0,0.6342,34.5685,34.5703,27.4777,27.4791,0.7572,23.03,7.249
1242.0,1424.718,-106.07342,20.2636,1242,3.7515,3.7519,3.252314,3.252493,0.073271,12.3353,4.5784,0.063118,0,4.5784,0.0244,0.6336,0,4.6509,0,0.0992,0,0.6345,34.5686,34.5704,27.4779,27.4793,0.7526,22.889,7.204
1243.0,1425.539,-106.07342,20.2636,1243,3.7492,3.7495,3.252153,3.252319,0.070827,12.3408,4.5721,0.06237,0,4.5721,0.0236,0.6338,0,4.6509,0,0.0943,0,0.6347,34.5687,34.5704,27.4782,27.4795,0.754,22.932,7.217
1244.0,1426.337,-106.07342,20.2636,1244,3.7483,3.7485,3.252127,3.252287,0.072229,12.3359,4.5777,0.062127,0,4.5777,0.0241,0.6339,0,4.6508,0,0.0926,0,0.6348,34.5688,34.5704,27.4784,27.4797,0.7548,22.958,7.225
1245.0,1427.158,-106.07342,20.2636,1245,3.7478,3.7479,3.252112,3.25228,0.072342,12.3351,4.5786,0.062468,0,4.5786,0.0241,0.6339,0,4.651,0,0.0951,0,0.6348,34.5687,34.5705,27.4784,27.4798,0.7559,22.992,7.236
1246.0,1428.057,-106.07342,20.2636,1246,3.7466,3.7466,3.252042,3.252207,0.072758,12.335,4.5789,0.060329,0,4.5789,0.0242,0.6342,0,4.6512,0,0.08,0,0.6351,34.5686,34.5705,27.4784,27.4799,0.7578,23.049,7.253
1247.0,1429.071,-106.07342,20.2636,1247,3.7431,3.7431,3.251761,3.2519,0.072182,12.3344,4.5795,0.058708,0,4.5795,0.024,0.6345,0,4.6512,0,0.0679,0,0.6354,34.5684,34.57,27.4787,27.4799,0.761,23.146,7.284
1248.0,1430.22,-106.07342,20.2636,1248,3.7391,3.7393,3.251445,3.251612,0.072863,12.3347,4.5791,0.059678,0,4.5791,0.0243,0.6348,0,4.6515,0,0.0752,0,0.6358,34.5683,34.5701,27.479,27.4804,0.762,23.176,7.292
1249.0,1431.679,-106.07342,20.2636,1249,3.7376,3.738,3.251362,3.251538,0.072573,12.3345,4.5794,0.059795,0,4.5794,0.0242,0.6349,0,4.6514,0,0.0759,0,0.6358,34.5684,34.5701,27.4792,27.4805,0.7582,23.062,7.256
1250.0,1433.31,-106.07342,20.2636,1250,3.736,3.7361,3.251259,3.251408,0.072221,12.3342,4.5797,0.060683,0,4.5797,0.0241,0.6349,0,4.6517,0,0.0821,0,0.6358,34.5684,34.57,27.4794,27.4807,0.7593,23.095,7.266
1251.0,1434.401,-106.07342,20.2636,1251,3.7338,3.7335,3.251116,3.251254,0.072596,12.334,4.5799,0.061971,0,4.5799,0.0242,0.6351,0,4.6512,0,0.0915,0,0.636,34.5685,34.5704,27.4797,27.4812,0.7655,23.282,7.325
1252.0,1435.228,-106.07342,20.2636,1252,3.7315,3.7316,3.250974,3.251148,0.07174,12.3364,4.5771,0.060222,0,4.5771,0.0239,0.6353,0,4.6506,0,0.0789,0,0.6363,34.5687,34.5707,27.4801,27.4816,0.7607,23.135,7.278
1253.0,1435.963,-106.07342,20.2636,1253,3.7292,3.7296,3.25082,3.251011,0.072778,12.3349,4.5788,0.060193,0,4.5788,0.0242,0.6352,0,4.6502,0,0.079,0,0.6361,34.5688,34.5706,27.4804,27.4818,0.7663,23.306,7.331
1254.0,1436.67,-106.07342,20.2636,1254,3.7272,3.7275,3.250709,3.250883,0.071616,12.3347,4.5791,0.059863,0,4.5791,0.0239,0.6357,0,4.6508,0,0.0767,0,0.6366,34.569,34.5707,27.4808,27.4821,0.776,23.602,7.424
1255.0,1437.407,-106.07342,20.2636,1255,3.7267,3.7269,3.250705,3.250872,0.071611,12.3344,4.5794,0.058799,0,4.5794,0.0239,0.636,0,4.6515,0,0.0687,0,0.637,34.569,34.5708,27.4808,27.4822,0.771,23.448,7.376
1256.0,1438.266,-106.07342,20.2636,1256,3.725,3.7251,3.250593,3.250745,0.072439,12.335,4.5787,0.059529,0,4.5787,0.0241,0.6362,0,4.6517,0,0.074,0,0.6371,34.569,34.5706,27.481,27.4823,0.7701,23.423,7.368
1257.0,1439.317,-106.07342,20.2636,1257,3.7239,3.7241,3.250548,3.250723,0.071844,12.3348,4.579,0.059382,0,4.579,0.0239,0.6363,0,4.6518,0,0.073,0,0.6373,34.5691,34.5709,27.4812,27.4826,0.7722,23.486,7.387
1258.0,1440.481,-106.07342,20.2636,1258,3.7225,3.7227,3.250499,3.250659,0.071769,12.3361,4.5775,0.05655,0,4.5775,0.0239,0.637,0,4.6519,0,0.0519,0,0.6379,34.5695,34.5712,27.4816,27.483,0.7792,23.698,7.453
1259.0,1441.653,-106.07343,20.2636,1259,3.721,3.7214,3.250414,3.250588,0.07169,12.3349,4.5789,0.05976,0,4.5789,0.0239,0.6374,0,4.652,0,0.0756,0,0.6383,34.5695,34.5712,27.4818,27.4831,0.7765,23.616,7.428
1260.0,1442.899,-106.07344,20.26359,1260,3.7207,3.7207,3.250421,3.250583,0.071845,12.3349,4.579,0.059966,0,4.579,0.0239,0.6374,0,4.652,0,0.0772,0,0.6383,34.5694,34.5713,27.4818,27.4833,0.7761,23.604,7.424
1261.0,1444.147,-106.07344,20.26358,1261,3.7203,3.7203,3.250439,3.250584,0.072903,12.335,4.5787,0.060403,0,4.5787,0.0243,0.6378,0,4.6519,0,0.0806,0,0.6387,34.5695,34.5712,27.4819,27.4833,0.7795,23.707,7.456
1262.0,1445.202,-106.07344,20.2636,1262,3.7184,3.7189,3.250304,3.250489,0.072307,12.3346,4.5793,0.057873,0,4.5793,0.0241,0.6379,0,4.6517,0,0.0618,0,0.6388,34.5694,34.5711,27.482,27.4833,0.7827,23.805,7.487
1263.0,1446.108,-106.07344,20.2636,1263,3.7158,3.716,3.250109,3.25028,0.071976,12.3349,4.5789,0.061519,0,4.5789,0.024,0.6384,0,4.6514,0,0.0883,0,0.6393,34.5693,34.5712,27.4822,27.4836,0.7841,23.847,7.499
1264.0,1446.939,-106.07344,20.2636,1264,3.7124,3.7123,3.249848,3.249983,0.072161,12.3348,4.579,0.059109,0,4.579,0.024,0.6384,0,4.6509,0,0.0712,0,0.6393,34.5693,34.571,27.4825,27.4839,0.781,23.753,7.469
1265.0,1447.761,-106.07344,20.2636,1265,3.7065,3.7066,3.249372,3.249541,0.072102,12.3341,4.5798,0.060462,0,4.5798,0.024,0.6385,0,4.6517,0,0.0809,0,0.6394,34.5693,34.5712,27.4831,27.4846,0.7821,23.788,7.479
1266.0,1448.609,-106.07344,20.2636,1266,3.7036,3.7038,3.24917,3.249317,0.07109,12.3341,4.5798,0.060458,0,4.5798,0.0237,0.6385,0,4.6518,0,0.0807,0,0.6394,34.5694,34.571,27.4835,27.4848,0.7827,23.806,7.484
1267.0,1449.541,-106.07344,20.2636,1267,3.7004,3.7007,3.248931,3.249092,0.071667,12.3341,4.5798,0.058203,0,4.5798,0.0239,0.6388,0,4.652,0,0.0646,0,0.6397,34.5694,34.5711,27.4838,27.4851,0.7879,23.963,7.533
1268.0,1450.562,-106.07344,20.2636,1268,3.6967,3.6969,3.248654,3.248818,0.071851,12.3347,4.5791,0.056793,0,4.5791,0.0239,0.6392,0,4.6519,0,0.0536,0,0.6401,34.5696,34.5713,27.4844,27.4857,0.7953,24.19,7.603
1269.0,1451.672,-106.07344,20.2636,1269,3.694,3.6942,3.248465,3.248625,0.12525,12.3343,4.5796,0.060528,0,4.5796,0.0417,0.6397,0,4.652,0,0.0815,0,0.6407,34.5696,34.5713,27.4846,27.4859,0.7932,24.126,7.583
1270.0,1452.825,-106.07344,20.2636,1270,3.6917,3.6919,3.248302,3.248463,0.073111,12.3342,4.5796,0.060017,0,4.5796,0.0243,0.6399,0,4.652,0,0.0776,0,0.6409,34.5697,34.5713,27.4849,27.4862,0.7931,24.121,7.581
1271.0,1453.957,-106.07344,20.26359,1271,3.6887,3.6893,3.248085,3.248287,0.07187,12.3343,4.5796,0.061511,0,4.5796,0.0239,0.6402,0,4.652,0,0.0882,0,0.6412,34.5697,34.5714,27.4852,27.4866,0.7959,24.207,7.607
1272.0,1455.103,-106.07344,20.26358,1272,3.6826,3.6825,3.247606,3.24774,0.071902,12.3348,4.579,0.059539,0,4.579,0.024,0.6406,0,4.652,0,0.0742,0,0.6416,34.5699,34.5716,27.4859,27.4874,0.8028,24.417,7.672
1273.0,1456.346,-106.07344,20.2636,1273,3.6791,3.6793,3.247343,3.247516,0.071603,12.339,4.5742,0.061466,0,4.5742,0.0239,0.6411,0,4.652,0,0.088,0,0.6421,34.57,34.5717,27.4864,27.4878,0.8019,24.389,7.663
1274.0,1457.541,-106.07344,20.2636,1274,3.6777,3.6781,3.247285,3.247462,0.072105,12.3417,4.571,0.061059,0,4.571,0.024,0.6415,0,4.6519,0,0.085,0,0.6425,34.5702,34.5719,27.4867,27.4881,0.8087,24.596,7.727
1275.0,1458.48,-106.07344,20.2636,1275,3.6756,3.6759,3.247157,3.247324,0.072751,12.3338,4.5801,0.062016,0,4.5801,0.0242,0.6422,0,4.6512,0,0.0918,0,0.6432,34.5704,34.5721,27.4871,27.4884,0.8102,24.642,7.742
1276.0,1459.264,-106.07344,20.2636,1276,3.6736,3.6739,3.247043,3.247206,0.072611,12.3353,4.5784,0.061705,0,4.5784,0.0242,0.6421,0,4.6508,0,0.0896,0,0.6431,34.5706,34.5723,27.4875,27.4888,0.8061,24.519,7.703
1277.0,1459.988,-106.07344,20.2636,1277,3.6727,3.6728,3.247006,3.247174,0.073062,12.3341,4.5798,0.058977,0,4.5798,0.0243,0.6424,0,4.6508,0,0.07,0,0.6434,34.5706,34.5725,27.4876,27.489,0.8135,24.742,7.772
1278.0,1460.71,-106.07344,20.2636,1278,3.6705,3.6707,3.246864,3.247019,0.07218,12.3346,4.5792,0.056256,0,4.5792,0.024,0.6429,0,4.6517,0,0.0496,0,0.6439,34.5707,34.5724,27.4879,27.4892,0.8181,24.883,7.816
1279.0,1461.501,-106.07344,20.2636,1279,3.6682,3.6682,3.246708,3.246844,0.071446,12.3345,4.5793,0.058003,0,4.5793,0.0238,0.6433,0,4.652,0,0.063,0,0.6443,34.5708,34.5724,27.4882,27.4894,0.8162,24.823,7.797
1280.0,1462.434,-106.07344,20.2636,1280,3.664,3.6641,3.246378,3.24654,0.072156,12.3346,4.5793,0.05996,0,4.5793,0.024,0.6435,0,4.652,0,0.0773,0,0.6445,34.5708,34.5726,27.4886,27.49,0.8186,24.898,7.82
1281.0,1463.614,-106.07344,20.2636,1281,3.6614,3.6617,3.246208,3.246385,0.071143,12.3345,4.5794,0.059631,0,4.5794,0.0237,0.6442,0,4.652,0,0.0748,0,0.6452,34.571,34.5727,27.489,27.4904,0.825,25.092,7.88
1282.0,1465.033,-106.07344,20.2636,1282,3.6594,3.6597,3.246079,3.246243,0.072,12.3346,4.5792,0.058695,0,4.5792,0.024,0.6447,0,4.6522,0,0.0681,0,0.6457,34.5711,34.5727,27.4893,27.4905,0.8203,24.95,7.835
1283.0,1466.408,-106.07344,20.2636,1283,3.6575,3.6577,3.245961,3.246116,0.072348,12.3343,4.5795,0.06131,0,4.5795,0.0241,0.6449,0,4.6529,0,0.0869,0,0.6459,34.5711,34.5728,27.4895,27.4908,0.8258,25.114,7.887
1284.0,1467.622,-106.07344,20.2636,1284,3.6556,3.656,3.245859,3.246023,0.072446,12.3343,4.5796,0.060138,0,4.5796,0.0241,0.6454,0,4.6527,0,0.0785,0,0.6464,34.5714,34.5729,27.4899,27.4911,0.827,25.152,7.898
1285.0,1468.698,-106.07344,20.2636,1285,3.6548,3.6552,3.24583,3.24601,0.072035,12.3348,4.579,0.059778,0,4.579,0.024,0.6455,0,4.6531,0,0.076,0,0.6465,34.5713,34.5731,27.49,27.4913,0.8271,25.157,7.9
1286.0,1469.675,-106.07344,20.2636,1286,3.6542,3.6541,3.245812,3.24596,0.072611,12.3342,4.5796,0.060862,0,4.5796,0.0242,0.6459,0,4.6526,0,0.0836,0,0.6469,34.5713,34.5732,27.49,27.4915,0.8282,25.188,7.909
1287.0,1470.549,-106.07344,20.2636,1287,3.6518,3.6521,3.245659,3.245827,0.071155,12.3347,4.5791,0.060291,0,4.5791,0.0237,0.6459,0,4.6522,0,0.0796,0,0.6469,34.5715,34.5732,27.4904,27.4917,0.8265,25.137,7.893
1288.0,1471.348,-106.07344,20.2636,1288,3.649,3.6491,3.245461,3.245628,0.071513,12.3378,4.5756,0.060499,0,4.5756,0.0238,0.6459,0,4.6519,0,0.0811,0,0.6469,34.5716,34.5734,27.4908,27.4922,0.8303,25.254,7.929
1289.0,1472.117,-106.07344,20.2636,1289,3.6437,3.6439,3.245057,3.245221,0.072126,12.3352,4.5785,0.056846,0,4.5785,0.024,0.6463,0,4.6517,0,0.0534,0,0.6473,34.5718,34.5736,27.4915,27.4929,0.8392,25.524,8.012
1290.0,1472.903,-106.07344,20.2636,1290,3.6412,3.6413,3.244895,3.245034,0.072164,12.3347,4.5791,0.059238,0,4.5791,0.024,0.6468,0,4.652,0,0.0722,0,0.6478,34.572,34.5736,27.4918,27.4931,0.8418,25.603,8.037
1291.0,1473.789,-106.07344,20.2636,1291,3.6391,3.6393,3.24476,3.244914,0.072145,12.3351,4.5786,0.059885,0,4.5786,0.024,0.6471,0,4.6522,0,0.0766,0,0.6482,34.5721,34.5738,27.4922,27.4935,0.8399,25.546,8.019
1292.0,1474.829,-106.07344,20.2636,1292,3.6368,3.6369,3.244599,3.244746,0.07258,12.3372,4.5762,0.060674,0,4.5762,0.0242,0.6474,0,4.6524,0,0.0824,0,0.6485,34.5722,34.5738,27.4924,27.4937,0.8434,25.65,8.051
1293.0,1475.951,-106.07344,20.2636,1293,3.6336,3.6338,3.244376,3.244537,0.073256,12.3388,4.5744,0.060734,0,4.5744,0.0244,0.6482,0,4.6524,0,0.0828,0,0.6492,34.5723,34.574,27.4929,27.4942,0.8491,25.826,8.105
1294.0,1477.044,-106.07344,20.2636,1294,3.6309,3.6311,3.244185,3.244345,0.072012,12.3358,4.5778,0.057867,0,4.5778,0.024,0.6487,0,4.6526,0,0.062,0,0.6497,34.5724,34.5741,27.4932,27.4946,0.8509,25.88,8.122
1295.0,1478.183,-106.07344,20.26358,1295,3.6282,3.6284,3.243995,3.24415,0.07277,12.336,4.5776,0.058976,0,4.5776,0.0242,0.6491,0,4.6524,0,0.07,0,0.6501,34.5724,34.5741,27.4935,27.4948,0.8509,25.878,8.121
1296.0,1479.62,-106.07344,20.26358,1296,3.6269,3.6272,3.243922,3.244088,0.071876,12.3383,4.5749,0.0599,0,4.5749,0.0239,0.6496,0,4.6526,0,0.0766,0,0.6506,34.5725,34.574,27.4937,27.4949,0.8516,25.9,8.127
1297.0,1480.967,-106.07343,20.26358,1297,3.6256,3.6257,3.243868,3.244015,0.071944,12.3395,4.5736,0.060361,0,4.5736,0.024,0.6498,0,4.6525,0,0.0803,0,0.6508,34.5727,34.5743,27.494,27.4952,0.8542,25.979,8.152
1298.0,1481.953,-106.07342,20.26359,1298,3.621,3.621,3.243499,3.243647,0.072097,12.3345,4.5794,0.060017,0,4.5794,0.024,0.6502,0,4.6519,0,0.0777,0,0.6513,34.5726,34.5743,27.4943,27.4957,0.8635,26.261,8.239
1299.0,1482.804,-106.07343,20.2636,1299,3.6126,3.6127,3.242837,3.242991,0.072494,12.3383,4.5749,0.059257,0,4.5749,0.0241,0.6507,0,4.6516,0,0.0722,0,0.6518,34.5731,34.5748,27.4956,27.4969,0.8612,26.192,8.216
1300.0,1483.612,-106.07343,20.2636,1300,3.611,3.6111,3.242741,3.242907,0.071418,12.3345,4.5793,0.058149,0,4.5793,0.0238,0.6509,0,4.6507,0,0.064,0,0.652,34.5731,34.5749,27.4958,27.4971,0.8652,26.316,8.255
1301.0,1484.43,-106.07342,20.2636,1301,3.6077,3.6079,3.242503,3.242664,0.071247,12.3347,4.5792,0.05808,0,4.5792,0.0237,0.6515,0,4.6504,0,0.0637,0,0.6526,34.5732,34.575,27.4962,27.4975,0.8733,26.561,8.331
1302.0,1485.259,-106.07342,20.2636,1302,3.6053,3.6054,3.242341,3.242495,0.07287,12.3342,4.5797,0.055413,0,4.5797,0.0243,0.652,0,4.6509,0,0.0428,0,0.6531,34.5733,34.5751,27.4965,27.4979,0.8671,26.374,8.272
1303.0,1486.106,-106.07342,20.2636,1303,3.6028,3.603,3.242164,3.242337,0.071546,12.3348,4.579,0.056418,0,4.579,0.0238,0.6519,0,4.6509,0,0.0508,0,0.653,34.5733,34.5752,27.4968,27.4982,0.8673,26.378,8.273
1304.0,1487.009,-106.07342,20.2636,1304,3.6011,3.6012,3.242074,3.242229,0.07243,12.3348,4.579,0.056731,0,4.579,0.0241,0.6524,0,4.6519,0,0.0533,0,0.6535,34.5735,34.5752,27.4971,27.4984,0.8756,26.63,8.351
1305.0,1488.023,-106.07342,20.26359,1305,3.5996,3.5997,3.241984,3.242137,0.07201,12.3345,4.5794,0.058222,0,4.5794,0.024,0.653,0,4.6516,0,0.0645,0,0.6542,34.5735,34.5752,27.4972,27.4985,0.8794,26.747,8.388
1306.0,1489.221,-106.07342,20.26358,1306,3.5975,3.5976,3.241851,3.242,0.072307,12.3342,4.5797,0.061248,0,4.5797,0.0241,0.6535,0,4.6515,0,0.0865,0,0.6547,34.5737,34.5752,27.4976,27.4988,0.8816,26.813,8.408
1307.0,1490.528,-106.07342,20.26358,1307,3.5953,3.5955,3.241706,3.241859,0.072283,12.3343,4.5795,0.058345,0,4.5795,0.0241,0.6542,0,4.6517,0,0.0649,0,0.6553,34.5737,34.5754,27.4978,27.4991,0.882,26.826,8.412
1308.0,1491.843,-106.07342,20.26358,1308,3.5935,3.5937,3.2416,3.241753,0.072193,12.3347,4.5791,0.059718,0,4.5791,0.0241,0.6546,0,4.6517,0,0.0756,0,0.6557,34.5738,34.5754,27.4981,27.4994,0.8814,26.808,8.406
1309.0,1492.994,-106.07342,20.26358,1309,3.591,3.5912,3.241431,3.241587,0.072417,12.3352,4.5785,0.059833,0,4.5785,0.0241,0.6548,0,4.6515,0,0.0759,0,0.6559,34.574,34.5756,27.4984,27.4998,0.885,26.915,8.439
1310.0,1493.955,-106.07342,20.26358,1310,3.5905,3.5907,3.241438,3.241613,0.071777,12.3345,4.5794,0.062715,0,4.5794,0.0239,0.6549,0,4.6511,0,0.0966,0,0.656,34.5741,34.5759,27.4986,27.5,0.8807,26.784,8.397
1311.0,1494.803,-106.07342,20.26358,1311,3.5903,3.5905,3.241462,3.241632,0.070232,12.3344,4.5794,0.060097,0,4.5794,0.0234,0.655,0,4.6511,0,0.0782,0,0.6561,34.574,34.5758,27.4986,27.5,0.8864,26.96,8.453
1312.0,1495.611,-106.07342,20.26358,1312,3.5896,3.5901,3.241453,3.241639,0.072449,12.3345,4.5794,0.058618,0,4.5794,0.0241,0.6555,0,4.6515,0,0.0673,0,0.6566,34.5741,34.5759,27.4987,27.5001,0.8907,27.091,8.493
1313.0,1496.436,-106.07342,20.26358,1313,3.5891,3.5893,3.241462,3.241613,0.075816,12.3348,4.579,0.054946,0,4.579,0.0253,0.6555,0,4.6521,0,0.0393,0,0.6566,34.5742,34.5759,27.4989,27.5002,0.8869,26.973,8.457
1314.0,1497.347,-106.07342,20.26358,1314,3.5891,3.5893,3.241489,3.241655,0.072675,12.3345,4.5794,0.055237,0,4.5794,0.0242,0.6557,0,4.653,0,0.0416,0,0.6569,34.5741,34.5758,27.4988,27.5001,0.8865,26.962,8.453
1315.0,1498.34,-106.07342,20.26358,1315,3.5888,3.589,3.241513,3.241671,0.071897,12.3352,4.5785,0.056188,0,4.5785,0.024,0.6557,0,4.6531,0,0.0493,0,0.6568,34.5742,34.5758,27.4989,27.5002,0.8868,26.972,8.456
1316.0,1499.348,-106.07342,20.26358,1316,3.5881,3.5883,3.241499,3.241661,0.070825,12.3341,4.5798,0.060023,0,4.5798,0.0236,0.6559,0,4.6532,0,0.0774,0,0.6571,34.5742,34.576,27.499,27.5004,0.8898,27.062,8.484
1317.0,1500.363,-106.07342,20.26358,1317,3.5877,3.5878,3.241503,3.241655,0.071204,12.3344,4.5795,0.058034,0,4.5795,0.0237,0.6559,0,4.6533,0,0.0632,0,0.6571,34.5743,34.576,27.4991,27.5004,0.888,27.009,8.467
1318.0,1501.441,-106.07342,20.26358,1318,3.5868,3.5868,3.241473,3.241619,0.071892,12.3345,4.5794,0.058143,0,4.5794,0.024,0.6561,0,4.6533,0,0.0639,0,0.6572,34.5743,34.576,27.4992,27.5006,0.8891,27.04,8.477
1319.0,1502.569,-106.07342,20.26358,1319,3.5861,3.5865,3.241461,3.241623,0.071642,12.3355,4.5782,0.057156,0,4.5782,0.0239,0.6559,0,4.6536,0,0.0566,0,0.657,34.5744,34.5759,27.4994,27.5006,0.8868,26.971,8.455
1320.0,1503.686,-106.07342,20.26358,1320,3.5855,3.5858,3.241443,3.241607,0.072061,12.3343,4.5795,0.057801,0,4.5795,0.024,0.6562,0,4.6537,0,0.0616,0,0.6573,34.5744,34.576,27.4994,27.5006,0.8911,27.103,8.496
1321.0,1504.761,-106.07342,20.26358,1321,3.585,3.5852,3.241445,3.241614,0.072039,12.3343,4.5796,0.056822,0,4.5796,0.024,0.6564,0,4.6541,0,0.0538,0,0.6576,34.5744,34.5762,27.4995,27.5009,0.8963,27.261,8.546
1322.0,1505.803,-106.07342,20.26358,1322,3.5847,3.5847,3.241461,3.241614,0.071132,12.3347,4.5791,0.059719,0,4.5791,0.0237,0.6565,0,4.6534,0,0.0755,0,0.6577,34.5744,34.5762,27.4995,27.5009,0.8931,27.162,8.515
1323.0,1506.819,-106.07342,20.26358,1323,3.5827,3.5828,3.241331,3.241488,0.070201,12.335,4.5787,0.060587,0,4.5787,0.0234,0.6567,0,4.6531,0,0.0819,0,0.6578,34.5744,34.5762,27.4997,27.5011,0.8966,27.268,8.548
