Protein Group,Protein ID,Accession,Query,Hit Accession,Description,Type, Score,Evalue,-10lgP,Coverage (%),Coverage (%) etnp-ja09-20170531,Coverage (%) etnp-ja10-20170531,Coverage (%) etnp-ja11-20170531,Coverage (%) etnp-ja12-20170531,Coverage (%) etnp-ja13-20170531,Coverage (%) etnp-ja14-20170531,Coverage (%) etnp-ja15-20170531,Coverage (%) etnp-ja16-20170531,Area etnp-ja09-20170531,Area etnp-ja10-20170531,Area etnp-ja11-20170531,Area etnp-ja12-20170531,Area etnp-ja13-20170531,Area etnp-ja14-20170531,Area etnp-ja15-20170531,Area etnp-ja16-20170531,#Peptides,#Unique,#Spec etnp-ja09-20170531,#Spec etnp-ja10-20170531,#Spec etnp-ja11-20170531,#Spec etnp-ja12-20170531,#Spec etnp-ja13-20170531,#Spec etnp-ja14-20170531,#Spec etnp-ja15-20170531,#Spec etnp-ja16-20170531,PTM,Avg. Mass,Description
8,66151,WP_011282064,,,,,,,201.65,60,33,40,40,42,37,31,0,0,,,1.06E+05,,,,,,62,1,17,22,42,35,36,26,0,0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37685,amino acid ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
97,66231,WP_011293945,,,,,,,175.17,75,43,75,0,0,0,0,0,0,,6.28E+05,,,,,,,49,1,11,52,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),12354,transcriptional regulator Prochlorococcus
93,68320,WP_011311327,,,,,,,75.81,3,2,3,2,2,2,2,2,2,,1.77E+04,,,,,,,4,1,8,10,6,7,7,8,9,10,Deamidation (NQ),94795,chaperone protein ClpB Thiobacillus denitrificans
586,67123,WP_011311618,,,,,,,73.6,34,0,15,15,24,9,0,0,0,,2.27E+05,1.37E+05,7.10E+04,,,,,4,1,0,2,2,4,1,0,0,0,,15141,rubrerythrin Thiobacillus denitrificans
1171,70091,WP_011339792,,,,,,,28.74,1,0,1,1,0,0,0,0,0,,7.84E+05,,,,,,,2,1,0,1,1,0,0,0,0,0,,109380,hypothetical protein Pelobacter carbinolicus
1794,69806,WP_011341230,,,,,,,21.16,4,4,0,0,0,0,0,0,0,4.63E+05,,,,,,,,1,1,1,0,0,0,0,0,0,0,,52473,glutamine synthetase Pelobacter carbinolicus
743,67450,WP_011377098,,,,,,,77.47,37,8,29,0,0,0,0,0,0,2.31E+05,,,,,,,,6,1,1,5,0,0,0,0,0,0,Oxidation (M),12383,nitrogen regulatory protein P-II Prochlorococcus
1569,68861,WP_011396571,,,,,,,28.9,3,0,3,0,0,0,0,0,0,,1.19E+06,,,,,,,1,1,0,1,0,0,0,0,0,0,,57379,hypothetical protein Hahella chejuensis
1274,68756,WP_011399894,,,,,,,42.09,14,0,14,0,0,0,0,0,0,,1.72E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,14704,50S ribosomal protein L17 Hahella chejuensis
802,68307,WP_011399928,,,,,,,67.68,19,0,19,9,9,9,0,0,0,,4.14E+03,,,,,,,3,2,0,2,1,1,1,0,0,0,,12755,50S ribosomal protein L7L12 Hahella chejuensis
580,66454,WP_011819053,,,,,,,108.7,19,8,13,0,0,0,0,0,0,1.85E+05,3.96E+05,,,,,,,8,2,4,5,0,0,0,0,0,0,Oxidation (M),52183,ATP synthase subunit beta Prochlorococcus
1298,69491,WP_011819165,,,,,,,24.05,3,3,3,0,0,0,0,0,0,6.01E+04,2.32E+05,,,,,,,1,1,1,1,0,0,0,0,0,0,,27451,30S ribosomal protein S3 Prochlorococcus
689,67318,WP_011823058,,,,,,,70.15,33,24,23,0,0,0,0,0,0,1.16E+05,1.94E+05,,,,,,,6,3,3,4,0,0,0,0,0,0,,13260,50S ribosomal protein L7L12 Prochlorococcus
604,66851,WP_012520087,,,,,,,90.85,8,0,6,5,2,2,0,0,0,,3.63E+04,,,,,,,5,1,0,3,3,1,2,0,0,0,,57413,molecular chaperone GroEL Alteromonas mediterranea
1140,69859,WP_012624215,,,,,,,27.12,2,1,1,0,0,0,0,0,0,5.16E+04,3.13E+05,,,,,,,2,2,1,1,0,0,0,0,0,0,Deamidation (NQ),96917,chaperone protein ClpB Desulfovibrio desulfuricans
2276,69567,WP_012844511,,,,,,,22.86,6,0,6,0,0,0,0,0,0,,8.31E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,16459,histidine kinase Rhodothermus marinus
1142,69917,WP_012844952,,,,,,,34.51,1,0,0,0,1,0,1,0,0,,,,7.33E+04,,6.71E+05,,,2,2,0,0,0,1,0,1,0,0,Deamidation (NQ),98834,chaperone protein ClpB Rhodothermus marinus
1984,68771,WP_013261733,,,,,,,29.71,16,0,16,0,0,0,0,0,0,,5.66E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,9437,transcriptional regulator gamma proteobacterium HdN1
482,67241,WP_013262876,,,,,,,94.39,7,0,3,4,4,4,0,0,0,,4.73E+04,,,,,,,6,1,0,2,4,3,4,0,0,0,Deamidation (NQ),57692,molecular chaperone GroEL gamma proteobacterium HdN1
1571,69186,WP_013263198,,,,,,,29.8,2,0,0,2,0,0,0,0,0,,,2.34E+05,,,,,,1,1,0,0,1,0,0,0,0,0,,56820,flagellin gamma proteobacterium HdN1
1444,69835,WP_013558883,,,,,,,20.14,2,0,0,2,0,0,0,0,0,,,1.48E+04,,,,,,1,1,0,0,1,0,0,0,0,0,Oxidation (M); Deamidation (NQ),93596,ATP-dependent Clp protease ATP-binding protein Anaerolinea thermophila
1510,70593,WP_013559818,,,,,,,24.17,2,0,0,0,0,0,0,2,0,,,,,,,6.48E+04,,1,1,0,0,0,0,0,0,1,0,,96879,chaperone protein ClpB Anaerolinea thermophila
314,66958,WP_013913234,,,,,,,108.29,10,2,5,7,5,7,2,0,0,,7.45E+04,,,,,,,9,1,1,5,6,4,5,1,0,0,,57806,molecular chaperone GroEL Oligotropha carboxidovorans
1281,69217,WP_013913748,,,,,,,33.94,9,3,6,0,0,0,0,0,0,5.08E+04,,,,,,,,2,1,1,1,0,0,0,0,0,0,,23495,ribulose-phosphate 3-epimerase Oligotropha carboxidovorans
1497,69721,WP_013959882,,,,,,,23.26,1,0,0,0,1,0,0,0,0,,,,2.58E+04,,,,,1,1,0,0,0,1,0,0,0,0,,116123,cation transporter Roseobacter litoralis
579,67530,WP_013961469,,,,,,,65.62,4,3,1,2,2,1,0,0,0,2.62E+05,,,,,,,,4,1,3,1,2,2,1,0,0,0,,106373,formate dehydrogenase Roseobacter litoralis
1467,69512,WP_013962271,,,,,,,24.59,2,0,0,2,0,0,0,0,0,,,4.17E+04,,,,,,1,1,0,0,1,0,0,0,0,0,Oxidation (M),66315,elongation factor 3 Roseobacter litoralis
706,68790,WP_013963181,,,,,,,57.1,8,5,0,4,5,3,0,0,0,,,,6.19E+05,,,,,6,1,2,0,1,1,2,0,0,0,Deamidation (NQ),35570,amino acid ABC transporter substrate-binding protein Roseobacter litoralis
1061,70333,WP_014102512,,,,,,,25.41,1,1,0,0,0,0,1,0,0,2.80E+04,,,,,6.20E+05,,,2,2,1,0,0,0,0,1,0,0,Deamidation (NQ),111623,hypothetical protein Micavibrio aeruginosavorus
1038,70633,WP_014102680,,,,,,,25.37,1,0,0,1,1,0,0,0,0,,,1.60E+06,7.35E+04,,,,,2,2,0,0,1,1,0,0,0,0,,140437,hypothetical protein Micavibrio aeruginosavorus
962,68754,WP_014103156,,,,,,,45.78,8,0,4,0,0,0,3,0,0,,,,,,0.00E+00,,,3,1,0,2,0,0,0,1,0,0,,33636,cysteine synthase Micavibrio aeruginosavorus
302,67362,WP_014473290,,,,,,,104.7,8,2,6,4,2,2,2,0,0,,,4.67E+05,,,,,,8,1,1,5,5,5,6,1,0,0,,57734,molecular chaperone GroEL Arcobacter sp L
1091,70164,WP_014473319,,,,,,,26.56,2,0,0,0,1,1,0,0,0,,,,0.00E+00,1.09E+04,,,,2,2,0,0,0,1,1,0,0,0,Deamidation (NQ),112661,DNA mismatch repair protein Arcobacter sp L
1178,71003,WP_015346529,,,,,,,24.96,1,0,0,1,1,0,0,0,0,,,1.12E+05,0.00E+00,,,,,2,2,0,0,1,1,0,0,0,0,Deamidation (NQ),166515,serinethreonine protein kinase Myxococcus stipitatus
1001,69612,WP_015348202,,,,,,,20.54,1,0,1,0,1,1,0,0,0,,7.26E+05,,3.80E+06,3.89E+06,,,,1,1,0,1,0,1,1,0,0,0,Deamidation (NQ),86864,aspartate kinase Myxococcus stipitatus
595,68682,WP_015349883,,,,,,,48.55,3,0,1,1,2,0,0,0,0,2.68E+05,4.52E+05,4.84E+04,1.30E+05,9.96E+04,1.51E+05,,,4,4,1,2,2,2,1,1,0,0,,202176,polyketide synthase Myxococcus stipitatus
87,68344,WP_015350892,,,,,,,75.82,2,1,1,2,1,1,2,1,1,,,0.00E+00,,,,,,4,1,8,9,7,7,7,9,9,10,Deamidation (NQ),98164,ATP-dependent Clp protease  ATP-binding subunit ClpC Myxococcus stipitatus
1154,70082,WP_015351018,,,,,,,25.93,1,0,1,0,0,0,0,0,0,,1.41E+05,,,,,,,2,1,0,1,0,0,0,1,0,0,Deamidation (NQ),109598,hypothetical protein Myxococcus stipitatus
1002,69803,WP_015402782,,,,,,,20.64,2,0,0,2,2,0,2,0,0,,,4.00E+05,4.68E+05,,1.89E+05,,,1,1,0,0,1,1,0,1,0,0,Deamidation (NQ),32061,hypothetical protein Desulfocapsa sulfexigens
1571,69336,WP_015405328,,,,,,,29.8,2,0,0,2,0,0,0,0,0,,,2.34E+05,,,,,,1,1,0,0,1,0,0,0,0,0,,60651,flagellinflagellar hook associated protein Desulfocapsa sulfexigens
1037,70309,WP_015440837,,,,,,,29.13,0,0,0,0,0,0,0,0,0,,,,0.00E+00,,,,,2,1,0,0,1,1,0,0,0,0,,516984,hypothetical protein Ilumatobacter coccineus
1229,69871,WP_015443094,,,,,,,20.74,1,1,0,0,0,0,0,0,0,2.02E+05,,,,,,,,1,1,2,0,0,0,0,0,0,0,,69841,hypothetical protein Ilumatobacter coccineus
632,67458,WP_015799237,,,,,,,57.51,8,0,4,5,4,2,0,0,0,,,1.86E+05,8.58E+04,,,,,5,1,0,2,3,2,1,0,0,0,,57363,molecular chaperone GroEL Acidimicrobium ferrooxidans
943,69155,WP_015897430,,,,,,,26.57,2,0,2,0,0,2,0,0,0,,6.80E+05,,,4.22E+07,,,,1,1,0,2,0,0,1,0,0,0,Deamidation (NQ),44940,histidinol dehydrogenase Acidobacterium capsulatum
446,67337,WP_018047569,,,,,,,104.6,37,0,5,0,0,5,37,0,0,,,,,,1.16E+06,,,12,10,0,1,0,0,1,12,0,0,Deamidation (NQ),17561,hypothetical protein Nitrospina
121,66275,WP_018047897,,,,,,,169.47,36,5,20,21,0,5,21,0,0,,6.97E+05,1.32E+06,,,,,,27,6,2,12,20,0,2,13,0,0,Oxidation (M); Deamidation (NQ),36029,hypothetical protein Nitrospina sp AB-629-B18
77,66225,WP_018047899,,,,,,,166.4,40,2,22,31,8,10,32,0,0,,1.93E+06,7.68E+06,4.42E+05,1.96E+06,1.36E+07,,,39,31,1,10,21,4,7,31,0,0,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49419,hypothetical protein Nitrospina sp AB-629-B18
94,66203,WP_018047900,,,,,,,175.3,20,2,8,14,2,2,14,0,0,,6.59E+05,1.20E+06,2.63E+04,8.18E+04,5.90E+05,,,37,6,4,9,24,2,3,21,0,0,Oxidation (M); Deamidation (NQ),133487,hypothetical protein Nitrospina sp AB-629-B18
211,67360,WP_018048164,,,,,,,113.89,29,9,21,10,9,10,17,0,0,,,,,,2.18E+05,,,13,1,2,11,8,1,4,6,0,0,Carbamidomethylation; Oxidation (M),16454,hypothetical protein Nitrospina sp AB-629-B18
930,69802,WP_019307623,,,,,,,30.97,1,0,1,0,0,0,0,0,0,,5.77E+04,,,,3.09E+04,,,3,3,0,2,0,0,0,1,0,0,Deamidation (NQ),260446,hypothetical protein SAR324 cluster bacterium SCGC AAA240-J09
443,66955,WP_020024526,,,,,,,124.39,42,16,0,40,13,0,11,0,0,2.34E+04,,,,,,,,14,1,1,0,12,1,0,1,0,0,,9656,transcriptional regulator Candidatus Thioglobus singularis
538,67251,WP_020028069,,,,,,,64.38,9,0,4,3,3,5,0,0,0,,4.65E+04,,,,,,,5,1,0,4,3,2,2,0,0,0,,57389,molecular chaperone GroEL Candidatus Thioglobus singularis
32,67689,WP_023559773,,,,,,,118.06,4,3,3,4,3,3,3,3,3,,,0.00E+00,,,,,,8,1,18,21,16,16,14,18,19,20,Deamidation (NQ),95439,protein disaggregation chaperone Alteromonas mediterranea
1306,70010,WP_025048782,,,,,,,25.2,4,0,3,0,0,0,1,0,0,,1.92E+05,,,,,,,2,1,0,1,0,0,0,1,0,0,,47880,serine dehydratase Sulfitobacter mediterraneus
1229,69991,WP_026853628,,,,,,,20.74,1,1,0,0,0,0,0,0,0,2.02E+05,,,,,,,,1,1,2,0,0,0,0,0,0,0,,58312,hypothetical protein Geothrix fermentans
108,66305,WP_028952679,,,,,,,150.8,74,58,73,0,0,0,0,0,0,,9.13E+05,,,,,,,30,2,17,38,0,0,0,0,0,0,Oxidation (M),9798,DNA-binding protein Synechococcus
1016,69712,WP_028953540,,,,,,,36.21,17,0,17,0,0,0,0,0,0,,1.97E+05,,,,,,,3,2,0,3,0,0,0,0,0,0,Oxidation (M),7470,hypothetical protein Synechococcus
1117,69566,WP_029388937,,,,,,,29.81,2,0,0,0,0,2,2,0,0,,,,,1.32E+05,1.72E+04,,,1,1,0,0,0,0,1,1,0,0,,48780,ABC transporter substrate-binding protein SAR324 cluster bacterium SCGC AAA001-C10
552,69428,WP_033384699,,,,,,,53.75,13,0,6,6,6,2,10,0,0,,,1.17E+05,4.36E+04,,,,,6,1,0,2,1,1,1,5,0,0,Carbamidomethylation,31560,glycine betaine ABC transporter substrate-binding protein partial SAR324 cluster bacterium SCGC AAA001-C10
991,67499,WP_036911164,,,,,,,59.91,11,0,11,0,0,0,0,0,0,,3.37E+05,,,,,,,3,3,0,3,0,0,0,0,0,0,Oxidation (M),40520,30S ribosomal protein S1 Prochlorococcus
631,67049,WP_036911818,,,,,,,90.79,16,7,16,0,0,0,0,0,0,,1.94E+05,,,,,,,6,2,2,6,0,0,0,0,0,0,,40614,cell division protein FtsZ Prochlorococcus
835,68152,WP_036912384,,,,,,,47.17,11,6,11,0,0,0,0,0,0,3.43E+04,1.40E+06,,,,,,,3,3,1,3,0,0,0,0,0,0,,18117,cytochrome c-550 Prochlorococcus
1690,69179,WP_036912396,,,,,,,31.8,11,0,11,0,0,0,0,0,0,,7.36E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,10175,hypothetical protein Prochlorococcus
1110,69184,WP_036912582,,,,,,,33.72,6,0,6,0,0,0,0,0,0,,1.70E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,39839,magnesium chelatase Prochlorococcus
502,67792,WP_036912719,,,,,,,71.11,20,11,13,0,6,6,0,0,0,,,,3.98E+04,3.35E+04,,,,5,1,3,6,0,1,2,0,0,0,,20105,photosystem I reaction center protein subunit XI Prochlorococcus
1871,68985,WP_036912803,,,,,,,39.54,2,0,2,0,0,0,0,0,0,,3.81E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,56941,arylsulfatase Prochlorococcus
1185,68279,WP_036913110,,,,,,,43.53,6,0,6,0,0,0,0,0,0,,6.76E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,36764,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus
967,67468,WP_036913285,,,,,,,60.26,15,0,15,0,0,0,0,0,0,,1.66E+05,,,,,,,3,1,0,3,0,0,0,0,0,0,,25309,translation initiation factor IF-3 Prochlorococcus
124,66220,WP_036913864,,,,,,,203.34,36,15,33,3,0,0,0,0,0,2.34E+05,1.57E+06,3.69E+05,,,,,,34,2,5,42,1,0,0,0,0,0,Oxidation (M); Deamidation (NQ),29231,photosystem II manganese-stabilizing polypeptide Prochlorococcus
162,66374,WP_036913959,,,,,,,160.41,53,13,53,0,0,0,0,0,0,,2.58E+06,,,,,,,26,4,2,39,0,0,0,0,0,0,Deamidation (NQ),13062,photosystem II complex extrinsic protein precursor U Prochlorococcus
2129,69173,WP_036914246,,,,,,,32.36,12,0,12,0,0,0,0,0,0,,7.22E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,13006,hypothetical protein Prochlorococcus
678,66669,WP_036914378,,,,,,,81.18,14,3,14,0,0,0,0,0,0,3.15E+04,4.81E+06,,,,,,,6,6,1,6,0,0,0,0,0,0,Oxidation (M),50893,photosystem II reaction center protein Prochlorococcus
584,66808,WP_036914875,,,,,,,108.03,14,0,14,0,0,0,0,0,0,,1.03E+05,,,,,,,9,1,0,9,0,0,0,0,0,0,Oxidation (M),47070,ABC transporter substrate-binding protein Prochlorococcus
741,67095,WP_036914976,,,,,,,88.07,38,0,38,0,0,0,0,0,0,,3.17E+05,,,,,,,5,1,0,6,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),18431,photosystem I reaction center subunit III Prochlorococcus
781,67292,WP_036915046,,,,,,,55.69,21,0,21,0,0,0,0,0,0,,7.85E+04,,,,,,,5,2,0,5,0,0,0,0,0,0,,18772,hypothetical protein Prochlorococcus
768,67511,WP_036915050,,,,,,,53.84,32,9,32,0,0,0,0,0,0,,0.00E+00,,,,,,,4,1,1,4,0,0,0,0,0,0,Carbamidomethylation; Oxidation (M),10453,RNA-binding protein  partial Prochlorococcus sp MIT 0701
179,66129,WP_036915357,,,,,,,184.76,35,14,35,0,0,0,0,0,0,2.50E+04,2.54E+05,,,,,,,21,2,9,29,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),52679,glutamine synthetase Prochlorococcus sp MIT 0701
1011,68466,WP_036915413,,,,,,,46.54,14,0,14,0,0,0,0,0,0,,1.55E+06,,,,,,,3,2,0,3,0,0,0,0,0,0,,24176,ribulose-phosphate 3-epimerase Prochlorococcus
1184,67882,WP_036915416,,,,,,,51.63,8,0,8,0,0,0,0,0,0,,5.63E+04,,,,,,,2,1,0,2,0,0,0,0,0,0,,35070,fructose 1 6-bisphosphatase Prochlorococcus
1986,68837,WP_036915683,,,,,,,35.41,17,0,17,0,0,0,0,0,0,,5.92E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,7099,hypothetical protein Prochlorococcus
979,67728,WP_036915923,,,,,,,64.28,6,6,4,0,0,0,0,0,0,2.72E+04,4.23E+05,,,,,,,2,1,2,1,0,0,0,0,0,0,,43606,elongation factor Tu Prochlorococcus
733,67936,WP_036916046,,,,,,,48.61,6,3,6,0,0,0,0,0,0,8.12E+04,4.06E+06,,,,,,,2,2,1,5,0,0,0,0,0,0,,39428,photosystem II protein D1 Prochlorococcus
650,70243,WP_037980505,,,,,,,42.88,8,3,0,5,2,4,0,0,0,,,,0.00E+00,,,,,6,1,1,0,2,1,3,0,0,0,Deamidation (NQ),38806,amino acid ABC transporter substrate-binding protein Synechococcus sp WH 5701
1988,69098,WP_038542669,,,,,,,34.22,8,0,8,0,0,0,0,0,0,,8.75E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,13931,single-stranded DNA-binding protein Synechococcus sp KORDI-100
845,66758,WP_038543146,,,,,,,83.16,20,0,20,0,0,0,0,0,0,,8.95E+05,,,,,,,4,4,0,4,0,0,0,0,0,0,Carbamidomethylation,31750,50S ribosomal protein L2 Synechococcus sp KORDI-100
1110,69249,WP_038543842,,,,,,,33.72,6,0,6,0,0,0,0,0,0,,1.70E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,39822,magnesium chelatase Synechococcus sp KORDI-100
1291,68166,WP_038544065,,,,,,,69.4,14,0,14,0,0,0,0,0,0,,8.86E+05,,,,,,,2,1,0,2,0,0,0,0,0,0,Carbamidomethylation,26740,triosephosphate isomerase Synechococcus sp KORDI-100
541,67248,WP_038544070,,,,,,,92.6,43,13,43,0,0,0,0,0,0,,6.96E+05,,,,,,,8,2,1,10,0,0,0,0,0,0,Oxidation (M),8722,hypothetical protein Synechococcus sp KORDI-100
2136,69436,WP_038547629,,,,,,,25.65,4,0,4,0,0,0,0,0,0,,2.22E+04,,,,,,,1,1,0,1,0,0,0,0,0,0,,37188,rod shape-determining protein MreB Synechococcus sp KORDI-100
303,67244,WP_038651783,,,,,,,109.26,25,24,21,0,4,0,4,0,0,1.74E+04,,,3.21E+04,,7.88E+03,,,10,1,8,13,0,1,0,1,0,0,Oxidation (M); Deamidation (NQ),18857,carboxysome shell protein Prochlorococcus sp MIT 0801
986,69115,WP_038652944,,,,,,,42.15,12,0,10,6,0,0,0,0,0,,2.04E+05,2.40E+04,,,,,,3,3,0,2,1,0,0,0,0,0,Deamidation (NQ),20728,protein family PM-3 Prochlorococcus sp MIT 0801
1110,69079,WP_038653588,,,,,,,33.72,6,0,6,0,0,0,0,0,0,,1.70E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,40052,magnesium chelatase Prochlorococcus sp MIT 0801
273,66410,WP_038654071,,,,,,,146.18,24,11,22,0,0,0,0,0,2,,,,,,,,6.93E+05,21,1,7,17,0,0,0,0,0,1,Oxidation (M),57282,molecular chaperone GroEL Prochlorococcus sp MIT 0801
580,66455,WP_038654074,,,,,,,108.7,19,8,13,0,0,0,0,0,0,1.85E+05,3.96E+05,,,,,,,8,2,4,5,0,0,0,0,0,0,Oxidation (M),52254,ATP F0F1 synthase subunit beta Prochlorococcus sp MIT 0801
603,66764,WP_038654094,,,,,,,96.19,12,4,11,0,0,0,0,0,0,,1.09E+05,,,,,,,7,1,2,7,0,0,0,0,0,0,,54020,ATP F0F1 synthase subunit alpha Prochlorococcus sp MIT 0801
972,68040,WP_038655148,,,,,,,42.39,7,3,7,0,0,0,0,0,0,2.59E+04,1.37E+05,,,,,,,2,2,1,2,0,0,0,0,0,0,,25866,30S ribosomal protein S2 Prochlorococcus sp MIT 0801
957,67478,WP_038655218,,,,,,,48.86,36,0,36,0,0,0,0,0,0,,4.64E+04,,,,,,,3,1,0,3,0,0,0,0,0,0,,10279,hypothetical protein Prochlorococcus sp MIT 0801
1887,69794,WP_039327644,,,,,,,21.01,2,0,0,2,0,0,0,0,0,,,1.15E+05,,,,,,1,1,0,0,1,0,0,0,0,0,Oxidation (M),41384,hypothetical protein Candidatus Saccharibacteria oral taxon TM7x
1081,69556,WP_040351973,,,,,,,23.31,3,0,0,3,0,3,0,0,0,,,3.82E+03,,7.24E+04,,,,1,1,0,0,1,0,1,0,0,0,Oxidation (M); Deamidation (NQ),31549,endonuclease IV  Blastopirellula marina
1185,68280,WP_041384819,,,,,,,43.53,6,0,6,0,0,0,0,0,0,,6.76E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,36707,glyceraldehyde-3-phosphate dehydrogenase Prochlorococcus marinus
199,66417,WP_042251421,,,,,,,135.51,13,2,4,8,1,1,8,0,0,,2.81E+04,,,,,,,22,1,2,4,12,1,1,13,0,0,,131969,nitrate oxidoreductase subunit alpha  partial Nitrospina gracilis
707,68830,WP_042849696,,,,,,,45.2,7,3,3,2,2,2,2,0,0,9.21E+04,4.92E+05,,,,1.40E+04,,,3,2,1,1,1,1,1,1,0,0,,42632,phosphoglycerate kinase Prochlorococcus sp MIT 0604
1110,69033,WP_042850529,,,,,,,33.72,6,0,6,0,0,0,0,0,0,,1.70E+05,,,,,,,2,2,0,2,0,0,0,0,0,0,,40075,magnesium chelatase Prochlorococcus sp MIT 0604
2279,69682,WP_050751473,,,,,,,21.12,1,0,1,0,0,0,0,0,0,,2.28E+05,,,,,,,1,1,0,1,0,0,0,0,0,0,,66021,chloride channel protein Synechococcus sp WH 5701
1272,68276,WP_052039610,,,,,,,48.39,4,0,4,0,0,0,0,0,0,,1.33E+05,,,,,,,2,1,0,2,0,0,0,0,0,0,,65163,hypothetical protein Prochlorococcus
804,67476,WP_052039612,,,,,,,71.72,36,13,36,0,0,0,0,0,0,0.00E+00,3.41E+05,,,,,,,4,2,1,4,0,0,0,0,0,0,,9563,hypothetical protein Prochlorococcus
668,67025,WP_052041211,,,,,,,88.66,14,8,14,0,0,0,0,0,0,,9.61E+03,,,,,,,5,1,2,5,0,0,0,0,0,0,,38304,cell division protein FtsZ Prochlorococcus sp MIT 0801
875,67525,WP_052043467,,,,,,,51.45,17,0,17,0,0,0,0,0,0,,5.89E+05,,,,,,,4,3,0,4,0,0,0,0,0,0,,19960,hypothetical protein  partial Prochlorococcus sp MIT 0701
1123,70964,WP_052198768,,,,,,,25.69,3,1,0,2,0,0,0,0,0,3.19E+04,,2.64E+00,,,,,,2,2,1,0,1,0,0,0,0,0,Deamidation (NQ),80889,hypothetical protein Candidatus Saccharibacteria oral taxon TM7x
1228,69724,WP_052544595,,,,,,,29.59,5,0,0,5,0,0,0,0,0,,,1.77E+06,,,,,,2,2,0,0,2,0,0,0,0,0,,47043,trigger factor Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
593,67606,WP_053952162,,,,,,,61.3,12,6,2,5,2,6,2,0,0,1.30E+05,,,,,,,,4,1,2,1,2,1,2,1,0,0,,36400,amino acid ABC transporter substrate-binding protein Candidatus Thioglobus autotrophica
433,67125,XP_002179210,,,,,,,83.99,34,34,20,0,0,10,16,0,0,7.56E+04,,,,,,,,6,1,8,4,0,0,1,2,0,0,,12629,histone H2B isoform 1b  Phaeodactylum tricornutum CCAP 1055
307,66658,XP_002179286,,,,,,,110.57,51,51,36,0,0,0,10,0,0,4.66E+05,3.26E+04,,,,,,,14,1,15,6,0,0,0,1,0,0,Oxidation (M),11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
307,66659,XP_002179505,,,,,,,110.57,51,51,36,0,0,0,10,0,0,4.66E+05,3.26E+04,,,,,,,14,1,15,6,0,0,0,1,0,0,Oxidation (M),11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
433,67124,XP_002179551,,,,,,,83.99,34,34,20,0,0,10,16,0,0,7.56E+04,,,,,,,,6,1,8,4,0,0,1,2,0,0,,12629,histone H2B isoform 1a  Phaeodactylum tricornutum CCAP 1055
695,67364,XP_002179851,,,,,,,63.43,22,4,14,8,0,0,0,0,0,1.07E+06,4.87E+05,8.36E+04,,,,,,3,3,3,2,2,0,0,0,0,0,Oxidation (M),17809,ubiquitin extension protein 3  Phaeodactylum tricornutum CCAP 1055
695,67375,XP_002180197,,,,,,,63.43,9,2,6,3,0,0,0,0,0,1.07E+06,4.87E+05,8.36E+04,,,,,,3,3,3,2,2,0,0,0,0,0,Oxidation (M),42876,predicted protein  Phaeodactylum tricornutum CCAP 1055
695,67374,XP_002180198,,,,,,,63.43,9,2,6,3,0,0,0,0,0,1.07E+06,4.87E+05,8.36E+04,,,,,,3,3,3,2,2,0,0,0,0,0,Oxidation (M),42876,ubiquitin extension protein 4 partial  Phaeodactylum tricornutum CCAP 1055
128,66512,XP_002180656,,,,,,,129.32,17,15,7,8,4,6,7,0,0,8.91E+04,,,,,,,,23,1,13,7,10,3,7,7,0,0,Carbamidomethylation; Oxidation (M),49747,predicted protein  Phaeodactylum tricornutum CCAP 1055
690,67671,XP_002181593,,,,,,,60.69,6,6,3,0,0,0,0,0,0,6.01E+05,3.42E+05,,,,,,,5,5,5,2,0,0,0,0,0,0,,48056,predicted protein  Phaeodactylum tricornutum CCAP 1055
695,67363,XP_002182250,,,,,,,63.43,27,5,17,9,0,0,0,0,0,1.07E+06,4.87E+05,8.36E+04,,,,,,3,3,3,2,2,0,0,0,0,0,Oxidation (M),14454,ubiquitin extension protein 1 2  Phaeodactylum tricornutum CCAP 1055
