Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 366,Coverage (%) 367,Coverage (%) 368,Coverage (%) 369,Coverage (%) 370,Coverage (%) 371,Coverage (%) 372,Coverage (%) 373,Coverage (%) 374,Coverage (%) 376,Coverage (%) 377,Coverage (%) 379,Coverage (%) 388,Coverage (%) 380,Coverage (%) 375,Area 366,Area 367,Area 368,Area 369,Area 370,Area 371,Area 372,Area 373,Area 374,Area 376,Area 377,Area 379,Area 388,Area 380,Area 375,#Peptides,#Unique,#Spec 366,#Spec 367,#Spec 368,#Spec 369,#Spec 370,#Spec 371,#Spec 372,#Spec 373,#Spec 374,#Spec 376,#Spec 377,#Spec 379,#Spec 388,#Spec 380,#Spec 375,PTM,Avg. Mass,Description
656,2542,ETNP_70,26.48,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,,,,,,,3.37E5,1.7E5,4.5E5,,,,,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,12114,hypothetical protein
1017,3606,ETNP14_120,26.34,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,,,,,,,,,,0E0,,0E0,,,,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,36263,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
1017,3745,SAR11,26.34,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,0E0,,0E0,,,,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,87316,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
723,3220,XP_003058747,26.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1.42E5,,,,,,,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,473585,predicted protein  Micromonas pusilla CCMP1545
708,4188,ETNP_120,26.27,7,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,,,,,,6.32E5,0E0,,,,,,,,,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,Carbamidomethylation,38303,HTH-type transcriptional regulator CdhR
1007,3036,ACL73351.1,26.26,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,3.6E5,,,,,,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Oxidation (M),55761,ribonuclease G [Thioalkalivibrio sulfidiphilus HL-EbGr7]
1443,2334,ETNP14_68,26.17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,2.65E5,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,49010,peptidase PmbA
835,2960,WP_015897513,26.13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,4.13E4,,0E0,,,,,,,,,,,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,130304,glycosyl hydrolase  family 2 Acidobacterium capsulatum
539,3546,XP_002180083,26.08,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,1.48E5,,1.12E6,,4.6E5,,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,,58711,predicted protein  Phaeodactylum tricornutum CCAP 1055
1623,2718,ABE40538.1,25.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,8.53E4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,42199,thiolase [Rhodopseudomonas palustris BisB5]
1623,2765,EJK47308,25.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,8.53E4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,59185,hypothetical protein THAOC_33981  Thalassiosira oceanica
1623,3809,EJK61700,25.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,8.53E4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,46389,hypothetical protein THAOC_17764  Thalassiosira oceanica
756,3057,WP_012181461.1,25.94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0E0,0E0,,,,,,,,,,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,188389,type I polyketide synthase [Salinispora arenicola]
797,3293,virus_CCADEAMM_40600,25.92,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,2.2E5,0E0,,,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,79271,hypothetical protein
782,2901,ETNP_70,25.82,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0E0,,,,,1.66E4,,,,,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Carbamidomethylation,218420,Reverse transcriptase (RNA-dependent DNA polymerase)
1338,2413,ETNP_160,25.77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,8.57E5,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,116427,Cation efflux system protein CusA
381,2370,ABE41618.1,25.76,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,,,,,,,1.34E6,0E0,1.39E5,,,,,,,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,Oxidation (M),68759,heat shock protein Hsp90 [Rhodopseudomonas palustris BisB5]
1006,2992,ETNP_180,25.73,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2.57E4,,,,,,3.52E4,,,,,,,,,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23845,Iron uptake protein A1 precursor
1828,2346,ETNP_140,25.72,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,,,,1.84E4,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,21469,50S ribosomal protein L9
868,4310,ETNP_70,25.67,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,,,,4.82E3,,,5.44E5,,,,,,,,,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,46310,CTP synthase
734,3013,WP_013112285.1,25.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E4,,,,,0E0,,,,,,,,,,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Oxidation (M),287939,hypothetical protein [Planctopirus limnophila]
993,2459,NP_30,25.64,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,1.59E5,,,,,,,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,49877,DNA primase small subunit
2134,2670,ETNP_120,25.59,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,9.15E4,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Carbamidomethylation,47774,hypothetical protein
340,2393,Verrucomicrobia_HGEPPPGB_01145,25.54,2,2,2,0,0,0,0,2,0,2,0,0,0,0,2,0,6.29E4,3.69E4,,,,,5.54E5,,8.73E4,,,,,8.07E4,,1,1,1,3,0,0,0,0,2,0,1,0,0,0,0,1,0,,49969,Dihydrolipoyl dehydrogenase
879,2807,ETNP14_120,25.53,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,,,1.63E4,,,,,9.08E4,,,,,,,,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,43724,Carbamoyl-phosphate synthase large chain
728,2812,WP_012183086.1,25.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.2E4,,,,0E0,,,,,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,240495,non-ribosomal peptide synthetase [Salinispora arenicola]
1118,7910,ETNP_160,25.48,4,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,,,,,,,,,2.27E5,,,,,2.12E4,,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,24278,Sarcosine oxidase  gamma subunit family
906,2926,ETNP14_68,25.44,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,3.65E4,,,,,,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,65857,Phenylalanine-4-hydroxylase
2434,4317,ETNP_120,25.36,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,1.24E5,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Carbamidomethylation,9383,hypothetical protein
1711,2475,ETNP14_68,25.33,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,3.4E3,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,42419,Major capsid protein Gp23
786,3128,BAI72707.1,25.28,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,,,,,,,,,,,,3.7E4,,9.12E4,,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,66415,ABC transporter ATP-binding protein [Azospirillum sp. B510]
915,3540,NP_85,25.24,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4.79E4,,,0E0,,,,,,,,,,,,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,60176,Sulfite reductase [ferredoxin]
673,4661,ETNP_120,25.17,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.71E4,1.86E4,,,,,2.98E4,,,,,,,,,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,101457,BNR/Asp-box repeat protein
844,4929,NP_30,25.15,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,3.57E6,,,,,,,,,,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,58257,putative 3-hydroxyacyl-CoA dehydrogenase
766,2722,ETNP_70,25.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.48E4,,,,,,,1.03E5,,,,,,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,270358,hypothetical protein
327,2250,EJK61895,25.00,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,3.13E4,2.15E4,,,,,1.47E5,3.54E5,,,2.46E4,,,2.5E5,,1,1,1,2,0,0,0,0,1,1,0,0,1,0,0,2,0,,86767,hypothetical protein THAOC_17530  Thalassiosira oceanica
867,4037,WP_011468678.1,24.96,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,1.89E5,,,,,,,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,59877,flagellar biosynthesis protein FliC [Saccharophagus degradans]
793,2706,Flavovirus_FBAKDGPJ_05623,24.96,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.49E4,,,,,,1.72E5,,,,,,,,,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Oxidation (M),92936,hypothetical protein
741,3243,ETNP_160,24.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,153600,Nickel uptake substrate-specific transmembrane region
741,3285,ETNP_180,24.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,253854,Oligosaccharyl transferase STT3 subunit
741,3286,ETNP_120,24.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,253839,Oligosaccharyl transferase STT3 subunit
2217,6369,WP_007281179,24.86,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,4.74E5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,33329,phosphatase Lentisphaera araneosa
921,4626,ETNP_100,24.75,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,5.82E2,,0E0,,,,,,,,,,,,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,105283,Ribonucleoside-diphosphate reductase 1 subunit alpha
1020,3892,cyanophage_EEBLHMBA_02182,24.74,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,3.63E4,,,,,,0E0,,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Oxidation (M),165773,hypothetical protein
969,3077,XP_003061434,24.72,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,1.66E5,,,,1.71E5,,,,,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Carbamidomethylation,98083,predicted protein  Micromonas pusilla CCMP1545
1973,2668,WP_035335839.1,24.72,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,1.77E4,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,29704,3-deoxy-8-phosphooctulonate synthase [Dokdonia sp. PRO95]
911,3250,ETNP14_68,24.68,11,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,,,,,,,,,0E0,8.05E4,,,,,,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Carbamidomethylation,22008,hypothetical protein
767,2728,EJK50389,24.60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33E3,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,136467,hypothetical protein THAOC_30652  Thalassiosira oceanica
843,3831,ETNP14_68,24.53,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,,,0E0,,1.27E5,,,,,,,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,97093,Nitrate reductase
843,7225,ETNP_90,24.53,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,,,,,,,0E0,,1.27E5,,,,,,,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,35921,Periplasmic nitrate reductase precursor
941,3739,ETNP_120,24.44,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,,,,,1.25E5,8.6E3,,,,,,,,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,27736,hypothetical protein
941,3740,ETNP_180,24.44,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,,,,,1.25E5,8.6E3,,,,,,,,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,27736,hypothetical protein
941,3741,ETNP_100,24.44,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,,,,,1.25E5,8.6E3,,,,,,,,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,27736,hypothetical protein
941,3742,ETNP_160,24.44,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,,,,,1.25E5,8.6E3,,,,,,,,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,28218,hypothetical protein
941,3743,ETNP_120,24.44,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,,,,,1.25E5,8.6E3,,,,,,,,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,28218,hypothetical protein
827,3488,ETNP_300,24.43,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,5.95E4,,,,,,,,,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,98143,Chaperone protein ClpB 1
827,3489,ETNP_160,24.43,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,5.95E4,,,,,,,,,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,100627,Chaperone protein ClpB 1
827,3490,ETNP_140,24.43,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,5.95E4,,,,,,,,,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,100627,Chaperone protein ClpB 1
827,3491,ETNP_120,24.43,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,5.95E4,,,,,,,,,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,100627,Chaperone protein ClpB 1
827,3492,ETNP_180,24.43,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,5.95E4,,,,,,,,,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,100627,Chaperone protein ClpB 1
1104,3570,ETNP_120,24.17,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,,,,,,,,1.55E5,3.24E5,,,,,,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,9523,hypothetical protein
399,2522,ETNP_300,24.12,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,,,,,,,4.98E5,,0E0,,,,,5.75E4,,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,,67879,NADH oxidase
1967,2435,ETNP_150,23.99,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,5.52E5,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11301,Bacterial DNA-binding protein
920,4618,ETNP_90,23.98,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,0E0,,,1.28E5,,,,,,,,,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,110436,hypothetical protein
1633,3089,ETNP_120,23.97,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,3.48E3,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,29075,Inositol-1-monophosphatase
1633,6600,ETNP_110,23.97,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,3.48E3,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,17879,GMP synthase [glutamine-hydrolyzing]
2442,6028,ETNP_120,23.95,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,2.93E4,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,17804,hypothetical protein
2432,3001,BAE51530.1,23.88,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,,,,,,,9.91E4,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,10806,hypothetical protein amb2726 [Magnetospirillum magneticum AMB-1]
538,2503,BAJ32973.1,23.82,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,,,,,,,1.03E5,7.8E4,1.29E5,3.93E3,,,,,,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,34513,hypothetical protein KSE_72180 [Kitasatospora setae KM-6054]
935,2983,ETNP_120,23.68,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,0E0,7.29E6,,,,,,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Oxidation (M),120742,hypothetical protein
1538,3193,WP_015352884,23.63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,2.01E4,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,76852,peptidase M56 Myxococcus stipitatus
427,2912,ETNP_90,23.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86E3,,9.21E4,0E0,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,,141828,Phage-related minor tail protein
1212,3066,ETNP14_120,23.62,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,9.61E4,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,48471,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
2302,2494,ETNP_120,23.49,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,1.1E4,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,40873,hypothetical protein
1271,3377,ETNP_120,23.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,65852,hypothetical protein
1271,3378,ETNP_160,23.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,65852,hypothetical protein
1271,3379,ETNP_140,23.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,65874,hypothetical protein
1271,3380,ETNP_120,23.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,65852,hypothetical protein
1271,3381,ETNP_180,23.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,65852,hypothetical protein
1271,3382,ETNP_100,23.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,65852,hypothetical protein
1271,3383,ETNP_120,23.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,65983,hypothetical protein
763,3390,ETNP_90,23.44,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,,,,,1.96E6,2.73E6,,,,,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,59664,Bifunctional purine biosynthesis protein PurH
1445,2618,ETNP14_68,23.43,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,9.55E3,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,81568,hypothetical protein
762,3345,virus_CCADEAMM_00672,23.37,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,4.55E4,,3.22E5,,,,,,,,,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,71335,hypothetical protein
2145,3760,ETNP_120,23.31,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,3.63E5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,58978,hypothetical protein
1056,5512,EDP97136.1,23.28,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9.18E3,,,,,,,,,,1.01E4,,,,,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,36534,putative isoprenyl synthetase [Kordia algicida OT-1]
2204,5843,ETNP_90,23.26,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,1.04E5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,20166,Alpha/beta hydrolase family protein
2204,5844,NP_85,23.26,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,1.04E5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,23565,Alpha/beta hydrolase family protein
2204,5846,ETNP14_68,23.26,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,1.04E5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,27072,Alpha/beta hydrolase family protein
2204,5847,ETNP_120,23.26,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,1.04E5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,27101,Alpha/beta hydrolase family protein
2204,5848,ETNP_100,23.26,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,,,,,,1.04E5,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,27072,Alpha/beta hydrolase family protein
370,2991,ETNP_140,23.24,11,11,11,0,0,0,0,11,11,11,0,0,0,0,0,0,1.09E5,6.76E4,,,,,4.33E5,7.1E4,3.47E4,,,,,,,1,1,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,,7592,Ribosome-recycling factor
904,2909,NP_300,23.20,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,,,,,,,,3.37E4,,,,,,2.88E5,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,10433,10 kDa chaperonin 1
904,4725,ETNP14_68,23.20,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,,,,,,,,3.37E4,,,,,,2.88E5,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,10302,10 kDa chaperonin 1
904,4726,ETNP14_68,23.20,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,,,,,,,,3.37E4,,,,,,2.88E5,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,10302,10 kDa chaperonin 1
904,4727,SAR11,23.20,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,,,,,,,,3.37E4,,,,,,2.88E5,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,10387,10 kDa chaperonin 1
904,4728,SAR11,23.20,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,,,,,,,,3.37E4,,,,,,2.88E5,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,10387,10 kDa chaperonin 1
904,4729,SAR11,23.20,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,,,,,,,,3.37E4,,,,,,2.88E5,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,10387,10 kDa chaperonin 1
904,4730,NP_300,23.20,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,,,,,,,,3.37E4,,,,,,2.88E5,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,10475,10 kDa chaperonin 1
2148,3905,ETNP14_120,23.06,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,3E4,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,41865,ATP phosphoribosyltransferase regulatory subunit
2333,6513,ETNP_120,23.00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,7.6E5,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,60296,Nuclease-related domain protein
2233,6815,ETNP14_120,23.00,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,,,5.08E4,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,35490,muropeptide transporter
950,8179,WP_050765727,22.92,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,,,6.42E5,,,,,,,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,54074,hypothetical protein Flavobacteria bacterium BAL38
1526,2611,WP_012564379,22.91,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,1.77E4,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,75937,nitrite reductase Oligotropha carboxidovorans
658,2621,ETNP_90,22.89,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,,,,,,,,,,6.44E4,,9.8E4,,0E0,,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,44325,tricarballylate dehydrogenase
1482,3899,ETNP_160,22.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1.7E4,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,142616,Imidazolonepropionase
1312,3313,WP_002654970,22.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,2.79E5,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,96913,pyruvate phosphate dikinase  Blastopirellula marina
